Front,Back,Extra,Tags
"An enterprise requires that all new Azure subscriptions automatically include specific resources: Log Analytics workspace, Network Watcher, and defender for cloud enablement. Configuration must be consistent and auditable across 100+ subscriptions.<br><br>A) Deploy Azure Blueprints with ARM template artifacts and policy assignments, assign blueprint to management group<br>B) Create Azure Resource Manager template and use Azure DevOps pipeline for each subscription<br>C) Use Azure Policy DeployIfNotExists effect for each resource type","A) Deploy Azure Blueprints with ARM template artifacts and policy assignments, assign blueprint to management group","Blueprints package ARM templates, policies, and RBAC as versioned, auditable definitions applied at scale to subscriptions. Management group assignment ensures all subscriptions inherit blueprint automatically. DevOps pipelines require per-subscription execution (not scalable). DeployIfNotExists policies can't orchestrate complex multi-resource deployments with dependencies. Blueprints provide subscription-level infrastructure-as-code governance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/governance/blueprints/overview"">Azure Blueprints overview</a>",AZ-104 IdentityGovernance Blueprints
A storage account contains 500TB of blob data with complex hierarchy of folders. You need to grant a third-party application read-only access to a specific folder (container/folder1/reports/) without exposing other folders. Access should expire after 30 days.<br><br>A) Generate Shared Access Signature (SAS) token with Read permission scoped to the specific blob prefix and 30-day expiration<br>B) Assign Storage Blob Data Reader role at container scope with expiration date<br>C) Create Azure AD service principal with Storage Blob Delegated Access,A) Generate Shared Access Signature (SAS) token with Read permission scoped to the specific blob prefix and 30-day expiration,"SAS tokens provide granular access control (permissions, resources, IP restrictions, protocols) with defined expiration. Can scope to specific container or blob prefix. RBAC roles (Storage Blob Data Reader) don't support path-based restrictions or automatic expiration (requires manual revocation). Delegated Access is for user delegation SAS not service principals. SAS provides fine-grained, time-limited access without persistent identity.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/common/storage-sas-overview"">Grant limited access with SAS</a>",AZ-104 Storage Security
"An application writes high-frequency log files (1KB each, 1 million files per day) to Blob Storage. After 7 days, logs are rarely accessed but must be retained for 2 years. Each transaction costs $0.0004 (Hot tier) causing $400/day in transaction costs alone.<br><br>A) Use Premium Block Blob for writes with lifecycle policy transitioning to Cool after 7 days then Archive after 90 days<br>B) Write directly to Cool tier with lifecycle management to Archive after 7 days<br>C) Use Table Storage for recent logs and Blob Archive for old logs",A) Use Premium Block Blob for writes with lifecycle policy transitioning to Cool after 7 days then Archive after 90 days,"Premium Block Blob optimizes transaction throughput and reduces per-transaction costs for write-heavy workloads. Lifecycle policies automate tiering without application changes. Writing directly to Cool incurs early deletion fees if files accessed within 30 days. Archive has 180-day minimum (early deletion fees). Table Storage not optimized for large-scale log aggregation. Premium + lifecycle balances write performance with long-term cost optimization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/blobs/storage-blob-performance-tiers"">Performance tiers for block blobs</a>",AZ-104 Storage Performance
A company has 10 storage accounts across different subscriptions. Security policy requires disabling public network access and enforcing private endpoint connectivity. Auditing must verify compliance monthly and auto-remediate violations.<br><br>A) Create Azure Policy with Audit effect for publicNetworkAccess property and DeployIfNotExists effect for private endpoints with remediation task<br>B) Use Azure Security Center recommendations<br>C) Deploy Azure Automation runbook to scan storage accounts and update configurations,A) Create Azure Policy with Audit effect for publicNetworkAccess property and DeployIfNotExists effect for private endpoints with remediation task,"Azure Policy Audit effect evaluates compliance (publicNetworkAccess=Disabled). DeployIfNotExists effect automatically creates private endpoints for non-compliant resources. Remediation tasks fix existing violations. Security Center provides recommendations but doesn't auto-remediate. Automation runbooks require custom logic and scheduling. Policy provides declarative, continuous compliance enforcement.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/governance/policy/concepts/effects#deployifnotexists"">DeployIfNotExists effect</a>",AZ-104 Storage Governance
"A storage account needs cross-region disaster recovery for blob data. Primary region is East US, secondary West US. RTO requirement is 4 hours, RPO is 15 minutes. Data must be readable in secondary during primary region outage without Microsoft-initiated failover.<br><br>A) Configure RA-GZRS (Read-Access Geo-Zone-Redundant Storage) and update application connection strings to include secondary endpoint for read failover<br>B) Use GRS with manual account failover when outage detected<br>C) Implement object replication between two storage accounts",A) Configure RA-GZRS (Read-Access Geo-Zone-Redundant Storage) and update application connection strings to include secondary endpoint for read failover,"RA-GZRS provides zone redundancy in primary (protects against datacenter failure) and geo-redundancy to secondary region with read access (no failover needed). RPO ~15 minutes (async replication). Application reads from -secondary endpoint during primary outage. GRS failover is Microsoft-initiated or customer-initiated (takes hours, makes secondary writable). Object replication requires manual configuration per container. RA-GZRS balances availability, durability, and RTO/RPO.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/common/storage-redundancy#read-access-to-data-in-the-secondary-region"">Read access to secondary region</a>",AZ-104 Storage DisasterRecovery
"A large video processing application requires temporary storage for intermediate rendering files (500GB per job). Files are written once, read multiple times over 2 hours, then deleted. Storage must support 5,000 IOPS sustained with sub-5ms latency.<br><br>A) Use VM-attached Premium SSD managed disk with ephemeral lifecycle or Premium Block Blob with short lifecycle policy<br>B) Use Azure Files Premium share mounted via SMB<br>C) Configure Cool tier blob storage with reserved capacity",A) Use VM-attached Premium SSD managed disk with ephemeral lifecycle or Premium Block Blob with short lifecycle policy,"Premium SSD delivers required IOPS (5,000+) and latency (<1ms) for compute-attached workloads. Premium Block Blob provides similar performance for object storage scenarios. Both support high-frequency write/read patterns. Azure Files Premium has SMB protocol overhead. Cool tier optimized for infrequent access (higher latency, lower IOPS). Premium SSD/Block Blob optimize for high-performance temporary workloads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/disks-types#premium-ssd"">Premium SSD</a>",AZ-104 Storage Performance
An Azure VM runs a legacy application that requires mounting multiple data disks (LUNs 0-15) with specific drive letters in Windows. The VM is deallocated and restarted frequently for cost savings. Drive letters must remain consistent after restarts.<br><br>A) Configure persistent disk attachment by specifying LUN assignment in VM configuration and use Windows diskpart to assign drive letters to volumes by disk signature<br>B) Use Azure Disk Encryption to lock drive mappings<br>C) Attach disks via Storage Spaces with naming policies,A) Configure persistent disk attachment by specifying LUN assignment in VM configuration and use Windows diskpart to assign drive letters to volumes by disk signature,"Azure maintains LUN-to-disk mappings across VM lifecycle (deallocate/start). Windows drive letter assignment by disk signature (GUID) ensures consistency regardless of attachment order. Disk Encryption encrypts data but doesn't affect drive letter assignment. Storage Spaces is for disk pooling not drive letter persistence. LUN + disk signature provides stable drive letter mapping.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/windows/attach-disk-ps"">Attach data disk to Windows VM</a>",AZ-104 Compute DiskManagement
"A VM Scale Set runs stateless web servers that cache session data in local memory. During scale-in operations, active sessions are lost causing user disruptions. Scale-in must gracefully drain connections before removing instances.<br><br>A) Configure scale-in policy with 'NewestVM' priority and enable Application Health extension with grace period for connection draining<br>B) Use Azure Load Balancer with session affinity<br>C) Disable scale-in and manually remove instances",A) Configure scale-in policy with 'NewestVM' priority and enable Application Health extension with grace period for connection draining,"Application Health extension monitors endpoint health and communicates to VMSS. Scale-in policy with NewestVM removes newest instances first (preserving long-running instances). Grace period allows connections to drain before instance termination. Load Balancer session affinity doesn't prevent scale-in disruption. Manual removal eliminates auto-scaling benefits. Health extension + grace period enables zero-downtime scale-in.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-health-extension"">Application Health extension</a>",AZ-104 Compute Autoscaling
"You need to deploy 5 specialized VMs (GPU-enabled, NVv4 series) in East US region. Quota request for 100 vCPUs was denied due to regional capacity constraints. Workload is flexible on region but requires GPU compute.<br><br>A) Submit spot VM request in alternate regions (West US, North Europe) or use Azure Capacity Reservations for guaranteed capacity<br>B) Deploy to Availability Zones for increased capacity<br>C) Use lower-tier VM series without GPU","A) Submit spot VM request in alternate regions (West US, North Europe) or use Azure Capacity Reservations for guaranteed capacity","Regional capacity varies by VM SKU and demand. Spot VMs have higher capacity availability (unused capacity) and lower cost. Capacity Reservations guarantee capacity long-term. Alternate regions may have available quota. Availability Zones don't increase overall regional capacity (zones within same region). Lower-tier VMs don't meet GPU requirements. Region flexibility + Spot/Reservations address capacity constraints.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/capacity-reservation-overview"">On-demand Capacity Reservation</a>",AZ-104 Compute Capacity
A critical database VM (Standard_E16s_v5) experiences unexpected reboots every 2-3 weeks with no logs in Event Viewer. Azure platform health history shows planned maintenance events. Database workload cannot tolerate unexpected downtime.<br><br>A) Enable scheduled events with Azure Metadata Service monitoring and deploy secondary VM in Availability Set or configure maintenance control windows<br>B) Upgrade to Premium VM tier<br>C) Enable boot diagnostics and increase VM size,A) Enable scheduled events with Azure Metadata Service monitoring and deploy secondary VM in Availability Set or configure maintenance control windows,"Scheduled Events API (Azure Metadata Service) provides advance notification (15 min) of planned maintenance. Application can drain connections and trigger failover. Maintenance Control allows scheduling maintenance windows. Availability Set reduces co-maintenance probability. Premium tier doesn't affect maintenance schedule. Boot diagnostics show OS-level issues not platform maintenance. Scheduled Events + maintenance control provides controlled maintenance coordination.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/windows/scheduled-events"">Azure Metadata Service: Scheduled Events</a>",AZ-104 Compute Maintenance
"An application deployment requires VMs to assume Azure RBAC roles to access Key Vault, Storage, and SQL Database without storing credentials. The solution must rotate credentials automatically and work for VMs across multiple subscriptions.<br><br>A) Enable system-assigned managed identity on VMs and grant RBAC roles to managed identity principals at resource scope<br>B) Create user-assigned managed identity, assign to VMs, and configure RBAC roles<br>C) Use Azure AD application registration with certificate authentication",A) Enable system-assigned managed identity on VMs and grant RBAC roles to managed identity principals at resource scope,"Both system-assigned and user-assigned managed identities eliminate credential storage and auto-rotate tokens. User-assigned identity provides identity reuse across VMs and subscriptions (single RBAC assignment). System-assigned is tied to VM lifecycle. App registrations require certificate management. User-assigned managed identity provides centralized, keyless identity for multi-resource access.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/active-directory/managed-identities-azure-resources/overview"">Managed identities for Azure resources</a>",AZ-104 Compute ManagedIdentity
"A VM Scale Set uses custom script extension to install application during provisioning. Script downloads 5GB installer from public HTTP endpoint taking 20 minutes, causing slow scale-out. You need to reduce provisioning time below 5 minutes.<br><br>A) Store installer in Azure Blob Storage with CDN, use custom image with pre-installed app, or leverage Azure Image Builder for image automation<br>B) Increase VMSS instance count permanently<br>C) Use SSH to manually install application after deployment","A) Store installer in Azure Blob Storage with CDN, use custom image with pre-installed app, or leverage Azure Image Builder for image automation","Custom images include pre-installed applications (eliminate runtime installation). Azure Image Builder automates custom image creation from base images. Blob Storage + CDN accelerates download vs public HTTP. Permanent over-provisioning wastes cost. Manual installation defeats auto-scaling purpose. Custom images eliminate provisioning bottlenecks for consistent, rapid deployments.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/image-builder-overview"">Azure Image Builder overview</a>",AZ-104 Compute Optimization
A VM requires disk encryption at rest for compliance. Data disks contain 2TB of sensitive data. Solution must encrypt OS and data disks using customer-managed keys (CMK) stored in Azure Key Vault with hardware security module (HSM) protection.<br><br>A) Enable Azure Disk Encryption (ADE) with customer-managed keys in Key Vault Premium (HSM-backed) and grant VM managed identity Crypto User role<br>B) Use BitLocker with self-managed keys<br>C) Enable server-side encryption with platform-managed keys only,A) Enable Azure Disk Encryption (ADE) with customer-managed keys in Key Vault Premium (HSM-backed) and grant VM managed identity Crypto User role,"Azure Disk Encryption provides full disk encryption (OS + data) using customer-managed keys. Key Vault Premium tier uses FIPS 140-2 Level 3 HSMs. VM managed identity accesses keys without credential storage. BitLocker requires OS-level key management (not Azure-integrated). Platform-managed keys don't meet CMK requirement. ADE + Premium Key Vault + managed identity delivers compliant encryption with key control.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-machines/disk-encryption-overview"">Azure Disk Encryption for VMs</a>",AZ-104 Compute Security
"Two Azure VNets (VNet-A in East US, VNet-B in West Europe) are peered globally. Applications in VNet-A experience 150ms latency accessing VNet-B resources. Bandwidth is sufficient but latency must reduce below 60ms for real-time processing.<br><br>A) Deploy Azure Virtual WAN with ExpressRoute integration or relocate application components to same region using Proximity Placement Groups<br>B) Increase VNet peering bandwidth<br>C) Enable VNet peering acceleration",A) Deploy Azure Virtual WAN with ExpressRoute integration or relocate application components to same region using Proximity Placement Groups,"Geographic distance (US-Europe) causes ~100ms+ latency (speed of light constraints). Virtual WAN with ExpressRoute uses dedicated circuits (reduced jitter) but won't overcome physics. Co-locating resources in single region with Proximity Placement Groups achieves sub-10ms latency. VNet peering bandwidth doesn't affect latency. Acceleration doesn't exist. Physical proximity is required for latency reduction below inter-region thresholds.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-network/virtual-network-peering-overview#latency"">VNet peering latency considerations</a>",AZ-104 Networking Performance
A hub-spoke network topology uses Azure Firewall in the hub VNet for internet egress from spoke VMs. Spoke VM (10.1.1.4) cannot reach internet destinations. NSG flow logs show traffic reaching firewall. Firewall logs show traffic blocked by default deny rule.<br><br>A) Configure NAT rule collection in Azure Firewall for outbound SNAT and ensure outbound network rules allow required internet FQDNs/IPs<br>B) Add public IP to spoke VMs<br>C) Modify NSG to allow internet-bound traffic,A) Configure NAT rule collection in Azure Firewall for outbound SNAT and ensure outbound network rules allow required internet FQDNs/IPs,"Azure Firewall requires explicit Network Rules or Application Rules for allowed traffic. Default deny blocks unmatched traffic. SNAT rules translate private spoke IPs to firewall public IP for internet access. Public IPs on spoke VMs bypass firewall (defeats centralized inspection). NSG allows traffic to firewall but doesn't affect firewall rules. Firewall rules + SNAT enable controlled internet egress.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/firewall/rule-processing"">Azure Firewall rule processing logic</a>",AZ-104 Networking Troubleshooting
"A VNet has 10 subnets with NSGs allowing inter-subnet traffic. You need to enforce micro-segmentation where subnet-A (10.0.1.0/24) can reach subnet-B (10.0.2.0/24) port 443 only, but subnet-B cannot initiate connections to subnet-A. All other inter-subnet traffic should be denied.<br><br>A) Create NSG on subnet-B with inbound allow rule from 10.0.1.0/24:443 and deny all other inbound; NSG on subnet-A allows outbound 10.0.2.0/24:443<br>B) Use Azure Firewall between subnets with application rules<br>C) Configure VNet peering between subnets with traffic restrictions",A) Create NSG on subnet-B with inbound allow rule from 10.0.1.0/24:443 and deny all other inbound; NSG on subnet-A allows outbound 10.0.2.0/24:443,"NSGs are stateful (allow outbound from A to B automatically allows return traffic). Inbound rules on subnet-B control what can initiate connections. Explicit allow 10.0.1.0/24:443 with default deny blocks other sources. Subnet-B can't initiate to A (no explicit outbound allow from B to A). Azure Firewall adds cost for intra-VNet (NSGs sufficient). VNet peering is for separate VNets not subnets. NSGs provide cost-effective micro-segmentation within VNets.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/virtual-network/network-security-group-how-it-works"">How network security groups filter traffic</a>",AZ-104 Networking NSG
An application using Azure Load Balancer (Standard SKU) distributes traffic to 5 backend VMs. Health probes succeed but users report intermittent connection failures. Azure Monitor shows backend health at 100%. Session timeout is default 4 minutes but connections last 30 minutes.<br><br>A) Increase load balancer idle timeout to 30 minutes and enable TCP Reset on idle timeout<br>B) Increase health probe frequency<br>C) Add more backend pool VMs,A) Increase load balancer idle timeout to 30 minutes and enable TCP Reset on idle timeout,"Standard Load Balancer has configurable idle timeout (4-30 min). Long-lived connections (30 min) exceed default timeout causing silent drops. Increase timeout and enable TCP Reset to gracefully close timed-out connections. Health probes monitor endpoint availability not connection duration. Adding VMs doesn't resolve timeout issue. Idle timeout configuration matches application connection patterns.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/load-balancer/load-balancer-tcp-reset"">TCP reset and idle timeout</a>",AZ-104 Networking LoadBalancer
"An organization requires centralized DNS resolution for 100 Azure VNets and 5 on-premises sites connected via ExpressRoute. Custom DNS zones (internal.company.com) must resolve across hybrid environment. Minimize management of DNS infrastructure.<br><br>A) Deploy Azure DNS Private Resolver with inbound and outbound endpoints, link Private DNS zones to VNets, configure conditional forwarders on-premises to resolver inbound endpoint<br>B) Deploy DNS server VMs in each VNet<br>C) Use Azure DNS Private Zones with VNet links only","A) Deploy Azure DNS Private Resolver with inbound and outbound endpoints, link Private DNS zones to VNets, configure conditional forwarders on-premises to resolver inbound endpoint","Azure DNS Private Resolver provides managed DNS forwarding between Azure and on-premises. Inbound endpoint accepts queries from on-premises (168.63.129.16 not routable via ExpressRoute). Outbound endpoint forwards to on-premises DNS. Private DNS zones linked to VNets auto-resolve. DNS VMs require maintenance and scaling. Private DNS Zones alone don't enable hybrid resolution. Private Resolver bridges Azure and on-premises DNS.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/dns/dns-private-resolver-overview"">Azure DNS Private Resolver</a>",AZ-104 Networking DNS
"An Azure Application Gateway frontend must use custom SSL certificates for 20 different domains (*.contoso.com, *.fabrikam.com, etc.). Each domain routes to different backend pools. Certificates are stored in Azure Key Vault and rotate every 90 days.<br><br>A) Configure multi-site listeners with host name-based routing, enable Application Gateway managed identity, grant Key Vault Secrets User role, reference certificates by Key Vault secret ID<br>B) Upload certificates directly to Application Gateway listeners<br>C) Use wildcard certificate for all domains","A) Configure multi-site listeners with host name-based routing, enable Application Gateway managed identity, grant Key Vault Secrets User role, reference certificates by Key Vault secret ID","Multi-site listeners support host-based routing (20 listeners for 20 domains). Application Gateway managed identity accesses Key Vault without credential storage. Certificate rotation in Key Vault auto-updates in Application Gateway (no manual re-upload). Direct upload requires manual rotation every 90 days. Single wildcard doesn't cover multiple unrelated domains. Key Vault integration automates certificate lifecycle management.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/application-gateway/key-vault-certs"">SSL termination with Key Vault certificates</a>",AZ-104 Networking ApplicationGateway
A VPN Gateway (VpnGw2) connects on-premises network to Azure VNet. Throughput is limited to 500Mbps despite VpnGw2 supporting 1Gbps. On-premises device is capable of 1Gbps. Azure Monitor shows CPU at 40% on gateway.<br><br>A) Enable BGP and configure multiple IPsec tunnels (active-active gateway configuration with IKEv2) to achieve aggregate throughput<br>B) Upgrade to VpnGw3 SKU<br>C) Add more on-premises bandwidth,A) Enable BGP and configure multiple IPsec tunnels (active-active gateway configuration with IKEv2) to achieve aggregate throughput,"Single IPsec tunnel has per-tunnel throughput limits (~500Mbps) regardless of gateway SKU. Active-active configuration creates multiple tunnels (ECMP via BGP) aggregating bandwidth. VpnGw2 supports active-active. Upgrading SKU doesn't overcome per-tunnel limits. Bandwidth isn't bottleneck. Multiple tunnels + BGP ECMP maximize VPN Gateway throughput utilization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-about-vpn-gateway-settings#benchmark"">VPN Gateway performance</a>",AZ-104 Networking VPNGateway
An ExpressRoute circuit (1Gbps) connects corporate datacenter to Azure. Traffic between Azure VM (10.0.1.4) and on-premises server (192.168.1.10) experiences packet loss during business hours. Non-business hours traffic is fine. Azure Monitor shows circuit utilization at 95% during business hours.<br><br>A) Upgrade ExpressRoute circuit bandwidth to higher SKU (5Gbps or 10Gbps) or implement QoS traffic shaping at on-premises edge<br>B) Add more VMs to distribute traffic<br>C) Configure ExpressRoute FastPath,A) Upgrade ExpressRoute circuit bandwidth to higher SKU (5Gbps or 10Gbps) or implement QoS traffic shaping at on-premises edge,"95% utilization indicates bandwidth saturation causing packet loss. Circuit upgrade increases available bandwidth. QoS prioritizes critical traffic during congestion. Adding VMs doesn't reduce total traffic volume. FastPath reduces latency but doesn't increase bandwidth. Circuit capacity increase addresses root cause of saturation-based packet loss.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/expressroute/expressroute-about-virtual-network-gateways#gwsku"">ExpressRoute gateway SKUs</a>",AZ-104 Networking ExpressRoute
"A distributed application spans 10 Azure regions with backend services in each region. You need to monitor global application availability with synthetic tests from user perspectives in multiple geographies, alerting when regional availability drops below 99%.<br><br>A) Configure Application Insights availability tests with multi-location test sources and create availability alert rules with geographic aggregation<br>B) Deploy VMs in each region running custom monitoring scripts<br>C) Use Azure Service Health alerts",A) Configure Application Insights availability tests with multi-location test sources and create availability alert rules with geographic aggregation,"Application Insights availability tests (ping, multi-step) run from Azure-hosted locations worldwide simulating user access. Aggregated availability metrics per region. Alert rules trigger on availability percentage thresholds. Custom VM monitoring requires infrastructure management. Service Health alerts notify Azure platform issues not application availability. Availability tests provide synthetic monitoring with global perspective.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/app/availability-overview"">Availability tests overview</a>",AZ-104 Monitoring Availability
"An application must collect custom performance metrics (queue depth from Redis, connection pool utilization) from 50 VMs and correlate with Azure Monitor VM metrics (CPU, memory). Alerting should trigger when custom metric exceeds threshold combined with high CPU.<br><br>A) Deploy Azure Monitor Agent with custom log collection via Data Collection Rules and send to Log Analytics workspace, create log query alerts with custom and platform metrics<br>B) Use Azure Monitor Metrics Explorer with custom metric namespaces via Azure Monitor REST API from application<br>C) Store custom metrics in Storage Table and query manually","A) Deploy Azure Monitor Agent with custom log collection via Data Collection Rules and send to Log Analytics workspace, create log query alerts with custom and platform metrics","Azure Monitor Agent collects custom logs/metrics via DCRs. Log Analytics workspace enables KQL queries joining custom and platform metrics. Alert rules support complex conditions (multi-metric, multi-resource). REST API to Metrics store is alternative but doesn't integrate with VM-level correlation easily. Storage Table lacks query and alerting integration. AMA + DCR + Log Analytics provides unified monitoring and correlation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/agents/data-collection-rule-overview"">Data Collection Rules</a>",AZ-104 Monitoring CustomMetrics
"A security incident requires forensic analysis of VM activity from 2 weeks ago. Azure Activity Log shows resource-level operations but detailed VM guest OS logs (security events, process execution) are missing. Future incidents require 90-day retention of guest OS security logs.<br><br>A) Enable Azure Monitor Agent with Security Event log collection via Data Collection Rules targeting security event IDs, send to Log Analytics workspace with 90-day retention<br>B) Configure VM boot diagnostics<br>C) Enable Azure Security Center without log collection","A) Enable Azure Monitor Agent with Security Event log collection via Data Collection Rules targeting security event IDs, send to Log Analytics workspace with 90-day retention","Azure Monitor Agent collects Windows Security Event logs (Event IDs 4624, 4625, etc.) from guest OS via DCRs. Log Analytics retention configurable (90 days - 730 days). Boot diagnostics capture console output only (not security events). Security Center provides recommendations but requires log collection configuration. AMA + DCR provides centralized guest OS log collection for SIEM investigation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/agents/data-sources-windows-events"">Collect Windows event logs</a>",AZ-104 Monitoring Security
"A multi-subscription Azure environment (20 subscriptions across 4 business units) requires unified monitoring dashboard showing VM performance, storage capacity, and network throughput across all subscriptions. Dashboard must auto-update and support filtering by business unit tag.<br><br>A) Create Azure Monitor Workbook with multi-subscription queries using Azure Resource Graph for resource discovery and Log Analytics cross-workspace queries for metric aggregation<br>B) Use Azure Dashboard with manual metric widgets per subscription<br>C) Export metrics to Power BI for visualization",A) Create Azure Monitor Workbook with multi-subscription queries using Azure Resource Graph for resource discovery and Log Analytics cross-workspace queries for metric aggregation,"Azure Monitor Workbooks support multi-subscription, cross-workspace queries using KQL. Azure Resource Graph queries resources across subscriptions filtered by tags. Workbooks auto-refresh and support parameterization (business unit selector). Azure Dashboards don't natively support cross-subscription aggregation at scale. Power BI requires external integration and manual refresh. Workbooks provide native multi-subscription monitoring visualization.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/visualize/workbooks-overview"">Azure Monitor Workbooks</a>",AZ-104 Monitoring Reporting
"Your organization requires that database administrators can start/stop VMs but cannot delete VMs or modify networking configurations. The built-in Contributor role provides excessive permissions. Solution must apply across 15 subscriptions in the database management group.<br><br>A) Create custom RBAC role with Microsoft.Compute/virtualMachines/start/action, */read, and powerOff actions, assign at management group scope<br>B) Use built-in Virtual Machine Contributor role with Azure Policy Deny for delete operations<br>C) Assign Contributor role with Deny assignment for deletion","A) Create custom RBAC role with Microsoft.Compute/virtualMachines/start/action, */read, and powerOff actions, assign at management group scope","Custom RBAC roles define granular permissions (specific actions like start/stop/read without delete/write). Management group scope inheritance applies to all child subscriptions. VM Contributor includes delete permissions (too permissive). Azure Policy Deny prevents operations but doesn't grant start/stop permissions. Deny assignments are rare (mainly for Blueprints). Custom role at MG scope provides least-privilege access at scale.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/role-based-access-control/custom-roles"">Azure custom roles</a>",AZ-104 IdentityGovernance RBAC
A company manages Azure resources across 200 subscriptions organized under 10 management groups representing business units. Corporate security requires all subscriptions inherit a baseline set of 15 Azure Policy definitions and 5 RBAC role assignments automatically.<br><br>A) Assign Azure Policy initiative and RBAC roles at root management group level for inheritance to all child management groups and subscriptions<br>B) Use Azure Blueprints assigned to each subscription individually<br>C) Deploy ARM template to each subscription via Azure DevOps,A) Assign Azure Policy initiative and RBAC roles at root management group level for inheritance to all child management groups and subscriptions,"Management group hierarchy provides policy and RBAC inheritance from parent to children. Root MG assignment automatically applies to all descendant MGs and subscriptions (single assignment point). Policy initiatives group multiple definitions. Blueprints at subscription level require 200 assignments (unscalable). ARM templates don't provide continuous policy enforcement. Management group inheritance provides centralized governance at scale.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/governance/management-groups/overview"">Organize resources with management groups</a>",AZ-104 IdentityGovernance ManagementGroups
"A critical resource group contains production VMs, storage accounts, and networking resources. Junior administrators have Contributor access to the subscription. You must prevent accidental deletion of the entire resource group while allowing creation/modification of resources within it.<br><br>A) Apply CanNotDelete resource lock at resource group scope<br>B) Remove Contributor role and assign Reader role<br>C) Use Azure Policy Deny effect for deletion operations",A) Apply CanNotDelete resource lock at resource group scope,"CanNotDelete lock prevents deletion of locked resource and child resources while allowing modifications. Lock applies to all users regardless of RBAC permissions (overrides Contributor). Reader role prevents all modifications (too restrictive). Policy Deny can prevent deletion but locks provide stronger protection (evaluated at ARM layer, can't be bypassed). Resource locks protect against accidental deletion while maintaining operational flexibility.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/lock-resources"">Lock resources to prevent changes</a>",AZ-104 IdentityGovernance ResourceLocks
"An e-commerce application requires 99.95% SLA for SQL Server VM with automated daily backups, 30-day retention, and <15 minute RPO. Backup solution must support point-in-time restore and off-site storage for disaster recovery.<br><br>A) Enable Azure Backup for VMs with Standard policy (daily backups, GRS vault, application-consistent snapshots via VSS)<br>B) Create managed disk snapshots via Azure Automation daily<br>C) Use SQL Server native backup to Azure Blob Storage","A) Enable Azure Backup for VMs with Standard policy (daily backups, GRS vault, application-consistent snapshots via VSS)","Azure Backup provides VM-level backups with application consistency (VSS integration), automatic scheduling, GRS vault replication (off-site), retention policies (up to 9999 days), and point-in-time restore. Managed disk snapshots are crash-consistent only (not app-aware) and require custom retention management. SQL native backup handles database only (not OS/config). Azure Backup delivers comprehensive VM protection with operational simplicity.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/backup/backup-azure-vms-introduction"">Azure VM backup overview</a>",AZ-104 Backup VMBackup
