Front,Back,Extra,Tags
"Only approved callers should invoke a managed online endpoint, and keys must not be distributed. Which authentication mode best fits?<br><br>A) Microsoft Entra token authentication<br>B) Anonymous public access<br>C) A shared endpoint key in source control","A) Microsoft Entra token authentication<br><br>Microsoft Entra authentication supports identity-based access and avoids distributing static endpoint keys.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-authenticate-online-endpoint"">Authenticate clients for online endpoints</a>","Anonymous access cannot enforce caller identity, and committed keys are easily leaked and shared. Pair identity authentication with least-privilege role assignments.","AI-300 MLLifecycle EndpointSecurity"
"A batch endpoint invocation failed on several mini-batches because input files were malformed. Where should operators look for per-job failure details?<br><br>A) The batch job logs and output/error artifacts<br>B) The workspace's model description field<br>C) The repository's pull request labels","A) The batch job logs and output/error artifacts<br><br>Each batch invocation creates a job whose logs and artifacts expose scoring and mini-batch failures.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-troubleshoot-batch-endpoints"">Troubleshoot batch endpoints</a>","Model metadata and PR labels cannot reveal runtime parsing errors. A robust scoring script should log failed items and define retry/error-threshold behavior deliberately.","AI-300 MLLifecycle EndpointTroubleshooting"
"A team must promote only models whose test metric exceeds 0.90 and whose responsible AI review is approved. Where should this decision be enforced?<br><br>A) In an automated deployment gate before production traffic changes<br>B) In the endpoint description after deployment completes<br>C) In a compute instance startup script for each developer","A) In an automated deployment gate before production traffic changes<br><br>A release gate can evaluate model metrics and governance approvals before a candidate is promoted.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/ai-ml/guide/machine-learning-operations-v2"">Machine learning operations process</a>","Descriptions document state but do not enforce it, and developer startup scripts are not centralized release controls. Keep evaluation evidence immutable and tied to the registered model version.","AI-300 MLLifecycle ModelPromotion"
"The same pipeline definition must run with different datasets in development and production without editing component code. What design supports this?<br><br>A) Parameterize pipeline inputs and environment-specific bindings<br>B) Hard-code production storage paths in every component<br>C) Duplicate the entire pipeline for each dataset version","A) Parameterize pipeline inputs and environment-specific bindings<br><br>Explicit pipeline inputs separate reusable workflow logic from environment-specific data references.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-create-component-pipeline-python"">Create component pipelines</a>","Hard-coding reduces portability and may expose production paths. Duplication causes configuration drift; parameterization preserves one governed workflow definition.","AI-300 MLLifecycle TrainingPipelines"
"A model candidate has better aggregate accuracy but performs substantially worse for a protected cohort. What should block automatic promotion?<br><br>A) A responsible AI acceptance criterion for cohort performance<br>B) A lower compute-cluster idle timeout<br>C) A newer Docker base image tag","A) A responsible AI acceptance criterion for cohort performance<br><br>Promotion criteria should include disaggregated performance and fairness risks, not only aggregate quality.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai-dashboard"">Responsible AI assessment</a>","Compute cost and image freshness matter operationally but do not resolve harmful cohort disparity. Human governance should define acceptable tradeoffs and escalation paths.","AI-300 MLLifecycle ResponsibleAI"
"A Foundry team needs a governed boundary for connections, deployments, agents, evaluations, and collaborators for one application. What should it create?<br><br>A) A Microsoft Foundry project<br>B) An Azure Machine Learning datastore<br>C) An Azure Monitor action group","A) A Microsoft Foundry project<br><br>A Foundry project organizes application resources, connections, deployments, assets, and team access.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/what-is-azure-ai-foundry"">What is Microsoft Foundry</a>","A datastore abstracts storage connectivity, while an action group routes alerts. Neither provides the application development and governance boundary required here.","AI-300 GenAIOpsInfrastructure FoundryProjects"
"A Foundry application must access Azure AI Search without API keys. Which configuration is preferred?<br><br>A) A managed identity assigned an appropriate Search data role<br>B) An admin key embedded in the system prompt<br>C) A query key committed to the application repository","A) A managed identity assigned an appropriate Search data role<br><br>Managed identity and Azure RBAC provide credential-free, least-privilege access to the search service.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/managed-identity"">Use managed identities in Foundry</a>","Admin keys grant broad privileges and prompts can leak. Query keys are less privileged but remain static secrets requiring distribution and rotation.","AI-300 GenAIOpsInfrastructure ManagedIdentity"
"A developer should build and evaluate a Foundry application but must not change project role assignments. Which access design follows least privilege?<br><br>A) Assign the narrow project-level development role needed<br>B) Assign Owner at the subscription scope<br>C) Share the project administrator's access token","A) Assign the narrow project-level development role needed<br><br>Azure RBAC should grant only required actions at the smallest practical scope.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/rbac-azure-ai-foundry"">Role-based access control in Foundry</a>","Subscription Owner can modify access across unrelated resources, and token sharing destroys identity and audit boundaries. Separate resource administration from application development duties.","AI-300 GenAIOpsInfrastructure RBAC"
"A regulated Foundry deployment must keep service traffic on private IP addresses and disable public network access. What should be implemented?<br><br>A) Private endpoints and correctly linked private DNS zones<br>B) Public endpoints protected only by randomized names<br>C) Resource locks on every project and deployment","A) Private endpoints and correctly linked private DNS zones<br><br>Private Link and DNS integration route supported service access privately from approved networks.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/configure-private-link"">Configure private networking for Foundry</a>","Obscure names are not a security boundary, and resource locks prevent changes rather than network access. Validate every dependency because private networking must cover the complete data path.","AI-300 GenAIOpsInfrastructure NetworkSecurity"
"Development, test, and production Foundry environments must use identical topology but different names and capacities. Which deployment method is best?<br><br>A) Parameterized Bicep templates invoked by automation<br>B) Repeated manual portal configuration in each environment<br>C) Exported screenshots stored with the application source","A) Parameterized Bicep templates invoked by automation<br><br>Parameterized IaC keeps topology consistent while allowing controlled environment-specific values.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/create-resource-template"">Create Foundry resources with templates</a>","Manual recreation encourages drift, and screenshots are documentation rather than executable desired state. Validate changes with what-if before deployment.","AI-300 GenAIOpsInfrastructure InfrastructureAsCode"
"A team wants to call a catalog model through a provider-managed API and avoid managing virtual machines or containers. Which deployment type should it choose?<br><br>A) A serverless API deployment<br>B) A self-hosted Kubernetes deployment<br>C) A local compute instance deployment","A) A serverless API deployment<br><br>Serverless API deployments expose supported catalog models as managed endpoints without customer-managed serving infrastructure.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/deploy-models-serverless"">Deploy models as serverless APIs</a>","Kubernetes is appropriate for custom infrastructure control but adds operations. A compute instance is an interactive development machine, not a production serving service.","AI-300 GenAIOpsInfrastructure ModelDeployment"
"A specialized model requires a custom inference environment and dedicated compute sizing not offered by its serverless option. Which deployment approach fits?<br><br>A) Managed compute deployment in Foundry<br>B) A prompt asset with no model deployment<br>C) A Log Analytics saved query","A) Managed compute deployment in Foundry<br><br>Managed compute supports model serving with selected compute and deployment configuration when serverless APIs do not meet requirements.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/deploy-models-managed"">Deploy models to managed compute</a>","Prompts orchestrate model behavior but do not host model weights. Saved queries analyze telemetry and cannot execute inference.","AI-300 GenAIOpsInfrastructure ManagedCompute"
"A customer-support application prioritizes instruction following, supported context length, regional availability, and cost. How should the team choose a foundation model?<br><br>A) Evaluate eligible catalog models against representative tasks and constraints<br>B) Select the model with the largest parameter count automatically<br>C) Select whichever model was added to the catalog most recently","A) Evaluate eligible catalog models against representative tasks and constraints<br><br>Model selection should combine workload requirements, availability, safety, quality evaluation, latency, and cost.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/foundry-models-overview"">Models in Microsoft Foundry</a>","Parameter count and release date are weak proxies and may conflict with cost, region, context, or latency requirements. Representative evaluation provides workload-specific evidence.","AI-300 GenAIOpsInfrastructure ModelSelection"
"A provider announces a new model version, but production must remain reproducible until regression tests pass. What should the deployment reference?<br><br>A) An explicitly selected model version<br>B) An automatically resolved latest alias only<br>C) An unversioned model name stored in a notebook cell","A) An explicitly selected model version<br><br>Pinning a model version prevents unreviewed provider updates from silently changing production behavior.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/model-versions"">Model versions and upgrades</a>","Latest-style resolution trades control for convenience. Use a staged deployment and evaluation suite before deliberately promoting a newer model version.","AI-300 GenAIOpsInfrastructure ModelVersioning"
"A new foundation-model deployment must be tested with a small share of users and rolled back quickly if quality falls. Which strategy is appropriate?<br><br>A) A canary rollout with measured promotion gates<br>B) Immediate replacement of the only production deployment<br>C) Manual prompt edits directly in the production portal","A) A canary rollout with measured promotion gates<br><br>A canary strategy limits exposure, compares production signals, and retains a known-good rollback target.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/well-architected/operational-excellence/safe-deployments"">Safe deployment practices</a>","Immediate replacement increases blast radius. Unversioned portal edits bypass review and make attribution or rollback difficult.","AI-300 GenAIOpsInfrastructure ProductionDeployment"
"A high-volume generative AI workload needs predictable reserved capacity and stable latency rather than consumption-based shared throughput. What should be configured?<br><br>A) Provisioned throughput units<br>B) A larger Log Analytics retention period<br>C) A higher Azure AI Search replica count only","A) Provisioned throughput units<br><br>Provisioned throughput reserves model-processing capacity for predictable high-volume workloads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/provisioned-throughput"">Provisioned throughput</a>","Telemetry retention does not affect inference capacity, and search replicas improve retrieval throughput rather than language-model token processing.","AI-300 GenAIOpsInfrastructure ProvisionedThroughput"
"Traffic is intermittent and low, and the application can tolerate variable shared-service latency. Which capacity model generally avoids paying for reserved model throughput?<br><br>A) Standard consumption-based deployment<br>B) Provisioned throughput deployment<br>C) Dedicated GPU virtual machines kept online","A) Standard consumption-based deployment<br><br>Standard deployments charge for usage and are often appropriate for variable workloads that do not justify reserved capacity.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/deployment-types"">Azure OpenAI deployment types</a>","Provisioned throughput targets predictable sustained demand, while dedicated VMs add management and idle cost. Validate regional availability and quota before choosing a type.","AI-300 GenAIOpsInfrastructure ModelDeployment"
"A planned PTU deployment fails despite valid Bicep syntax because the subscription cannot allocate the requested model capacity in that region. What should be checked?<br><br>A) Model quota and capacity availability for the region<br>B) The Git repository's default branch name<br>C) The prompt's groundedness evaluation score","A) Model quota and capacity availability for the region<br><br>Model deployments depend on subscription quota and available capacity for the chosen model, version, type, and region.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/quota"">Azure OpenAI quota and limits</a>","Branch naming and prompt quality cannot resolve resource allocation failure. Capacity planning should precede production-region selection and IaC rollout.","AI-300 GenAIOpsInfrastructure CapacityPlanning"
"A prompt change must be reviewed, reproduced, and correlated with evaluation results. How should the prompt be managed?<br><br>A) Store the prompt as a version-controlled source artifact<br>B) Edit only the live deployment with no saved history<br>C) Save the prompt in a developer's terminal history","A) Store the prompt as a version-controlled source artifact<br><br>Git-based prompt management provides history, review, branching, and linkage to tests and releases.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/flow-develop"">Develop and manage generative AI flows</a>","Direct production edits and shell history lack governed review and reproducibility. Treat prompts, model settings, tools, and evaluation data as coordinated release inputs.","AI-300 GenAIOpsInfrastructure PromptVersioning"
"Two system prompts differ in tone and instruction ordering. The team needs objective evidence about which performs better. What should it do?<br><br>A) Evaluate both variants on the same representative dataset and metrics<br>B) Compare only the character count of each prompt<br>C) Deploy the newer prompt to all users without a baseline","A) Evaluate both variants on the same representative dataset and metrics<br><br>Controlled evaluation isolates prompt variation while holding test examples and scoring criteria constant.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/evaluate-sdk"">Evaluate generative AI applications</a>","Prompt length is a cost signal, not a quality verdict. Full deployment without baseline evidence increases risk and prevents a controlled comparison.","AI-300 GenAIOpsInfrastructure PromptVariants"
"Developers frequently overwrite one another's prompt changes and cannot reproduce the version used in last week's release. Which practice fixes both issues?<br><br>A) Branch, review, and tag prompt files in Git<br>B) Share one mutable prompt in a team chat message<br>C) Put the latest prompt only in an endpoint description","A) Branch, review, and tag prompt files in Git<br><br>Git workflows preserve immutable history and enable collaborative review and release tagging.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/devops/develop/git/what-is-version-control"">What is version control</a>","Chat and descriptions are mutable communication surfaces, not source-control systems. Release tags should identify prompt, configuration, and model versions together.","AI-300 GenAIOpsInfrastructure SourceControl"
"A production agent calls Azure services on behalf of the application. Credentials must rotate automatically and each call must be attributable to the workload. What should it use?<br><br>A) The project's managed identity with scoped RBAC<br>B) A developer's personal access token<br>C) A subscription key pasted into agent instructions","A) The project's managed identity with scoped RBAC<br><br>A managed workload identity supplies short-lived tokens and auditable authorization without embedded secrets.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/managed-identity"">Managed identity for Foundry projects</a>","Personal tokens couple production to a person, and prompts are unsafe secret stores. Scope each tool's permissions independently where practical.","AI-300 GenAIOpsInfrastructure AgentIdentity"
"A Foundry project needs governed access to an existing Azure AI Search service used by its RAG application. Which project object should represent that dependency?<br><br>A) A configured project connection<br>B) A model evaluation dataset<br>C) A prompt variant label","A) A configured project connection<br><br>Project connections define how Foundry applications access dependent Azure and external resources.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/connections-add"">Add connections to a Foundry project</a>","Evaluation datasets measure behavior, and variant labels distinguish prompt alternatives. Neither establishes resource connectivity or authentication.","AI-300 GenAIOpsInfrastructure Connections"
"An automation identity needs to create model deployments but must not grant roles to other principals. Which control should enforce this?<br><br>A) A custom or built-in RBAC role excluding role-assignment actions<br>B) Subscription Owner assigned to the automation identity<br>C) Shared use of a Global Administrator account","A) A custom or built-in RBAC role excluding role-assignment actions<br><br>Least-privilege RBAC can permit resource deployment while withholding Microsoft.Authorization role-assignment permissions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/role-based-access-control/overview"">Azure role-based access control</a>","Owner includes access delegation, and shared administrative accounts defeat separation of duties. Scope the role to the resource group or project where possible.","AI-300 GenAIOpsInfrastructure RBAC"
"A pull request changes a model SKU and network setting in Bicep. The team wants to preview Azure resource changes before approval. Which operation should CI run?<br><br>A) An Azure Resource Manager what-if deployment<br>B) A production model inference benchmark only<br>C) A destructive resource-group deletion test","A) An Azure Resource Manager what-if deployment<br><br>What-if predicts resource additions, removals, and modifications without applying the Bicep deployment.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-resource-manager/bicep/deploy-what-if"">Bicep what-if operation</a>","Inference benchmarks test runtime performance but not infrastructure drift. Destructive tests are unnecessary and unsafe for change preview.","AI-300 GenAIOpsInfrastructure InfrastructureAsCode"
"Clients must keep a stable logical endpoint while a tested model version replaces the old one. Which practice best decouples clients from model versions?<br><br>A) Route through a stable deployment or application endpoint name<br>B) Embed the provider's model version in every client binary<br>C) Require users to discover a new URL after each release","A) Route through a stable deployment or application endpoint name<br><br>A stable abstraction lets operators change the backing model through a controlled release without coordinating every client.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/create-resource"">Create and deploy Azure OpenAI models</a>","Hard-coded versions and changing URLs tightly couple clients to releases. Preserve version details in deployment metadata and observability for auditability.","AI-300 GenAIOpsInfrastructure ModelVersioning"
"A model's default safety behavior is insufficient for an application's policy, but the team still needs platform-level filtering at inference. What should be associated with the deployment?<br><br>A) A configured content filter policy<br>B) A higher embedding vector dimension<br>C) A compute cluster idle shutdown rule","A) A configured content filter policy<br><br>Content filtering can be configured and applied to model deployments to enforce supported harm-category thresholds.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/content-filters"">Configure content filters</a>","Embedding dimensions affect retrieval representation, and compute shutdown affects cost. Filtering is one defense layer and does not replace application safeguards or evaluation.","AI-300 GenAIOpsInfrastructure SafetyConfiguration"
"A team needs to compare model offerings, deployment options, task capabilities, and benchmarks before selecting a foundation model. Where should it start?<br><br>A) The Foundry model catalog<br>B) The Azure Policy compliance dashboard<br>C) The Machine Learning datastore list","A) The Foundry model catalog<br><br>The model catalog supports discovery and comparison of available foundation models and deployment paths.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/model-catalog-overview"">Explore the model catalog</a>","Policy reports governance compliance and datastores list storage connections. Neither supplies model capability and deployment metadata.","AI-300 GenAIOpsInfrastructure ModelCatalog"
"A deployment pipeline must create a Foundry resource, project, and dependent services in a deterministic order. Which design is most maintainable?<br><br>A) Modular Bicep with explicit resource dependencies and outputs<br>B) Independent portal clicks performed in any order<br>C) One notebook cell containing undocumented REST calls","A) Modular Bicep with explicit resource dependencies and outputs<br><br>Bicep modules and dependency expressions make provisioning order and resource contracts reviewable and repeatable.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-resource-manager/bicep/modules"">Bicep modules</a>","Portal operations are manual, and undocumented notebook calls obscure idempotency and failure handling. Module outputs should pass resource identifiers rather than duplicate naming logic.","AI-300 GenAIOpsInfrastructure InfrastructureAsCode"
"A model performs well in English but the production workload includes Spanish and Japanese. What should happen before model selection is finalized?<br><br>A) Evaluate candidate models on representative multilingual examples<br>B) Assume benchmark leadership guarantees equal language quality<br>C) Translate all outputs after deployment without testing inputs","A) Evaluate candidate models on representative multilingual examples<br><br>Workload-specific evaluation must represent languages, tasks, and distributions expected in production.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/evaluate-sdk"">Evaluate models and applications</a>","Aggregate benchmarks can hide language-specific weaknesses. Post-translation adds another model and does not validate understanding of multilingual inputs.","AI-300 GenAIOpsInfrastructure ModelSelection"
"A project has separate development and production model deployments. Operators need to know exactly which prompt commit and model version formed each release. What should be recorded?<br><br>A) Immutable release metadata linking prompt commit and deployment version<br>B) Only the current prompt text in a shared document<br>C) Only the model family name in the resource group tag","A) Immutable release metadata linking prompt commit and deployment version<br><br>Release traceability requires a durable mapping among source, prompt, configuration, model, and deployment versions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/ai-ml/guide/genaiops-for-mops"">GenAIOps for generative AI</a>","A mutable document loses history, while a model family omits prompt and configuration changes. Complete linkage enables rollback and root-cause analysis.","AI-300 GenAIOpsInfrastructure ReleaseManagement"
"A customer-facing assistant will be evaluated before release. The team needs examples covering normal requests, edge cases, and known failures with expected context fields. What should it create?<br><br>A) A representative versioned test dataset<br>B) A larger production compute instance<br>C) A private DNS zone for evaluation results","A) A representative versioned test dataset<br><br>A curated test dataset supplies stable inputs and context for repeatable application and model evaluation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/evaluate-sdk"">Prepare data for evaluation</a>","Compute size affects execution speed and DNS controls name resolution. Neither defines what quality and risk cases are tested.","AI-300 GenAIQuality EvaluationData"
"An evaluator expects fields named query, response, and context, but the test file uses question, answer, and passages. What must be configured?<br><br>A) Data mapping from dataset columns to evaluator inputs<br>B) A new provisioned throughput deployment<br>C) A content filter with higher severity thresholds","A) Data mapping from dataset columns to evaluator inputs<br><br>Evaluation data mapping binds application dataset fields to the evaluator's required input schema.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/evaluate-sdk"">Evaluation data mapping</a>","Throughput and filtering affect serving and safety, not evaluator schema compatibility. Incorrect mapping can produce invalid or misleading scores.","AI-300 GenAIQuality DataMapping"
"A RAG assistant gives a fluent answer that contains claims absent from the retrieved documents. Which quality metric most directly exposes the problem?<br><br>A) Groundedness<br>B) Fluency<br>C) Throughput","A) Groundedness<br><br>Groundedness measures whether response claims are supported by the supplied context.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/evaluation-metrics-built-in"">Built-in evaluation metrics</a>","Fluency measures linguistic quality and can be high for fabricated claims. Throughput measures operational capacity, not factual support from retrieved evidence.","AI-300 GenAIQuality Groundedness"
"An answer is fully supported by documents but does not address the user's actual question. Which metric should be emphasized?<br><br>A) Relevance<br>B) Groundedness<br>C) Token consumption","A) Relevance<br><br>Relevance assesses how well the response addresses the user's query and informational need.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/evaluation-metrics-built-in"">Quality evaluation metrics</a>","Groundedness can be high for an off-topic but supported statement. Token consumption measures cost and size rather than task alignment.","AI-300 GenAIQuality Relevance"
"A generated report contradicts itself between sections even though each sentence is grammatical. Which metric targets this weakness?<br><br>A) Coherence<br>B) Fluency<br>C) Request latency","A) Coherence<br><br>Coherence evaluates logical consistency, organization, and meaningful flow across the response.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/evaluation-metrics-built-in"">Coherence evaluation</a>","Fluency focuses on language form and readability; latency measures speed. A response can be fluent and fast while logically inconsistent.","AI-300 GenAIQuality Coherence"
"A response contains awkward grammar and unnatural phrasing but follows a logically consistent outline. Which metric best captures the defect?<br><br>A) Fluency<br>B) Coherence<br>C) Groundedness","A) Fluency<br><br>Fluency measures grammatical correctness, readability, and natural language quality.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/evaluation-metrics-built-in"">Fluency evaluation</a>","Coherence evaluates logical structure, while groundedness checks support from context. These quality dimensions should be evaluated separately to avoid masking tradeoffs.","AI-300 GenAIQuality Fluency"
"Before launch, an agent must be tested for hateful, sexual, violent, and self-harm content across adversarial prompts. What evaluation should be run?<br><br>A) Risk and safety evaluation<br>B) Retrieval latency benchmark only<br>C) Embedding dimensionality analysis","A) Risk and safety evaluation<br><br>Risk and safety evaluators assess supported harmful-content categories and severities in generated interactions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/evaluation-metrics-built-in"">Risk and safety evaluators</a>","Latency and vector dimensions do not measure harmful output. Combine pre-release red-team-style cases, platform controls, and post-release monitoring.","AI-300 GenAIQuality SafetyEvaluation"
"A legal assistant has a domain rule that citations must use an approved identifier format. No built-in metric checks it. What should the team add?<br><br>A) A custom evaluator for citation compliance<br>B) A larger standard model deployment<br>C) A lower search similarity threshold","A) A custom evaluator for citation compliance<br><br>Custom evaluators encode application-specific quality rules not covered by general built-in metrics.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/evaluate-sdk"">Create custom evaluators</a>","A larger model may still violate formatting, and search thresholds affect retrieval candidates. Explicit domain metrics make release criteria measurable.","AI-300 GenAIQuality CustomEvaluation"
"Every pull request that changes a prompt must run the same evaluation suite and fail when quality drops below thresholds. Where should this run?<br><br>A) An automated CI workflow<br>B) An annual manual production review<br>C) An interactive notebook with no saved results","A) An automated CI workflow<br><br>CI evaluation provides consistent regression checks before prompt changes merge or deploy.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/continuous-evaluation-generative-ai"">Continuous evaluation for generative AI</a>","Annual review is too late, and unsaved notebook runs are not enforceable or auditable. Version the dataset and evaluator configuration with the release inputs.","AI-300 GenAIQuality AutomatedEvaluation"
"Offline tests pass, but production traffic evolves over time. Which capability should detect ongoing quality changes on sampled live interactions?<br><br>A) Continuous monitoring in Foundry<br>B) A one-time local unit test run<br>C) A resource-group naming convention","A) Continuous monitoring in Foundry<br><br>Continuous monitoring evaluates operational traces and quality signals after deployment to detect changes in real usage.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/monitor-applications"">Monitor generative AI applications</a>","Unit tests remain useful but cannot observe distribution shifts in live traffic. Naming conventions aid organization, not behavioral detection.","AI-300 GenAIQuality ContinuousMonitoring"
"Users report that responses feel slow. Which metric most directly quantifies time from request submission until the response completes?<br><br>A) End-to-end response latency<br>B) Tokens per billing month<br>C) Groundedness score","A) End-to-end response latency<br><br>End-to-end latency captures user-perceived request duration across retrieval, orchestration, model inference, and post-processing.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/monitor-applications"">Monitor application performance</a>","Monthly tokens quantify usage and groundedness measures context support. Trace spans are then needed to identify which stage dominates latency.","AI-300 GenAIQuality PerformanceMonitoring"
"A service meets single-request latency targets but cannot sustain the required requests per minute during peak load. Which metric reveals this limitation?<br><br>A) Throughput<br>B) Coherence<br>C) Citation precision","A) Throughput<br><br>Throughput measures the amount of work completed per unit time and exposes capacity constraints under load.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/latency"">Latency and throughput</a>","Coherence and citation precision are quality measures. Diagnose throughput alongside rate limits, concurrency, token sizes, and deployment capacity.","AI-300 GenAIQuality PerformanceMonitoring"
"A generative AI application's monthly cost rises although request count is stable. Which telemetry should be examined first?<br><br>A) Input and output token consumption by operation<br>B) Number of Git branches in the prompt repository<br>C) Count of private DNS records in the virtual network","A) Input and output token consumption by operation<br><br>Token telemetry reveals whether larger prompts, retrieved context, or responses increased model usage per request.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/monitor-applications"">Monitor cost and token usage</a>","Source branches and DNS records do not drive model token billing. Correlate tokens with model deployment, route, customer, and prompt version to locate regressions.","AI-300 GenAIQuality CostMonitoring"
"An agent intermittently calls the wrong tool. Operators need to reconstruct model calls, tool calls, timing, and errors for one request. What should be enabled?<br><br>A) Distributed tracing with correlated spans and detailed logs<br>B) Only aggregate monthly token totals<br>C) Only Azure Resource Manager activity logs","A) Distributed tracing with correlated spans and detailed logs<br><br>Traces show the sequence and timing of application, model, retrieval, and tool operations for a request.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-foundry/how-to/develop/trace-application"">Trace generative AI applications</a>","Aggregate totals lack request detail, while activity logs record management-plane changes rather than agent execution. Redact sensitive prompt and tool data according to policy.","AI-300 GenAIQuality Tracing"
"A release dashboard shows average latency is acceptable, but a small group experiences severe delays. Which analysis should be added?<br><br>A) Tail latency percentiles such as p95 and p99<br>B) Only the arithmetic mean latency<br>C) Only the total number of model deployments","A) Tail latency percentiles such as p95 and p99<br><br>High percentiles reveal slow outliers hidden by an acceptable average and better represent poor user experiences.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/well-architected/performance-efficiency/performance-test"">Performance testing guidance</a>","The mean can conceal a long tail, and deployment counts say nothing about request duration. Segment percentiles by model, route, region, and prompt version.","AI-300 GenAIQuality PerformanceMonitoring"
"RAG retrieval returns many weakly related passages that distract the model. Relevant documents usually score much higher. What should be tuned first?<br><br>A) Raise the similarity threshold using evaluation evidence<br>B) Increase response temperature for more variety<br>C) Increase model output-token allowance","A) Raise the similarity threshold using evaluation evidence<br><br>A higher similarity cutoff can exclude low-relevance retrieval results when score separation supports that choice.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/vector-search-how-to-query"">Vector query configuration</a>","Temperature and output limits affect generation, not which passages are retrieved. Tune thresholds against recall and relevance because an excessive cutoff can omit needed evidence.","AI-300 GenAIOptimization RetrievalTuning"
"Large documents are indexed as entire files, causing broad embeddings and oversized context. Which change is most likely to improve retrieval precision?<br><br>A) Split documents into semantically meaningful chunks with controlled overlap<br>B) Concatenate all documents into one index record<br>C) Remove document metadata before indexing","A) Split documents into semantically meaningful chunks with controlled overlap<br><br>Chunking creates focused retrieval units while overlap can preserve concepts crossing boundaries.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/vector-search-how-to-chunk-documents"">Chunk documents for vector search</a>","A single record reduces granularity, and removing metadata discards useful filtering and citation context. Evaluate chunk size rather than assuming smaller is always better.","AI-300 GenAIOptimization Chunking"
