Front,Back,Extra,Tags
"A data warehouse on Azure Synapse Analytics (dedicated SQL pool) stores 50 TB of historical sales data with nightly ETL loads. Business requires point-in-time restore capability for 30 days and long-term retention of year-end snapshots for 7 years. Restore must complete within 2 hours.<br><br>A) Automatic restore points with user-defined restore points and long-term backup to Azure Storage<br>B) Azure Backup with Recovery Services Vault<br>C) Geo-redundant storage replication","A) Automatic restore points with user-defined restore points and long-term backup to Azure Storage","Synapse dedicated pools provide automatic restore points every 8 hours (retained 7 days) and support user-defined restore points before critical operations (retained 42 days). Export database before year-end to Azure Storage for 7-year retention. Restore from point completes in 1-2 hours. Azure Backup doesn't support Synapse. GRS replicates data, not point-in-time recovery.","AZ-305 BusinessContinuity BackupRecovery"
"A web application on App Service connects to Azure SQL Database. Business requires 4-hour RPO, 1-hour RTO, and protection against regional failures. Failover must be automatic without manual intervention. Solution must minimize costs during normal operation.<br><br>A) App Service with Traffic Manager and SQL Database with auto-failover groups<br>B) App Service slots with Azure Front Door and SQL geo-replication<br>C) Azure Site Recovery for App Service and SQL mirroring","A) App Service with Traffic Manager and SQL Database with auto-failover groups","Traffic Manager distributes traffic across regional App Service instances. SQL auto-failover groups provide automatic failover of database to secondary region with read-write listener endpoint (application connection string unchanged). Meets RPO/RTO requirements. Slots for staging, not DR. Site Recovery for VMs, not App Service PaaS.","AZ-305 BusinessContinuity BackupRecovery"
"A file server workload stores 20 TB of user home directories on Azure Files Premium. Data must be protected with daily backups retained for 90 days and weekly backups for 5 years. Restores must support granular file-level recovery without restoring entire share.<br><br>A) Azure Backup for Azure Files with retention policies and item-level restore<br>B) Azure Files snapshots with lifecycle management<br>C) Azure Site Recovery with file-level recovery","A) Azure Backup for Azure Files with retention policies and item-level restore","Azure Backup provides policy-based backups (daily, weekly) with flexible retention (90 days, 5 years). Supports item-level restore (individual files/folders) without full share restore. Share snapshots manual and lack long-term retention management. Site Recovery for infrastructure DR, not file backup.","AZ-305 BusinessContinuity BackupRecovery"
"A stateful application on Azure VMs requires crash-consistent backups every 6 hours with 30-day retention. During regional outage, VMs must be restored to secondary region within 2 hours. Backup solution must minimize impact on VM performance.<br><br>A) Azure Backup with snapshot-based incremental backups and cross-region restore<br>B) Azure Site Recovery with replication to secondary region<br>C) Managed disk snapshots with Azure Automation","A) Azure Backup with snapshot-based incremental backups and cross-region restore","Azure Backup uses instant restore snapshots (minimal performance impact) stored locally and vault-standard tier replicated to secondary region. Supports crash-consistent backups every 4 hours (configurable). Cross-region restore enables RTO 2 hours. ASR for continuous replication (lower RTO but higher cost). Manual snapshots lack orchestration and cross-region restore.","AZ-305 BusinessContinuity BackupRecovery"
"A multi-tier application (web, app, database) on Azure VMs must failover to secondary region during disasters with RPO 15 minutes and RTO 4 hours. Failover must be orchestrated across all tiers with automated testing. Solution must support non-disruptive DR testing.<br><br>A) Azure Site Recovery with recovery plans and test failover<br>B) Azure Backup with cross-region restore<br>C) Geo-redundant load balancer with manual failover","A) Azure Site Recovery with recovery plans and test failover","ASR continuously replicates VMs to secondary region (RPO 15 minutes achievable). Recovery plans orchestrate multi-tier failover with sequencing and scripts. Test failover creates isolated environment for DR testing without affecting production. Azure Backup for data restore, not VM failover orchestration. Manual failover doesn't meet RTO requirements.","AZ-305 BusinessContinuity BackupRecovery"
"A NoSQL database on Cosmos DB stores mission-critical application data with 99.999% availability SLA requirement. Data must be readable during regional outages with automatic failover and strong consistency within a region. Business operates in 3 Azure regions.<br><br>A) Cosmos DB with multi-region writes, availability zones, and bounded staleness consistency<br>B) Cosmos DB with single-region write and read regions<br>C) Cosmos DB with session consistency and manual failover","A) Cosmos DB with multi-region writes, availability zones, and bounded staleness consistency","Multi-region writes with availability zones enables 99.999% availability SLA. Bounded staleness consistency provides strong consistency within region (defined staleness window) while enabling multi-region writes. Automatic regional failover. Single-region write provides 99.99% SLA. Session consistency doesn't guarantee strong consistency.","AZ-305 BusinessContinuity HighAvailability"
"A real-time analytics application on Azure Synapse Analytics must remain available during datacenter failures within a region. Data warehouse stores 100 TB with nightly ETL jobs that cannot be interrupted. Solution must provide automatic failover within 5 minutes.<br><br>A) Synapse workspace with zone redundancy cannot meet requirements without additional architecture<br>B) Synapse dedicated SQL pool with geo-restore and Traffic Manager<br>C) Cosmos DB with analytical store","A) Synapse workspace with zone redundancy cannot meet requirements without additional architecture","Synapse dedicated pools don't currently support automatic zone redundancy or fast failover (geo-restore RTO hours, not minutes). Meeting <5 min RTO requires active-active architecture with data replication and manual failover orchestration. Geo-restore is backup-based (slow). This highlights Synapse limitation for HA within single region.","AZ-305 BusinessContinuity HighAvailability"
"A batch processing workload runs nightly ETL jobs processing 10 TB of data over 6 hours on 20 VMs. Jobs run once per day and do not require immediate response. VMs idle 18 hours daily. Solution must minimize compute costs while meeting nightly processing window.<br><br>A) Azure Batch with low-priority VMs and scale sets<br>B) Virtual Machine Scale Sets with deallocate during idle time<br>C) Azure Kubernetes Service with node auto-pause","A) Azure Batch with low-priority VMs and scale sets","Azure Batch optimized for large-scale batch processing with automatic scaling. Low-priority VMs provide up to 80% cost savings vs. standard VMs. Batch manages provisioning and deallocation. VMSS with manual deallocation requires scripting and doesn't optimize batch orchestration. AKS with node auto-pause not supported natively.","AZ-305 Infrastructure ComputeSolutions"
"A CPU-intensive scientific simulation requires 500 cores with RDMA interconnect for MPI workloads, completing in 48 hours. Workload runs quarterly. Solution must provide maximum CPU performance with lowest inter-node latency.<br><br>A) HB-series VMs with InfiniBand in Azure Batch<br>B) FSv2-series VMs with accelerated networking<br>C) Azure Container Instances with high CPU allocation","A) HB-series VMs with InfiniBand in Azure Batch","HB-series VMs purpose-built for HPC with high core count, InfiniBand interconnect (sub-microsecond latency), and RDMA support for MPI. Azure Batch orchestrates large-scale compute. FSv2 lacks InfiniBand RDMA. ACI unsuited for HPC workloads requiring inter-node communication.","AZ-305 Infrastructure ComputeSolutions"
"A containerized application requires running 10,000 short-lived tasks (30 seconds each) triggered by queue messages. Tasks are stateless and do not require orchestration. Solution must minimize costs and start tasks within 5 seconds of queue message arrival.<br><br>A) Azure Container Instances with Container Groups triggered by Azure Functions<br>B) Azure Kubernetes Service with horizontal pod autoscaling<br>C) Azure Container Apps with KEDA queue scaling","A) Azure Container Apps with KEDA queue scaling","Container Apps with KEDA automatically scales containers based on queue depth (0 to N instances). Subsecond cold start. Pay-per-execution pricing for consumption tier. ACI requires manual triggering and slower cold start. AKS over-engineered for event-driven tasks (requires infrastructure management).","AZ-305 Infrastructure ComputeSolutions"
"A legacy .NET Framework application requires Windows Server 2016, specific registry configurations, and COM components. Application must migrate to Azure with minimal refactoring. Solution must support auto-scaling and backup.<br><br>A) Azure Virtual Machines with custom VM images and scale sets<br>B) Azure App Service with Windows containers<br>C) Azure Container Instances with Windows containers","A) Azure Virtual Machines with custom VM images and scale sets","VMs support full Windows Server with registry, COM components, and legacy dependencies. Custom images capture configurations. VM scale sets provide auto-scaling. Azure Backup supports VM backup. App Service Windows containers don't support COM components. ACI unsuited for stateful legacy applications.","AZ-305 Infrastructure ComputeSolutions"
"A microservices application on AKS requires Blue/Green deployments with instant traffic shifting between versions, A/B testing with traffic splitting (90% stable, 10% canary), and automatic rollback on errors. Solution must integrate with existing Kubernetes infrastructure.<br><br>A) Azure Service Mesh (Istio) with virtual services and traffic management<br>B) Azure Traffic Manager with weighted routing<br>C) Kubernetes Deployments with rolling updates","A) Azure Service Mesh (Istio) with virtual services and traffic management","Service mesh (Istio) provides advanced traffic management: traffic splitting percentages, canary deployments, automatic retries/timeouts, and observability. Integrates natively with AKS. Traffic Manager operates at DNS level (slow propagation). K8s rolling updates lack fine-grained traffic control and automatic rollback.","AZ-305 Infrastructure ApplicationArchitecture"
"A distributed application requires asynchronous communication between 20 microservices with guaranteed delivery and ordering per message session. Messages contain order processing data requiring FIFO processing per customer. Peak load reaches 50,000 messages/second.<br><br>A) Azure Service Bus Premium tier with sessions and partitioning<br>B) Azure Event Hubs with consumer groups and partition keys<br>C) Azure Storage Queues with at-least-once delivery","A) Azure Service Bus Premium tier with sessions and partitioning","Service Bus sessions guarantee FIFO ordering per session (customer). Premium tier supports high throughput (50K+ msg/sec) with partitioning. Exactly-once delivery. Event Hubs for event streaming, not message queuing with FIFO guarantees. Storage Queues lack ordering and session support.","AZ-305 Infrastructure MessagingArchitecture"
"A real-time notification system must push events from Azure services (Blob Storage, Event Grid, custom applications) to thousands of subscribers with automatic retry, dead-lettering, and filtering per subscriber based on event attributes. Events must be delivered within 1 second.<br><br>A) Azure Event Grid with event subscriptions and filters<br>B) Azure Service Bus with topic subscriptions<br>C) Azure Event Hubs with consumer groups","A) Azure Event Grid with event subscriptions and filters","Event Grid purpose-built for reactive event distribution with subsecond latency. Native integration with 20+ Azure services. Advanced filtering per subscription. Built-in retry and dead-letter. Service Bus for reliable messaging, not reactive event distribution. Event Hubs for high-throughput ingestion, not fan-out distribution.","AZ-305 Infrastructure EventArchitecture"
"A web API serves 1 million requests per day with response data rarely changing. 80% of requests query the same 100 products. API response time must be <50ms. Backend database query time averages 200ms. Solution must minimize database load.<br><br>A) Azure Cache for Redis with cache-aside pattern and sliding expiration<br>B) Azure API Management with response caching policy<br>C) Application-level in-memory caching","A) Azure Cache for Redis with cache-aside pattern and sliding expiration","Redis provides distributed cache accessible across multiple API instances (unlike in-memory cache). Cache-aside pattern queries cache first, reads DB on miss, populates cache. Sliding expiration keeps hot data cached. APIM response caching limited to gateway level (doesn't reduce backend calls from multiple gateways). In-memory cache not shared across instances.","AZ-305 Infrastructure CachingSolution"
"A microservices application stores configuration (feature flags, connection strings, service endpoints) that changes weekly. 30 services must refresh configuration every 5 minutes without redeployment. Configuration must support versioning and rollback. Secrets must integrate with Key Vault.<br><br>A) Azure App Configuration with feature flags and Key Vault references<br>B) Azure Key Vault with secret versioning<br>C) Azure Storage with JSON configuration files","A) Azure App Configuration with feature flags and Key Vault references","App Configuration provides centralized configuration with dynamic refresh (no redeployment). Feature flag management with targeting rules. Key Vault references for secrets (not stored in App Config). Configuration versioning and point-in-time snapshot. Key Vault for secrets only, not app configuration. Storage files require manual refresh logic.","AZ-305 Infrastructure ApplicationConfiguration"
"A CI/CD pipeline deploys containerized applications to 10 AKS clusters across regions. Deployments must be GitOps-based with automatic reconciliation of cluster state with Git repository. Configuration drift must be detected and corrected automatically. Solution must support progressive delivery strategies.<br><br>A) Azure DevOps with Argo CD and Flux<br>B) Azure Pipelines with kubectl commands<br>C) GitHub Actions with Helm","A) Azure DevOps with Argo CD and Flux","GitOps tools (Argo CD, Flux) continuously monitor Git repository and reconcile cluster state (automatic drift correction). Support progressive delivery (canary, blue/green). Azure Pipelines with kubectl is imperative (no automatic reconciliation). GitHub Actions with Helm lacks continuous reconciliation and drift detection.","AZ-305 Infrastructure ApplicationDeployment"
"A global web application requires intelligent routing of users to the nearest healthy Azure region based on latency, with automatic failover during regional outages. Solution must support priority-based routing with primary region preferred unless unhealthy.<br><br>A) Azure Traffic Manager with performance routing and endpoint monitoring<br>B) Azure Front Door with priority-based routing<br>C) Azure Load Balancer with cross-region support","A) Azure Front Door with priority-based routing","Front Door provides priority-based routing (prefer primary region) with automatic failover based on health probes. SSL offload, WAF, and CDN capabilities included. Traffic Manager uses DNS (slower failover detection). Standard Load Balancer regional only (cross-region LB limited scenarios).","AZ-305 Infrastructure NetworkSolutions"
"An Azure environment with 200 VMs across 10 virtual networks in hub-spoke topology requires centralized egress filtering with threat intelligence and deep packet inspection. All internet-bound traffic must be inspected with logging. Solution must support automatic scaling during traffic spikes.<br><br>A) Azure Firewall Premium with threat intelligence and forced tunneling in hub VNet<br>B) Network Security Groups with service tags<br>C) Network Virtual Appliance with UDRs","A) Azure Firewall Premium with threat intelligence and forced tunneling in hub VNet","Azure Firewall in hub VNet with UDRs in spokes forces all egress through firewall (hub-spoke topology). Premium tier provides threat intelligence, TLS inspection, and IDPS. Auto-scales to handle traffic spikes. NSGs stateless filtering, no deep packet inspection. NVA requires manual scaling and management.","AZ-305 Infrastructure NetworkSecurity"
"A hybrid application requires private connectivity between on-premises datacenter and 50 Azure VNets across 3 regions with transitive routing. On-premises should route to any VNet through single connection. Solution must support 5 Gbps aggregate throughput and BGP route exchange.<br><br>A) ExpressRoute with Virtual WAN hub and spoke<br>B) Site-to-site VPN with Virtual Network Gateway in each VNet<br>C) ExpressRoute with VNet peering mesh","A) ExpressRoute with Virtual WAN hub and spoke","Virtual WAN provides transitive routing across hubs and spokes (on-prem routes to any VNet through WAN hub). Single ExpressRoute connection to WAN hub reaches all spokes. BGP support for dynamic routing. Multiple VPN gateways don't support transitive routing. VNet peering mesh requires full mesh (N*(N-1)/2 peerings, not scalable).","AZ-305 Infrastructure NetworkSolutions"
"A latency-sensitive application requires load balancing across VMs in multiple availability zones with session affinity (same client to same backend). Health probes must check application-level health every 5 seconds. Solution must support both inbound and outbound NAT.<br><br>A) Azure Standard Load Balancer with zone-redundant frontend and health probes<br>B) Azure Application Gateway with cookie-based affinity<br>C) Azure Traffic Manager with geographic routing","A) Azure Standard Load Balancer with zone-redundant frontend and health probes","Standard Load Balancer supports zone redundancy, session affinity (source IP), configurable health probes (5-second interval), and outbound NAT. Low latency (Layer 4). Application Gateway operates at Layer 7 (higher latency). Traffic Manager DNS-based (unsuited for session affinity and zone-level load balancing).","AZ-305 Infrastructure LoadBalancing"
"A web application on App Service requires private access to Azure SQL Database, Storage, and Key Vault without internet exposure. Application must resolve Azure service private IPs using DNS. VNet integration required.<br><br>A) App Service VNet integration with private endpoints and Azure Private DNS zones<br>B) App Service with service endpoints<br>C) Azure Application Gateway with backend pools","A) App Service VNet integration with private endpoints and Azure Private DNS zones","App Service VNet integration enables private connectivity. Private endpoints assign private IPs to SQL, Storage, Key Vault. Azure Private DNS zones provide name resolution to private IPs (e.g., mydb.database.windows.net resolves to 10.0.1.5). Service endpoints don't prevent public IP exposure. Application Gateway for inbound traffic, not outbound private connectivity.","AZ-305 Infrastructure NetworkSolutions"
"An Azure SQL Database migration from on-premises SQL Server 2017 (5 TB, 100 databases) requires minimal downtime (<5 minutes), schema compatibility validation, and automatic rollback capability. Migration must preserve logins, jobs, and alerts.<br><br>A) Azure Database Migration Service with online migration and Azure SQL Managed Instance<br>B) Azure Data Factory with incremental copy to Azure SQL Database<br>C) SQL Server backup/restore to Azure SQL Database","A) Azure Database Migration Service with online migration and Azure SQL Managed Instance","DMS online migration provides near-zero downtime with continuous replication. Managed Instance supports 100% SQL Server compatibility (jobs, logins, alerts). Migration assessment validates compatibility. Cutover supports rollback. Azure SQL Database doesn't support SQL Agent jobs. Backup/restore significant downtime (5 TB).","AZ-305 Infrastructure Migrations"
"A data center decommissioning requires migrating 500 VMs (Windows, Linux, various applications) to Azure within 3 months. Migration must assess dependencies, group workloads, and perform discovery. Solution must minimize refactoring and support wave-based migration.<br><br>A) Azure Migrate with dependency analysis and replication appliance<br>B) Azure Site Recovery with recovery plans<br>C) Azure Data Box with VM disk transfer","A) Azure Migrate with dependency analysis and replication appliance","Azure Migrate provides assessment (dependency mapping, grouping, sizing), agentless discovery, and Azure Site Recovery-based replication. Supports wave-based migration with testing. Aligns with Cloud Adoption Framework. ASR component of Migrate but lacks assessment. Data Box for data transfer, not VM migration.","AZ-305 Infrastructure Migrations"
"A web application with 10 TB SQL Database, 50 TB Blob Storage, and 20 VMs must migrate to Azure with <1 hour downtime. Network bandwidth to Azure is 1 Gbps. Solution must optimize transfer time and minimize costs.<br><br>A) Azure Data Box for initial data transfer with DMS/ASR for final sync<br>B) ExpressRoute with parallel data transfer<br>C) Azure Site Recovery for all workloads","A) Azure Data Box for initial data transfer with DMS/ASR for final sync","Data Box physically transfers 60 TB offline (faster than 1 Gbps network). Database Migration Service and Site Recovery perform final incremental sync during cutover (minimizes downtime to <1 hour). ExpressRoute requires time to provision and doesn't reduce total transfer time significantly. ASR alone slow for 60 TB initial replication over internet.","AZ-305 Infrastructure Migrations"
