Front,Back,Extra,Tags
"You need overlapping 10-minute aggregates emitted every 2 minutes to smooth a real-time metric. Which windowing function matches this requirement?<br><br>A) A tumbling window, because its non-overlapping fixed intervals naturally emit smoothed overlapping results<br>B) A snapshot window, which captures the exact instantaneous value and therefore provides the smoothest metric<br>C) A hopping window with a 10-minute size and a 2-minute hop, producing overlapping windows at each hop","C) A hopping window with a 10-minute size and a 2-minute hop, producing overlapping windows at each hop<br><br>Hopping windows have a size larger than their hop, so windows overlap and emit on the hop interval, ideal for moving/smoothed aggregates.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/windowing-functions"">Windowing functions - Microsoft Fabric</a>","Tumbling windows do not overlap. Snapshot windows aggregate events with the same timestamp, not moving averages. Hopping windows deliver overlapping sliding aggregates.",DP-700 IngestTransform WindowingFunctions
"An Eventstream should route different event types to different destinations and enrich events before landing, all without writing Spark code. Which capability handles this?<br><br>A) The Eventstream editor's processing operators and multiple destinations for no-code routing and enrichment<br>B) A single KQL query in an Eventhouse that must run after the data is already fully persisted downstream<br>C) A deployment pipeline that promotes events across stages while filtering out the unwanted event types","A) The Eventstream editor's processing operators and multiple destinations for no-code routing and enrichment<br><br>Eventstreams provide a visual editor with transformation operators (filter, aggregate, join, manage fields) and multiple routed destinations without code.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/overview"">Eventstreams overview - Microsoft Fabric</a>","Post-persistence KQL cannot route at ingestion time. Deployment pipelines move item definitions, not live events. Eventstream operators handle in-flight routing and enrichment.",DP-700 IngestTransform Eventstreams
"In Real-Time Intelligence, you must decide whether to physically ingest data into a KQL table or reference it externally. You need the fastest repeated interactive queries over the same historical dataset. Which choice is best?<br><br>A) A native KQL table (ingested), which stores data in the engine's optimized format for fastest repeated queries<br>B) A standard OneLake shortcut, since referencing data in place always outperforms querying native ingested tables<br>C) A deployment pipeline copy, which stages the data across environments and thereby speeds up queries","A) A native KQL table (ingested), which stores data in the engine's optimized format for fastest repeated queries<br><br>Ingesting into a native KQL table stores data in the engine's indexed, columnar format, giving the best performance for repeated interactive queries.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/onelake-shortcuts"">Native tables vs shortcuts - Microsoft Fabric</a>",Standard shortcuts avoid copies but query external data with more overhead. Deployment pipelines are unrelated to query speed. Native ingestion trades storage for top query performance.,DP-700 IngestTransform NativeVsShortcut
"You query a large Delta table in OneLake through a shortcut in Real-Time Intelligence and want to reduce latency of KQL queries against it without ingesting it natively. Which feature helps?<br><br>A) Increasing the Spark starter pool size so the KQL engine borrows those idle nodes during query execution<br>B) Converting the shortcut into a deployment pipeline stage so promotion caches the results for faster reads next time<br>C) Query acceleration for OneLake shortcuts, which builds a performance layer to speed KQL over shortcut data","C) Query acceleration for OneLake shortcuts, which builds a performance layer to speed KQL over shortcut data<br><br>Query acceleration adds an optimized caching/indexing layer over OneLake shortcut data so KQL queries run faster without full native ingestion.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/query-acceleration"">Query acceleration for OneLake shortcuts - Microsoft Fabric</a>",Spark pools do not serve the KQL engine's queries. Deployment pipelines are unrelated to query caching. Query acceleration is the purpose-built feature for faster shortcut queries.,DP-700 IngestTransform QueryAcceleration
A pipeline Copy activity moves 500 large files from ADLS Gen2 into a Lakehouse each night and you want maximum throughput. Which setting most directly increases parallel transfer?<br><br>A) Increase the degree of copy parallelism so multiple files transfer concurrently within the activity<br>B) Reduce the degree of copy parallelism to one so files transfer strictly one at a time for stability<br>C) Switch the sink to a single small file so all data funnels through one write stream for consistency,"A) Increase the degree of copy parallelism so multiple files transfer concurrently within the activity<br><br>Raising the Copy activity's parallel copies lets many files transfer at once, improving throughput for multi-file loads.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/copy-data-activity"">Copy activity performance - Microsoft Fabric</a>",Serializing to one file at a time reduces throughput. Funneling into a single small sink file creates a bottleneck. Parallelism is the direct throughput lever for many files.,DP-700 IngestTransform IngestWithPipelines
"You must transform semi-structured JSON telemetry with nested arrays into a flattened relational shape using code and Spark's rich functions. Which language/tool is most appropriate in a Lakehouse?<br><br>A) T-SQL in the SQL analytics endpoint, since it can write back the flattened results directly to Delta tables<br>B) A Power Query Dataflow Gen2, because it is the only tool capable of parsing nested JSON structures<br>C) PySpark with explode and struct functions in a notebook to flatten nested arrays into rows and columns","C) PySpark with explode and struct functions in a notebook to flatten nested arrays into rows and columns<br><br>PySpark provides explode, selectExpr, and struct handling to flatten deeply nested JSON efficiently at scale, then write to Delta.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-notebook-explore"">Transform data with notebooks - Microsoft Fabric</a>","The Lakehouse SQL endpoint is read-only, so it cannot write results. Dataflow Gen2 can parse JSON too, but the scenario specifies code and Spark functions, making PySpark the intended fit.",DP-700 IngestTransform TransformPySpark
Late-arriving events for a given hour sometimes appear after that hour's aggregate has been written. You must correct the affected aggregates without reprocessing everything. Which approach is appropriate?<br><br>A) Ignore late events entirely so aggregates stay immutable and never require any corrective reprocessing<br>B) Use watermarking and merge/upsert logic to update only the affected time-window aggregates when late data arrives<br>C) Recompute the full history from the beginning every single run to guarantee late events are captured,"B) Use watermarking and merge/upsert logic to update only the affected time-window aggregates when late data arrives<br><br>Watermarks bound how long state is retained for late data, and MERGE/upsert updates only the impacted windows, avoiding full recomputation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-structured-streaming"">Handle late data - Microsoft Fabric</a>",Ignoring late events yields wrong totals. Full recomputation is wasteful at scale. Watermark plus targeted upsert corrects only affected windows.,DP-700 IngestTransform LateArrivingData
"A dimensional model needs surrogate keys generated during load so fact rows reference stable integer keys instead of volatile business keys. Where should surrogate keys be assigned?<br><br>A) During dimension load in Fabric, generating surrogate keys and mapping business keys to them before loading facts<br>B) In the source system, by asking the operational application team to add integer keys to their tables<br>C) At report time, by having each visual compute a hash of the business key to stand in for a surrogate key","A) During dimension load in Fabric, generating surrogate keys and mapping business keys to them before loading facts<br><br>Surrogate keys are assigned as dimensions are loaded; facts then look up the surrogate via the business key, decoupling the model from source keys.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/dimensional-modeling-overview"">Dimensional modeling - Microsoft Fabric</a>",Source systems rarely own warehouse surrogate keys and may not cooperate. Report-time hashing is fragile and non-stable. Assign surrogate keys in the ETL dimension-load step.,DP-700 IngestTransform DimensionalModel
"You must choose between Dataflow Gen2 and a notebook to transform a very large dataset with complex, code-heavy logic and custom Python libraries. Which factor most justifies choosing the notebook?<br><br>A) The team prefers a purely visual, low-code experience and wants to avoid writing any transformation code<br>B) The transformation needs custom Python packages and fine-grained Spark tuning that code-first notebooks provide<br>C) The dataset is tiny and the logic is a few simple column renames that any tool can trivially perform","B) The transformation needs custom Python packages and fine-grained Spark tuning that code-first notebooks provide<br><br>Notebooks suit code-heavy logic, custom libraries, and Spark performance tuning; Dataflow Gen2 fits low-code, connector-driven transformations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-notebook-explore"">Notebooks for data engineering - Microsoft Fabric</a>","A low-code preference favors Dataflow, not notebooks. Trivial renames do not justify code complexity. Custom libraries and Spark tuning are the notebook's differentiators.",DP-700 IngestTransform TransformationChoice
A Lakehouse table must be built from streaming data so that new micro-batches append continuously while consumers query a consistent Delta table. Which loading pattern is correct?<br><br>A) A one-time batch load that reads a static snapshot and never updates as new stream data continues arriving afterward<br>B) A Structured Streaming query that writes micro-batches to the Delta table with checkpointing for continuity<br>C) A manual daily export where an operator copies the newest events into the table by hand each morning,"B) A Structured Streaming query that writes micro-batches to the Delta table with checkpointing for continuity<br><br>Streaming writes with checkpoints continuously append to Delta, keeping a live table that consumers can query consistently.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-structured-streaming"">Streaming to Delta - Microsoft Fabric</a>",A static batch snapshot goes stale immediately. Manual daily copying is neither streaming nor reliable. Structured Streaming with checkpointing is the streaming loading pattern.,DP-700 IngestTransform StreamingLoadingPattern
"Reference reason codes stored in a small dimension change infrequently, and you only need the current value with no history. Which SCD approach minimizes storage and complexity?<br><br>A) SCD Type 1, overwriting the attribute in place so only the current reason code value is retained<br>B) SCD Type 2, adding versioned rows with effective dates even though history is not actually required here<br>C) A streaming append that keeps every past value forever so analysts can reconstruct history if needed","A) SCD Type 1, overwriting the attribute in place so only the current reason code value is retained<br><br>SCD Type 1 simply overwrites changed attributes, which is the simplest and most storage-efficient choice when history is not needed.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/dimensional-modeling-dimension-tables"">SCD types - Microsoft Fabric</a>",Type 2 adds unnecessary history and complexity here. Appending every value forever bloats storage without benefit. Type 1 overwrite matches the current-only requirement.,DP-700 IngestTransform LoadingPatterns
"An Eventstream must land raw events unchanged into a Lakehouse and simultaneously feed a KQL database for real-time analytics. How should destinations be configured?<br><br>A) Add two destinations on the Eventstream, one Lakehouse and one Eventhouse/KQL database, from the same stream<br>B) Choose only one destination because an Eventstream can route its events to a single target at a time<br>C) Duplicate the entire Eventstream item so each copy independently ingests the identical source events again separately","A) Add two destinations on the Eventstream, one Lakehouse and one Eventhouse/KQL database, from the same stream<br><br>A single Eventstream can fan out to multiple destinations, so the same events land in a Lakehouse and a KQL database without duplication.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/add-manage-eventstream-destinations"">Manage Eventstream destinations - Microsoft Fabric</a>",Eventstreams are not limited to one destination. Duplicating the stream doubles ingestion cost and complexity. Multiple destinations on one stream is the intended design.,DP-700 IngestTransform Eventstreams
You must remove rows that contain impossible values (for example negative ages) during batch transformation before loading a curated Lakehouse table. Which is the appropriate handling?<br><br>A) Load everything unchanged and add a report filter so bad values are hidden only in dashboards that opt in<br>B) Apply a validation filter in the transformation to drop or quarantine rows failing the business rule before load<br>C) Rely on column-level security to hide the invalid rows from users who lack elevated permissions,"B) Apply a validation filter in the transformation to drop or quarantine rows failing the business rule before load<br><br>Data quality rules belong in the transformation stage; filtering or quarantining invalid rows keeps the curated table clean for all consumers.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/tutorial-lakehouse-data-preparation"">Data preparation - Microsoft Fabric</a>","Report-only filters leave dirty data for other consumers. Column-level security controls column access, not row validity. Validate and cleanse during transformation.",DP-700 IngestTransform DataQuality
"A KQL database receives high-cardinality logs, and analysts run ad hoc searches across the last 90 days. Which language should engineers use to build these interactive analytics queries?<br><br>A) KQL (Kusto Query Language), which is the native, optimized language for querying Eventhouse data<br>B) T-SQL, because relational SELECT statements are the native query language for Fabric KQL databases<br>C) PySpark, since Spark is required to read any data stored inside a Fabric Eventhouse database","A) KQL (Kusto Query Language), which is the native, optimized language for querying Eventhouse data<br><br>KQL is purpose-built for fast filtering, aggregation, and time-series analysis over Eventhouse/KQL database data.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/kusto-query-set"">Query with KQL - Microsoft Fabric</a>",T-SQL and PySpark are not the native engines for KQL databases. KQL is optimized specifically for this log/time-series analytics store.,DP-700 IngestTransform TransformKQL
"You are choosing a streaming engine. The requirement is a fully no-code path to capture Azure Event Hubs data, lightly transform it, and route it to a Lakehouse. Which is the best fit?<br><br>A) Spark Structured Streaming in a notebook, requiring code but offering the most no-code friendly experience<br>B) A tumbling-window T-SQL job that repeatedly polls Event Hubs from the Warehouse without any code<br>C) An Eventstream, which provides a no-code visual pipeline to capture, transform, and route streaming data","C) An Eventstream, which provides a no-code visual pipeline to capture, transform, and route streaming data<br><br>Eventstreams offer a visual, no-code experience to connect sources like Event Hubs, apply operators, and route to destinations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/overview"">Eventstreams overview - Microsoft Fabric</a>","Structured Streaming is code-first, contradicting the no-code requirement. T-SQL polling of Event Hubs is not a supported streaming pattern. Eventstream is the no-code streaming choice.",DP-700 IngestTransform StreamingEngine
"A batch transformation must group millions of sales rows by product category and compute both total and average revenue efficiently in Spark. Which operation expresses this?<br><br>A) A row-by-row Python loop over the DataFrame that accumulates category totals in a dictionary manually on the driver<br>B) A groupBy on category with agg(sum and avg), letting Spark compute the aggregates in a distributed way<br>C) A collect of the full DataFrame to the driver followed by pandas grouping on a single machine","B) A groupBy on category with agg(sum and avg), letting Spark compute the aggregates in a distributed way<br><br>DataFrame groupBy with agg pushes aggregation into Spark's distributed engine, scaling far better than driver-side loops or collect.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-notebook-explore"">Aggregate data with Spark - Microsoft Fabric</a>",Python loops and collect-to-driver force single-node processing and risk out-of-memory failures. Distributed groupBy/agg is the correct scalable pattern.,DP-700 IngestTransform GroupAndAggregate
"During transformation you must combine two large Delta tables that share a key, but one is very small (a lookup). Which technique reduces shuffle and improves join performance in Spark?<br><br>A) Force a full sort-merge join and disable any hint so both sides shuffle across the cluster evenly every run<br>B) Use a broadcast join so the small lookup table is sent to every executor, avoiding a large shuffle<br>C) Convert both tables to CSV first so the join runs on a flatter, simpler on-disk representation","B) Use a broadcast join so the small lookup table is sent to every executor, avoiding a large shuffle<br><br>Broadcasting a small table replicates it to executors and joins locally, eliminating the expensive shuffle of the large table.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-job-definition"">Optimize Spark joins - Microsoft Fabric</a>",Forcing a shuffle join is exactly what you want to avoid. Converting to CSV loses Delta optimizations and helps nothing. Broadcast join is the standard small-table optimization.,DP-700 IngestTransform TransformPySpark
"Analysts report a semantic model shows yesterday's numbers even though new data loaded overnight. Where do you first confirm whether the model actually refreshed successfully?<br><br>A) The semantic model refresh history, which shows refresh status, timing, and any failure details for the model<br>B) The pipeline's Copy activity output, which reports whether source files were downloaded to storage last night during ingestion<br>C) The workspace Git commit log, which records metadata changes rather than data refresh execution results","A) The semantic model refresh history, which shows refresh status, timing, and any failure details for the model<br><br>Refresh history is the authoritative place to confirm whether and when a semantic model refreshed and to see any errors.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/power-bi/connect-data/refresh-data"">Monitor dataset refresh - Microsoft Learn</a>","Copy activity output confirms ingestion, not model refresh. Git logs track metadata versions, not refresh runs. Refresh history directly answers the refresh question.",DP-700 MonitorOptimize SemanticModelRefresh
"You want a single place to see the run history and status of all pipelines, notebooks, and Spark jobs across the workspace. Which Fabric feature provides this?<br><br>A) The capacity metrics app, which focuses on compute unit consumption rather than individual item run history<br>B) The Monitoring hub, which centralizes run status and history for Fabric activities across the workspace<br>C) The deployment pipeline comparison, which shows metadata differences between stages, not run outcomes","B) The Monitoring hub, which centralizes run status and history for Fabric activities across the workspace<br><br>The Monitoring hub aggregates activity runs (pipelines, notebooks, Spark, refreshes) with status and history for centralized observability.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/admin/monitoring-hub"">Monitoring hub - Microsoft Fabric</a>","The capacity metrics app tracks consumption, not per-run status. Deployment comparison is a promotion tool. The Monitoring hub is the unified run-monitoring surface.",DP-700 MonitorOptimize MonitorItems
"A stakeholder wants to be notified automatically when a KPI in streaming data crosses a threshold, triggering an email or Teams message. Which Fabric capability should you use?<br><br>A) A scheduled pipeline that emails a full data extract every hour so recipients can scan for the threshold themselves<br>B) Fabric Activator (Data Activator) rules that watch the data and trigger actions when conditions are met<br>C) The Monitoring hub, which lists activity runs but cannot evaluate KPI thresholds or send business alerts","B) Fabric Activator (Data Activator) rules that watch the data and trigger actions when conditions are met<br><br>Activator monitors streaming/event data for conditions and automatically triggers actions such as emails or Teams alerts when thresholds are crossed.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/data-activator/data-activator-introduction"">Fabric Activator - Microsoft Fabric</a>","Hourly full extracts are not real-time alerting. The Monitoring hub tracks runs, not business KPI conditions. Activator is the event-condition alerting engine.",DP-700 MonitorOptimize ConfigureAlerts
"A Delta Lakehouse table has degraded read performance after millions of small files accumulated from frequent streaming appends. Which maintenance operation directly addresses this?<br><br>A) Run VACUUM immediately, which deletes old data files and thereby merges the remaining small files together<br>B) Drop and recreate the table each night so the file count naturally resets to a small number<br>C) Run OPTIMIZE (bin-compaction) to coalesce many small files into fewer, larger, more efficient files","C) Run OPTIMIZE (bin-compaction) to coalesce many small files into fewer, larger, more efficient files<br><br>OPTIMIZE compacts small files into larger ones, reducing file-listing and I/O overhead that causes the small-file problem.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-table-maintenance"">Table maintenance - Microsoft Fabric</a>","VACUUM removes unreferenced old files for cleanup and time-travel retention, not compaction. Dropping/recreating risks data loss and is disruptive. OPTIMIZE is the compaction operation.",DP-700 MonitorOptimize OptimizeLakehouseTable
"A Fabric Warehouse query joining several large tables runs slowly, and the optimizer appears to be misestimating row counts. Which action most directly helps the optimizer choose a better plan?<br><br>A) Ensure statistics are created and up to date so the optimizer has accurate cardinality estimates<br>B) Add more OR conditions to the WHERE clause so the optimizer has additional predicates to evaluate<br>C) Convert every join to a cross join and filter afterward so the engine considers all row combinations","A) Ensure statistics are created and up to date so the optimizer has accurate cardinality estimates<br><br>Accurate statistics let the query optimizer estimate cardinalities correctly and pick efficient join orders and algorithms.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/statistics"">Statistics - Microsoft Fabric</a>",Extra OR predicates and cross joins increase work and worsen plans. Current statistics are the direct lever for better cardinality estimates and plans.,DP-700 MonitorOptimize OptimizeWarehouse
"A Delta table used heavily by Power BI Direct Lake reports needs the best columnar read performance. Which Fabric Delta optimization should be applied when writing the table?<br><br>A) Enable V-Order write optimization so the Parquet layout is tuned for fast columnar reads and Direct Lake<br>B) Disable V-Order to reduce write time, accepting that read scans will process more raw bytes per query<br>C) Store the table as many small uncompressed CSV files so the report can stream rows without decoding","A) Enable V-Order write optimization so the Parquet layout is tuned for fast columnar reads and Direct Lake<br><br>V-Order applies a read-optimized sort/encoding to Parquet during write, accelerating columnar scans and Direct Lake consumption.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/delta-optimization-and-v-order"">V-Order and Delta optimization - Microsoft Fabric</a>",Disabling V-Order sacrifices read speed. CSV loses columnar compression entirely and is far slower. V-Order is the read-optimization for Direct Lake workloads.,DP-700 MonitorOptimize OptimizeLakehouseTable
"A pipeline occasionally fails because a downstream REST API is briefly unavailable, but succeeds when rerun minutes later. What is the most appropriate resilience configuration?<br><br>A) Remove the API call from the pipeline entirely so transient failures can no longer ever occur in production<br>B) Set the pipeline to ignore all errors so it always reports success regardless of what actually happened<br>C) Configure activity retry with a retry interval so transient failures are automatically re-attempted before failing","C) Configure activity retry with a retry interval so transient failures are automatically re-attempted before failing<br><br>Activity-level retry with an interval handles transient faults automatically, improving reliability without manual reruns.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/activity-overview"">Activity retry policy - Microsoft Fabric</a>",Removing needed functionality is not a fix. Ignoring all errors hides real failures and corrupts trust in results. Retry policies are built for transient faults.,DP-700 MonitorOptimize ResolvePipelineErrors
"A Spark job spills heavily to disk and runs slowly because a few partitions hold most of the data (data skew). Which technique most directly mitigates the skew?<br><br>A) Repartition or salt the skewed key so data is distributed more evenly across tasks and executors<br>B) Reduce executor memory so Spark is forced to process the skewed partitions in smaller, safer chunks<br>C) Collect the DataFrame to the driver and process the skewed partitions there to avoid cluster imbalance","A) Repartition or salt the skewed key so data is distributed more evenly across tasks and executors<br><br>Salting or repartitioning spreads a hot key across more partitions, balancing work and reducing spill from skew.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-job-definition"">Optimize Spark performance - Microsoft Fabric</a>",Lowering memory worsens spill. Collecting to the driver removes parallelism and risks OOM. Repartitioning/salting directly addresses uneven key distribution.,DP-700 MonitorOptimize OptimizeSpark
A Dataflow Gen2 refresh fails with an error indicating a source column was renamed upstream. What is the correct first troubleshooting step?<br><br>A) Delete the Dataflow and rebuild it from scratch so the removed column reference disappears completely<br>B) Increase the capacity SKU because a larger capacity will automatically resolve the schema mismatch error<br>C) Open the query steps to find the step referencing the old column name and update it to the new name,"C) Open the query steps to find the step referencing the old column name and update it to the new name<br><br>Dataflow errors from renamed/removed columns are fixed by editing the affected query step to reference the current schema.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/dataflows-gen2-monitor"">Troubleshoot Dataflow Gen2 - Microsoft Fabric</a>",Rebuilding wastes effort and loses logic. Capacity size does not fix a schema reference error. Correcting the specific step is the targeted fix.,DP-700 MonitorOptimize ResolveDataflowErrors
A notebook cell fails intermittently with an out-of-memory error while calling collect() on a huge DataFrame. Which change best resolves the error?<br><br>A) Avoid collect on the full dataset and instead write results to a Delta table or process data distributively<br>B) Increase the driver retry count so the same collect eventually succeeds after enough automatic attempts<br>C) Convert the notebook to a pipeline so the out-of-memory condition is silently handled by the orchestrator at runtime,"A) Avoid collect on the full dataset and instead write results to a Delta table or process data distributively<br><br>collect pulls all rows to the driver, causing OOM on large data; writing to Delta or using distributed operations avoids the driver bottleneck.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-engineering/spark-job-definition"">Notebook performance - Microsoft Fabric</a>",Retries do not fix a fundamental memory limit. Wrapping in a pipeline does not change how Spark executes the code. Removing the driver-side collect is the real fix.,DP-700 MonitorOptimize ResolveNotebookErrors
An Eventhouse query returns partial results and a message about hitting query limits over a very large time range. Which optimization reduces the load while preserving needed insight?<br><br>A) Remove all time filters so the engine scans the entire dataset and therefore returns complete results faster<br>B) Add time-range and column filters and pre-aggregate with summarize to reduce the data the query scans<br>C) Duplicate the Eventhouse so half the queries run on each copy and the per-query limit no longer applies,"B) Add time-range and column filters and pre-aggregate with summarize to reduce the data the query scans<br><br>Narrowing the time window, projecting only needed columns, and summarizing reduces scanned data and keeps queries within limits.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/eventhouse"">Optimize KQL queries - Microsoft Fabric</a>",Removing filters increases scanned data and makes limits worse. Duplicating the Eventhouse is costly and does not address inefficient queries. Filter and aggregate to optimize.,DP-700 MonitorOptimize OptimizeQuery
"A T-SQL statement in the Warehouse fails with a conversion error when inserting string values into an integer column. What is the correct resolution?<br><br>A) Change the target column to VARCHAR so any value can be inserted and no conversion is ever required<br>B) Wrap the INSERT in a transaction and retry it repeatedly until the conversion eventually succeeds<br>C) Validate and cast the source values to integers, cleansing non-numeric entries before the INSERT runs","C) Validate and cast the source values to integers, cleansing non-numeric entries before the INSERT runs<br><br>Conversion errors stem from incompatible data; validating and casting (and handling bad values) before insert resolves the type mismatch correctly.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-warehouse/troubleshoot-t-sql"">Troubleshoot T-SQL - Microsoft Fabric</a>",Changing the column to VARCHAR abandons the integer data type and its constraints. Retrying a deterministic conversion error never succeeds. Cleanse and cast the data.,DP-700 MonitorOptimize ResolveTSQLErrors
Queries through a OneLake shortcut suddenly fail with authorization errors after the source storage account rotated credentials. What is the most likely fix?<br><br>A) Recreate the Lakehouse from scratch because shortcut authorization is permanently tied to the original item id<br>B) Increase the workspace capacity so the shortcut has enough compute to bypass the authorization failure<br>C) Update the shortcut's connection/credentials so it can authenticate to the source with the rotated secret,"C) Update the shortcut's connection/credentials so it can authenticate to the source with the rotated secret<br><br>Shortcut access relies on stored credentials/connections; rotating source secrets requires updating the shortcut's connection to restore access.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/onelake/onelake-shortcuts"">Manage shortcut connections - Microsoft Fabric</a>",Recreating the Lakehouse is unnecessary and disruptive. Capacity has nothing to do with authorization. Refresh the shortcut credentials to match the rotated secret.,DP-700 MonitorOptimize ResolveShortcutErrors
A daily pipeline that loads a Warehouse runs far longer than needed because it processes all historical partitions every run. Which optimization most reduces runtime?<br><br>A) Switch the pipeline to run every hour so each individual run has fewer rows to churn through per execution window<br>B) Convert the load to incremental so only new or changed partitions are processed instead of the full history<br>C) Disable logging on the pipeline so it spends less time recording activity and finishes measurably sooner,"B) Convert the load to incremental so only new or changed partitions are processed instead of the full history<br><br>Processing only changed data via incremental loading dramatically cuts runtime versus reprocessing all history each run.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/tutorial-incremental-copy-data-warehouse"">Incremental loading - Microsoft Fabric</a>",Running more often still reprocesses history each time. Disabling logging yields negligible savings and hurts observability. Incremental processing is the real optimization.,DP-700 MonitorOptimize OptimizePipeline
An Eventstream shows growing latency and backpressure as event volume spikes during peak hours. Which optimization helps the stream keep up?<br><br>A) Scale the Eventstream throughput and streamline heavy in-stream transformations to reduce per-event processing cost<br>B) Reduce the number of destinations to exactly one and drop all in-stream transformations permanently<br>C) Convert the Eventstream to a nightly batch job so peak-hour spikes no longer need to be processed live,"A) Scale the Eventstream throughput and streamline heavy in-stream transformations to reduce per-event processing cost<br><br>Right-sizing throughput and trimming expensive per-event operations reduces backpressure so the stream keeps pace with peaks.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/overview"">Optimize Eventstreams - Microsoft Fabric</a>",Blindly stripping all transforms may break requirements and is not the general fix. Converting to nightly batch abandons real-time needs. Scale throughput and optimize processing.,DP-700 MonitorOptimize OptimizeEventstreams
"You must monitor whether a nightly data ingestion pipeline succeeded and, if it failed, quickly see which activity failed and why. Where do you get per-activity failure detail?<br><br>A) The semantic model refresh history, which reports model refresh outcomes rather than pipeline activity failures<br>B) The OneLake file explorer, which lists stored files but does not surface pipeline activity execution errors<br>C) The pipeline run detail in the Monitoring hub, which shows each activity's status, duration, and error output","C) The pipeline run detail in the Monitoring hub, which shows each activity's status, duration, and error output<br><br>Pipeline run details expose per-activity status and error messages, letting you pinpoint the failing activity and root cause.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/data-factory/monitor-pipeline-runs"">Monitor pipeline runs - Microsoft Fabric</a>","Refresh history covers semantic models, not pipelines. The file explorer shows outputs, not run errors. Pipeline run detail is the activity-level troubleshooting view.",DP-700 MonitorOptimize MonitorDataIngestion
"A Direct Lake semantic model unexpectedly falls back to DirectQuery, slowing reports. Which underlying condition most commonly forces this fallback?<br><br>A) The Delta tables were written with V-Order enabled, which Direct Lake cannot read and must bypass<br>B) The workspace uses Git integration, which disables Direct Lake and reverts every model to DirectQuery<br>C) The model exceeded Direct Lake guardrails (such as row/size limits) causing fallback to DirectQuery mode","C) The model exceeded Direct Lake guardrails (such as row/size limits) causing fallback to DirectQuery mode<br><br>Direct Lake falls back to DirectQuery when guardrails (like capacity limits on rows/size) are exceeded; reducing data or raising capacity restores Direct Lake.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/fabric/get-started/direct-lake-overview"">Direct Lake guardrails - Microsoft Fabric</a>","V-Order actually optimizes Direct Lake reads, not blocks them. Git integration does not disable Direct Lake. Guardrail limits are the common fallback trigger.",DP-700 MonitorOptimize OptimizeQuery
