Front,Back,Extra,Tags
"A self-critique loop continues revising without meaningful improvement. Which control should be added?<br><br>A) A maximum iteration count and quality threshold<br>B) Unlimited recursive calls<br>C) A larger vector index","A) A maximum iteration count and quality threshold<br><br>Bounded iterations and explicit acceptance criteria prevent runaway cost and latency.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/prompt-flow"">Prompt flow concepts</a>","Unlimited recursion can amplify cost without quality gains; index size is unrelated. Log score changes per iteration and fall back to review when the threshold is not reached.","AI-103 GenerativeAI Reflection"
"Operations needs to know whether latency comes from retrieval, model inference, or a downstream tool. Which instrumentation is required?<br><br>A) Separate correlated spans for each stage<br>B) One timer around the whole request<br>C) Monthly billing totals only","A) Separate correlated spans for each stage<br><br>Stage-level spans provide latency breakdowns while correlation preserves the end-to-end execution path.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","A total timer reveals a symptom but not the bottleneck; billing totals are even coarser. Capture retries, token counts, status, and versions on relevant spans.","AI-103 GenerativeAI Tracing"
"A cost dashboard must attribute usage to application, model deployment, and feature. Which telemetry is most useful?<br><br>A) Token counts tagged with deployment and operation<br>B) A count of portal sign-ins<br>C) The number of index field names","A) Token counts tagged with deployment and operation<br><br>Tagged input and output token metrics support granular usage and cost attribution.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/concepts/observability"">Foundry observability</a>","Portal activity and schema field counts are not consumption measures. Combine token telemetry with request counts, cache behavior, latency, and pricing dimensions.","AI-103 GenerativeAI TokenAnalytics"
"A router should send simple classification to a cheaper model and complex reasoning to a stronger model. Which architecture implements this?<br><br>A) A policy-based multi-model router<br>B) A single fixed model for every request<br>C) A search-only indexing pipeline","A) A policy-based multi-model router<br><br>A router can classify task complexity and direct requests to models that balance quality, latency, and cost.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/models-sold-directly-by-azure"">Foundry models</a>","A fixed model forfeits optimization, and indexing does not perform generation routing. Evaluate routing mistakes and include fallback when a selected model fails or lacks capability.","AI-103 GenerativeAI ModelOrchestration"
"A workflow must apply exact tax rules and then generate a customer-friendly explanation. What design is best?<br><br>A) Rules engine for calculation plus LLM for explanation<br>B) LLM alone for tax calculation and explanation<br>C) Vector search alone for final calculation","A) Rules engine for calculation plus LLM for explanation<br><br>Deterministic rules enforce exact calculations, while the model handles natural-language presentation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/overview"">Foundry Agent Service overview</a>","LLMs can be nondeterministic with arithmetic and policy enforcement; search retrieves information but does not execute tax rules. Preserve the calculated result as authoritative structured data.","AI-103 GenerativeAI HybridOrchestration"
"A RAG application answers accurately offline but poorly in production because user queries differ from the test set. What is the best next step?<br><br>A) Curate evaluation cases from production traces<br>B) Remove production monitoring<br>C) Increase output length for every query","A) Curate evaluation cases from production traces<br><br>Privacy-safe production traces reveal real query distributions and failure modes for a representative benchmark.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/how-to/evaluate-generative-ai-app"">Evaluate generative AI apps</a>","Removing telemetry eliminates evidence, and longer answers do not fix distribution shift. Sample across segments, redact sensitive data, label failures, and preserve a stable holdout set.","AI-103 GenerativeAI Evaluation"
"An agent calls the same non-idempotent booking tool twice after a timeout. Which application control prevents duplicate reservations?<br><br>A) An idempotency key on the tool operation<br>B) A higher model temperature<br>C) More embedding dimensions","A) An idempotency key on the tool operation<br><br>An idempotency key lets retries resolve to the original operation instead of creating a second booking.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/patterns/idempotent-consumer"">Idempotency pattern</a>","Sampling and embedding settings do not provide transaction safety. Pair idempotency with bounded retries, status reconciliation, and durable records of tool outcomes.","AI-103 GenerativeAI ToolIntegration"
"A function tool returns a transient HTTP 429 response. How should the agent workflow handle it?<br><br>A) Use bounded retries with backoff<br>B) Retry immediately without a limit<br>C) Mark the call successful","A) Use bounded retries with backoff<br><br>Bounded exponential backoff respects transient throttling while limiting latency and retry amplification.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/best-practices/transient-faults"">Transient fault handling</a>","Unbounded immediate retries worsen throttling, while false success corrupts workflow state. Honor retry guidance, cap attempts, and expose a recoverable failure path.","AI-103 GenerativeAI ErrorHandling"
"A model should return no answer when retrieved evidence is insufficient. Which implementation is most reliable?<br><br>A) Define an abstention rule based on evidence quality<br>B) Force an answer with a longer prompt<br>C) Increase temperature until an answer appears","A) Define an abstention rule based on evidence quality<br><br>An explicit abstention policy lets the application decline when retrieval or groundedness signals are inadequate.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/retrieval-augmented-generation-overview"">RAG overview</a>","Forcing generation increases fabrication risk, and higher temperature adds variability. Calibrate thresholds on labeled cases and offer escalation or source-search alternatives.","AI-103 GenerativeAI Grounding"
"A team changes its embedding model for an existing vector index. What must it plan to do?<br><br>A) Re-embed the corpus and queries consistently<br>B) Keep old document vectors with new query vectors<br>C) Convert vectors into speech audio","A) Re-embed the corpus and queries consistently<br><br>Document and query vectors must be generated in the same compatible embedding space for meaningful similarity.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/vector-search-overview"">Vector search overview</a>","Mixing embedding spaces makes distance scores unreliable. Use a versioned parallel index for migration, evaluate retrieval, and switch traffic only after backfill completes.","AI-103 GenerativeAI Embeddings"
"A vector search index must restrict results to documents a user is authorized to view. Which design is required?<br><br>A) Apply identity-aware security filters during retrieval<br>B) Filter citations after model generation<br>C) Ask the model to ignore restricted text","A) Apply identity-aware security filters during retrieval<br><br>Retrieval-time authorization prevents unauthorized content from entering the model context.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/search-security-trimming-for-azure-search"">Security trimming</a>","Post-generation filtering is too late, and prompt instructions are not access control. Propagate trusted identity claims and test for cross-tenant leakage.","AI-103 GenerativeAI RAGSecurity"
"A service must generate a product image from a written description. Which capability should be selected?<br><br>A) Text-to-image generation<br>B) Speech-to-text transcription<br>C) Vector similarity search","A) Text-to-image generation<br><br>Text-to-image models synthesize visual content from natural-language prompts.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/models"">Azure OpenAI models</a>","Speech transcription converts audio to text, and vector search retrieves existing items. Apply content policy, provenance, brand, and human-review controls to generated assets.","AI-103 ComputerVision ImageGeneration"
"A designer must replace only the background of an existing image while preserving the foreground object. Which workflow is appropriate?<br><br>A) Mask-based inpainting<br>B) Full-image OCR<br>C) Speech synthesis","A) Mask-based inpainting<br><br>Inpainting uses a mask to identify the region that the image model should modify.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/dall-e"">Image generation guidance</a>","OCR reads text and speech synthesis creates audio. Carefully align mask semantics with the API, preserve the original asset, and evaluate edge blending and brand compliance.","AI-103 ComputerVision ImageEditing"
"A marketing team needs a short video created from a text storyboard and a reference image. Which model capability is required?<br><br>A) Video generation from text and media<br>B) Document layout extraction<br>C) Keyword-only search","A) Video generation from text and media<br><br>A supported video generation model can use textual direction and reference media to synthesize video.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/models-sold-directly-by-azure"">Foundry model catalog</a>","Layout extraction structures documents, and keyword search retrieves content. Verify model availability and use controls for duration, style, safety, provenance, and rights.","AI-103 ComputerVision VideoGeneration"
"A generated video contains one incorrect segment that must be revised while the rest remains unchanged. What approach best fits?<br><br>A) Use a supported video-editing workflow<br>B) Rebuild the search index<br>C) Retrain a speech recognizer","A) Use a supported video-editing workflow<br><br>Video-editing controls target generated media modifications without involving unrelated search or speech services.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/models-sold-directly-by-azure"">Foundry model catalog</a>","Platform capabilities vary by model, so assess whether segment editing, reference conditioning, or regeneration is supported. Preserve provenance and review transitions around the edit.","AI-103 ComputerVision VideoEditing"
"An accessibility application needs a concise description of the essential content in a photograph. Which output should it request?<br><br>A) Alt text grounded in the image<br>B) An unrelated creative story<br>C) A vector index schema","A) Alt text grounded in the image<br><br>Grounded alt text communicates essential visual information for users who cannot access the image directly.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/concept-describe-images-40"">Image descriptions</a>","Creative prose may invent details and an index schema does not describe content. Keep alt text concise, contextual, and free of redundant phrases; use extended descriptions only when complexity warrants them.","AI-103 ComputerVision Accessibility"
"A museum image contains a complex chart that cannot be explained concisely. Which accessibility output is most suitable?<br><br>A) An extended image description<br>B) A one-word sentiment label<br>C) A speech recognition transcript","A) An extended image description<br><br>Extended descriptions provide the detail and structure needed for complex visual information.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/concept-describe-images-40"">Image descriptions</a>","A short alt-text field may identify the chart and point to the longer description. Sentiment and transcription do not convey axes, trends, annotations, and relationships.","AI-103 ComputerVision Accessibility"
"A claims app must answer questions about visible vehicle damage and cite what can be seen in the uploaded image. Which approach should it use?<br><br>A) Multimodal visual question answering<br>B) Text-only keyword matching<br>C) Audio speaker identification","A) Multimodal visual question answering<br><br>A multimodal model can reason over the image and question to produce an answer grounded in visual evidence.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/concept-describe-images-40"">Vision analysis concepts</a>","Keyword search cannot inspect pixels and speaker identification concerns audio. Require uncertainty handling and human review because visual evidence may be incomplete or ambiguous.","AI-103 ComputerVision VisualUnderstanding"
"A pipeline must extract visual characteristics from mixed documents and media into structured fields. Which Foundry Tool is designed for this?<br><br>A) Azure Content Understanding<br>B) Azure DNS<br>C) Azure Load Testing","A) Azure Content Understanding<br><br>Content Understanding analyzes multimodal content and produces structured outputs using configured analyzers.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","DNS resolves names and Load Testing measures application performance. Define a schema aligned to downstream decisions and validate extracted values against representative content.","AI-103 ComputerVision ContentUnderstanding"
"A developer needs a quick predefined extraction for one focused media task rather than a customizable end-to-end analyzer. Which Content Understanding mode is the better starting point?<br><br>A) Single-task mode<br>B) Pro mode<br>C) Search replica mode","A) Single-task mode<br><br>Single-task mode targets a focused predefined operation with less configuration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","Pro mode is appropriate when custom schemas and richer processing are needed. Search replicas scale query serving and are not Content Understanding pipeline modes.","AI-103 ComputerVision ContentUnderstanding"
"A custom media workflow needs schema-driven extraction across multiple content types and richer control. Which Content Understanding mode should be chosen?<br><br>A) Pro mode<br>B) Single-task mode<br>C) Keyword analyzer mode","A) Pro mode<br><br>Pro mode supports configurable, schema-oriented multimodal analysis for more complex workflows.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","Single-task mode is simpler but less adaptable. A keyword analyzer is a search text-processing concept, not the rich multimodal analyzer requested.","AI-103 ComputerVision ContentUnderstanding"
"A security system must identify objects and their locations within each frame, not merely describe the whole image. Which output is required?<br><br>A) Object detections with regions<br>B) A document sentiment score<br>C) An audio translation","A) Object detections with regions<br><br>Object detection returns identified objects together with spatial regions such as bounding boxes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/concept-object-detection-40"">Object detection</a>","A caption summarizes globally but may omit location. Sentiment and audio translation address other modalities. Define confidence thresholds and review failure rates for small, occluded, or uncommon objects.","AI-103 ComputerVision ObjectDetection"
"A video-analysis pipeline must interpret events over time rather than analyze one sampled frame. What should it do?<br><br>A) Process temporally relevant video segments<br>B) Analyze only the first frame<br>C) Convert the filename into an embedding","A) Process temporally relevant video segments<br><br>Segment-level analysis preserves temporal context needed to interpret actions and changes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-video-indexer/video-indexer-overview"">Azure AI Video Indexer overview</a>","A single frame misses motion and sequence; filename embeddings contain no visual event evidence. Balance frame rate and segment length against cost and event duration.","AI-103 ComputerVision VideoAnalysis"
"An uploaded image may contain embedded text that instructs the agent to exfiltrate data. Which threat must the pipeline detect?<br><br>A) Indirect prompt injection in image text<br>B) Ordinary network throttling<br>C) Vector dimension mismatch","A) Indirect prompt injection in image text<br><br>Malicious instructions embedded in visual content are an indirect prompt-injection risk for multimodal systems.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/concepts/jailbreak-detection"">Prompt Shields</a>","Throttling and vector shape errors are operational issues. Treat OCR and visual text as untrusted data, constrain tools, and enforce authorization outside the model.","AI-103 ComputerVision MultimodalSafety"
"A support system must extract entities and a short summary from messages in one predictable record. Which solution is best?<br><br>A) Prompt for schema-constrained JSON<br>B) Generate unrestricted prose<br>C) Return only an embedding vector","A) Prompt for schema-constrained JSON<br><br>Structured output can represent entities and summaries in fields that downstream code can validate.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/structured-outputs"">Structured outputs</a>","Free prose is harder to parse and embeddings are not extracted labels. Validate enum values, required fields, evidence, and domain constraints after generation.","AI-103 TextAnalysis StructuredExtraction"
"A company must determine positive, neutral, or negative customer attitude in each review. Which analysis task is required?<br><br>A) Sentiment analysis<br>B) Object detection<br>C) Speaker verification","A) Sentiment analysis<br><br>Sentiment analysis classifies expressed opinion polarity in text.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/sentiment-opinion-mining/overview"">Sentiment analysis overview</a>","Object detection handles images and speaker verification handles voice identity. Consider opinion mining when sentiment toward specific product aspects is required.","AI-103 TextAnalysis Sentiment"
"A compliance workflow must identify account numbers and other sensitive text before sending content to a model. Which capability should it apply?<br><br>A) PII detection and redaction<br>B) Image inpainting<br>C) Search replica scaling","A) PII detection and redaction<br><br>PII detection can locate sensitive entities so the application can redact or handle them under policy.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/personally-identifiable-information/overview"">PII detection overview</a>","Inpainting edits images and replicas affect search capacity. Redaction is one control; also minimize collection, restrict access, and define retention for original and transformed text.","AI-103 TextAnalysis SensitiveContent"
"A global application requires deterministic translation of product documentation using a managed translation service. Which Foundry Tool should it select?<br><br>A) Azure Translator<br>B) Azure AI Search<br>C) Azure Content Safety","A) Azure Translator<br><br>Azure Translator is the managed service designed for text translation across supported languages.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/translator/translator-overview"">Translator overview</a>","Search retrieves documents and Content Safety classifies risk. LLM translation may fit context-heavy workflows, but evaluate terminology, cost, and consistency before replacing a specialized service.","AI-103 TextAnalysis Translation"
"Translated legal text must use an organization's approved terminology consistently. Which design best meets the requirement?<br><br>A) Use supported custom terminology and evaluation<br>B) Increase temperature for more variety<br>C) Remove the domain glossary","A) Use supported custom terminology and evaluation<br><br>Domain terminology controls and representative evaluation improve consistency for specialized translation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/translator/custom-translator/overview"">Custom Translator overview</a>","Higher temperature can increase variation, and removing the glossary loses approved mappings. Keep human review for legally consequential output and track terminology errors separately.","AI-103 TextAnalysis Translation"
"A policy team needs summaries that always include obligations, deadlines, and responsible parties in separate fields. Which approach is best?<br><br>A) Domain prompt with a structured output schema<br>B) Generic creative summarization only<br>C) Store the policy as an image","A) Domain prompt with a structured output schema<br><br>Domain instructions plus a schema make required compliance elements explicit and machine-checkable.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/structured-outputs"">Structured outputs</a>","Generic summaries can omit critical fields, and converting format does not add extraction logic. Evaluate omissions and require source evidence for each extracted obligation.","AI-103 TextAnalysis DomainCustomization"
"A call-center assistant must convert live customer speech into text for downstream reasoning. Which capability is required?<br><br>A) Speech to text<br>B) Text to speech<br>C) Image captioning","A) Speech to text<br><br>Speech recognition transcribes audio into text that an agent or workflow can process.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/speech-to-text"">Speech to text</a>","Text to speech performs the reverse direction, and image captioning handles vision. Streaming recognition is appropriate when partial low-latency transcripts are needed.","AI-103 TextAnalysis Speech"
"An agent must speak its final response to a caller. Which capability should the application invoke?<br><br>A) Text to speech<br>B) Speech to text<br>C) Vector search","A) Text to speech<br><br>Speech synthesis converts the agent's text response into audio.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/text-to-speech"">Text to speech</a>","Speech recognition converts in the opposite direction, and vector search retrieves content. Select voice, language, format, and streaming behavior based on channel requirements.","AI-103 TextAnalysis Speech"
"A factory has specialized product names that a general recognizer transcribes incorrectly. Which improvement is most appropriate?<br><br>A) Use a custom speech model<br>B) Increase image-generation quality<br>C) Add search synonyms only","A) Use a custom speech model<br><br>Custom Speech can adapt recognition to domain vocabulary and acoustic conditions using appropriate data.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/custom-speech-overview"">Custom Speech overview</a>","Image controls are unrelated, and search synonyms cannot repair the original transcript. Compare word error rate on a held-out domain dataset before and after customization.","AI-103 TextAnalysis CustomSpeech"
"A voice agent must reason directly over an audio input that includes speech and nonverbal cues. Which model type should be evaluated?<br><br>A) An audio-capable multimodal model<br>B) A text embedding model only<br>C) An image inpainting model","A) An audio-capable multimodal model<br><br>An audio-capable multimodal model can process audio context beyond a text-only transcript where supported.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/models-sold-directly-by-azure"">Foundry models</a>","Text embeddings cannot inspect audio signals, and inpainting edits images. Confirm model input support, latency, consent, privacy, and whether a transcript remains necessary for audit.","AI-103 TextAnalysis AudioReasoning"
"A live meeting must be transcribed and rendered in another language with specialized speech capabilities. Which workflow is appropriate?<br><br>A) Speech translation with supported services<br>B) Object detection followed by OCR<br>C) Vector compression followed by ranking","A) Speech translation with supported services<br><br>Speech translation combines recognition and translation capabilities for spoken-language conversion.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/speech-translation"">Speech translation</a>","Vision and vector operations do not process spoken language. Decide whether translated text or synthesized translated audio is required and measure both recognition and translation quality.","AI-103 TextAnalysis SpeechTranslation"
"A text classifier must distinguish safety risk from ordinary negative sentiment. Which design is correct?<br><br>A) Use dedicated safety classification alongside sentiment<br>B) Treat every negative review as unsafe<br>C) Use document page count as the risk score","A) Use dedicated safety classification alongside sentiment<br><br>Safety and sentiment are different dimensions and require purpose-built classification or evaluation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/overview"">Content Safety overview</a>","Negative product feedback is not necessarily harmful content, and page count has no semantic meaning. Keep separate thresholds and review paths for tone, policy risk, and sensitive data.","AI-103 TextAnalysis Safety"
"A meeting transcript needs topics identified without a predefined taxonomy. Which approach should be evaluated?<br><br>A) Generative topic extraction with structured output<br>B) Image object detection<br>C) Text-to-speech synthesis","A) Generative topic extraction with structured output<br><br>Generative prompting can identify emergent topics and return them in a defined schema.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/structured-outputs"">Structured outputs</a>","Vision and synthesis address other modalities. Normalize near-duplicate topics, require evidence spans, and evaluate stability across representative transcripts.","AI-103 TextAnalysis TopicExtraction"
"A RAG system must ingest PDFs, images, audio, and video into a searchable grounding store. Which architecture is appropriate?<br><br>A) Multimodal ingestion plus an Azure AI Search index<br>B) A text box with no ingestion pipeline<br>C) A speech voice gallery only","A) Multimodal ingestion plus an Azure AI Search index<br><br>A multimodal ingestion pipeline can extract representations and metadata before indexing them for retrieval.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/search-what-is-azure-search"">Azure AI Search overview</a>","A text box and voice gallery do not create a managed grounding corpus. Preserve source identity, access metadata, timestamps, and modality-specific evidence during ingestion.","AI-103 InformationExtraction Ingestion"
"A search solution must find exact regulation numbers and conceptually similar passages in one query. Which search mode should it use?<br><br>A) Hybrid search<br>B) Vector search only<br>C) Full-text search only","A) Hybrid search<br><br>Hybrid search combines lexical matching for exact identifiers with vector similarity for semantic concepts.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/hybrid-search-overview"">Hybrid search overview</a>","Either single mode can miss evidence favored by the other. Tune fusion and semantic ranking using labeled relevance judgments rather than relying only on default settings.","AI-103 InformationExtraction Search"
"A search application needs improved ordering based on semantic meaning after initial retrieval. Which feature should be added?<br><br>A) Semantic ranker<br>B) A storage lifecycle rule<br>C) A speech pronunciation lexicon","A) Semantic ranker<br><br>Semantic ranker reranks an initial text or hybrid result set using language understanding.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/semantic-search-overview"">Semantic ranking overview</a>","Storage lifecycle and speech lexicons solve unrelated problems. Semantic ranking does not replace retrieval; it improves ordering within the candidate set and should be evaluated for relevance and cost.","AI-103 InformationExtraction SemanticSearch"
"Scanned contracts contain no embedded text, but their content must be indexed for RAG. Which enrichment step is required?<br><br>A) OCR during ingestion<br>B) Text-to-speech synthesis<br>C) Image generation","A) OCR during ingestion<br><br>OCR converts visible text in scanned pages into machine-readable content for indexing and extraction.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-skill-ocr"">OCR skill</a>","Speech synthesis and image generation do not recover document text. Preserve page and region metadata so generated answers can cite the correct source location.","AI-103 InformationExtraction OCR"
"An ingestion pipeline must split documents and create embeddings without custom code where supported. What should it configure?<br><br>A) Built-in enrichment skills in a skillset<br>B) A browser extension on each user device<br>C) A manual monthly copy process","A) Built-in enrichment skills in a skillset<br><br>Azure AI Search skillsets can orchestrate built-in enrichment such as splitting and vectorization during indexing.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-working-with-skillsets"">Skillsets overview</a>","Client extensions and manual copying are not scalable ingestion designs. Use custom skills only when built-ins cannot meet transformation requirements, and monitor enrichment warnings.","AI-103 InformationExtraction Enrichment"
"A proprietary classifier must enrich every indexed document. How should it be integrated into an Azure AI Search pipeline?<br><br>A) Add a custom Web API skill<br>B) Add a semantic ranker only<br>C) Add a speech synthesis voice","A) Add a custom Web API skill<br><br>A custom Web API skill invokes organization-specific enrichment logic within an indexer skillset.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-custom-skill-web-api"">Custom Web API skill</a>","Semantic ranking orders results but does not classify during ingestion. Design the custom skill for batching, retries, timeouts, schema consistency, and secure authentication.","AI-103 InformationExtraction Enrichment"
"A RAG index contains duplicated headers and footers that reduce retrieval quality. Where should they be removed?<br><br>A) During document preprocessing or enrichment<br>B) After the final answer reaches the user<br>C) By raising model temperature","A) During document preprocessing or enrichment<br><br>Cleaning repeated layout artifacts before chunking prevents noisy text from contaminating embeddings and retrieval.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/cognitive-search-concept-intro"">AI enrichment overview</a>","Post-answer cleanup cannot repair retrieval, and temperature affects generation sampling. Keep original source references while indexing a clean representation.","AI-103 InformationExtraction Ingestion"
"An agent must search a governed knowledge index at runtime. Which integration is appropriate?<br><br>A) Expose the retrieval pipeline as an agent knowledge tool<br>B) Copy the entire index into the system prompt<br>C) Grant the agent index-administrator rights","A) Expose the retrieval pipeline as an agent knowledge tool<br><br>A retrieval tool gives the agent scoped runtime access to relevant indexed evidence.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-foundry/agents/concepts/tool-catalog"">Agent tool catalog</a>","Copying the corpus exceeds context limits and becomes stale; administrator rights violate least privilege. Apply security trimming and return citations with retrieved chunks.","AI-103 InformationExtraction AgentGrounding"
"Invoices require text, tables, selection marks, and spatial relationships for downstream extraction. Which document capability should be used?<br><br>A) OCR plus layout analysis<br>B) Sentiment analysis alone<br>C) Text-to-speech synthesis","A) OCR plus layout analysis<br><br>OCR recovers text while layout analysis preserves structural relationships needed for document extraction.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/document-intelligence/concept-layout"">Document layout model</a>","Sentiment and synthesis do not recover document structure. Keep page, polygon, table, and confidence information when downstream reasoning depends on location.","AI-103 InformationExtraction DocumentProcessing"
"A document pipeline must extract vendor, total, and invoice date into fixed fields. Which approach best fits?<br><br>A) Field extraction with a defined schema<br>B) Keyword ranking without extraction<br>C) Audio language identification","A) Field extraction with a defined schema<br><br>Schema-based field extraction returns the required business values in predictable locations.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/document-intelligence/overview"">Document Intelligence overview</a>","Ranking finds documents but does not produce invoice fields, and audio identification is unrelated. Validate totals, currencies, confidence, and source spans before posting transactions.","AI-103 InformationExtraction FieldExtraction"
"Mixed document types must become clean structured representations that agents can reason over. Which service is designed for schema-based multimodal extraction?<br><br>A) Azure Content Understanding<br>B) Azure Traffic Manager<br>C) Azure Queue Storage","A) Azure Content Understanding<br><br>Content Understanding creates structured, grounded outputs from multimodal content using analyzers.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","Traffic Manager routes DNS and Queue Storage transports messages. Choose schemas based on downstream tasks and retain source grounding and confidence information.","AI-103 InformationExtraction ContentUnderstanding"
"Downstream agents need document content that preserves headings, lists, and tables in a readable form. Which analyzer output is most useful?<br><br>A) Markdown output<br>B) A raw image thumbnail only<br>C) An audio waveform only","A) Markdown output<br><br>Markdown preserves useful document structure in a text form that is suitable for chunking and downstream reasoning.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","Thumbnails and waveforms omit the required textual structure. Validate conversion of tables and reading order, and keep links back to page-level source evidence.","AI-103 InformationExtraction AnalyzerOutputs"
"A custom analyzer extracts a policy number but reviewers need to verify where it came from. What metadata should the output retain?<br><br>A) Source grounding and confidence<br>B) Only the final field value<br>C) Only the processing bill","A) Source grounding and confidence<br><br>Grounding locations and confidence support verification, review routing, and error analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-understanding/overview"">Content Understanding overview</a>","A bare value is difficult to audit, and billing data does not prove extraction. Use confidence as a triage signal rather than unquestioned truth and validate high-impact fields.","AI-103 InformationExtraction Grounding"
