Front,Back,Extra,Tags
"An Azure AI Search solution must implement vector search for semantic document retrieval using embeddings from 1 million documents. The solution needs to support hybrid search combining vector similarity with keyword filtering on metadata fields (department, date_range) and requires <100ms query latency at 50 QPS.<br><br>A) Configure Azure AI Search with vector fields, HNSW algorithm, and hybrid query composition<br>B) Use Azure Cosmos DB for MongoDB vCore with vector indexes<br>C) Implement Azure Database for PostgreSQL with pgvector extension","A) Configure Azure AI Search with vector fields, HNSW algorithm, and hybrid query composition<br><br>Azure AI Search provides: native vector storage and indexing (HNSW, Graph-based), hybrid queries combining vector similarity + filters + full-text in single request, and optimized performance for sub-100ms latency. Cosmos DB vCore (B) requires custom hybrid query logic and result merging. PostgreSQL pgvector (C) lacks enterprise search features (facets, filters, analyzers).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/search/vector-search-overview"">Vector search in Azure AI Search</a>","Vector search implementation: (1) Generate embeddings: Use Azure OpenAI text-embedding-ada-002 or text-embedding-3-large, (2) Index definition: Add vector field with HNSW or Exhaustive KNN algorithm, (3) Query: Send vector(query_embedding) + filters. HNSW: Approximate nearest neighbors, fast, scalable. Exhaustive KNN: Exact results, slower, small datasets. Hybrid queries: Combine vector similarity + full-text BM25 + filters using @search.score parameter for ranking.",AI-102 KnowledgeMining VectorSearch
"A financial trading application must extract real-time sentiment and key financial entities (stock tickers, company names, monetary values) from 500,000 news articles daily in 12 languages. The solution needs to track sentiment trends over time with sub-minute latency and integrate with Azure Synapse for analytics.<br><br>A) Use Azure AI Language text analytics with entity recognition and sentiment analysis<br>B) Implement Azure OpenAI GPT-4 with custom entity extraction prompts<br>C) Deploy custom BERT model on Azure ML for NER and sentiment","A) Use Azure AI Language text analytics with entity recognition and sentiment analysis<br><br>Azure AI Language provides: named entity recognition (NER) with financial entities prebuilt, sentiment analysis at document/sentence level with confidence scores, 100+ language support, and high-throughput batch processing (<1s per document). GPT-4 (B) adds latency (2-5s) and cost for large-scale extraction. Custom BERT (C) requires training data, ML infrastructure, and expertise.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/named-entity-recognition/overview"">NER overview</a>","Azure AI Language NER categories: Person, Organization, Location, DateTime, Quantity, plus domain-specific (healthcare, financial). Entity linking connects entities to Wikipedia knowledge base. For financial: detects tickers, currency amounts, percentages. Sentiment returns: positive/negative/neutral/mixed with confidence scores. Opinion mining extracts target-opinion pairs (""the stock [target] fell sharply [negative]""). Batch processing: Send up to 1000 documents per request for throughput optimization.",AI-102 NLP EntityRecognition
"An AI-powered document management system must automatically classify incoming documents (contracts, invoices, resumes, reports) into 50 categories, route them to appropriate teams, and extract metadata for indexing. The classifier must improve accuracy over time as users correct misclassifications with >92% accuracy target.<br><br>A) Train Azure AI Custom Text Classification with active learning enabled<br>B) Use Azure OpenAI GPT-4 with zero-shot classification prompts<br>C) Implement Azure AI Language CLU with intent classification","A) Train Azure AI Custom Text Classification with active learning enabled<br><br>Custom Text Classification supports: multi-class and multi-label classification for 50+ categories, training on labeled documents, active learning (retraining with corrected predictions), deployment at scale. GPT-4 zero-shot (B) lacks consistent accuracy for 50 classes without fine-tuning and adds cost. CLU (C) is for conversational intent/entity extraction, not document classification.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/custom-text-classification/overview"">Custom Text Classification overview</a>","Classification types: (1) Single-label: One category per document (contract XOR invoice), (2) Multi-label: Multiple categories per document (contract AND legal AND HR). Training: Requires 50+ labeled examples per class minimum, 200+ for high accuracy. Active learning loop: User corrections → retrain model → deploy updated version. Alternative: For simple categorization rules, use Azure Logic Apps with text analytics; for complex/ambiguous categories requiring reasoning, use Custom Text Classification.",AI-102 NLP TextClassification
"A customer support AI must generate concise summaries of lengthy support tickets (up to 10,000 words) highlighting issue description, customer sentiment, requested actions, and urgency for agent triage. The solution must process 20,000 tickets daily with consistent summary structure and support extractive and abstractive summarization modes.<br><br>A) Use Azure AI Language document summarization with aspect-based extraction<br>B) Implement Azure OpenAI GPT-4 with custom summarization prompts<br>C) Deploy T5 summarization model on Azure ML endpoints","B) Implement Azure OpenAI GPT-4 with custom summarization prompts<br><br>GPT-4 provides: flexible abstractive summarization with custom structure (issue, sentiment, actions, urgency), handles long contexts (32k tokens = ~24k words), and generates consistent format via prompt engineering. Azure AI Language summarization (A) provides extractive summaries (sentence extraction) lacking custom structure for complex requirements. T5 ML deployment (C) requires model management and lacks GPT-4's reasoning capabilities.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/summarization"">Summarization with Azure OpenAI</a>","Summarization approaches: (1) Extractive: Select key sentences from original text (preserves exact wording, Azure AI Language), (2) Abstractive: Generate new summary text (paraphrases, adds context, GPT-4). For structured summaries with specific fields: Use GPT-4 with system prompt defining output schema + few-shot examples. For simple sentence extraction: Use Azure AI Language extractive summarization. Token limits: GPT-4-32k handles 24k words; for longer documents, implement recursive summarization (chunk → summarize → combine).",AI-102 GenerativeAI Summarization
"A healthcare imaging application must detect 12 types of medical conditions in X-ray images with 98% sensitivity (recall). The model must explain predictions with heat maps highlighting regions of concern, handle class imbalance (some conditions are rare), and comply with FDA requirements for AI medical devices requiring model auditability.<br><br>A) Train Azure AI Custom Vision object detection model with data augmentation<br>B) Implement Azure Machine Learning with GRAD-CAM explainability and model registry<br>C) Use Azure AI Vision image analysis with custom tags","B) Implement Azure Machine Learning with GRAD-CAM explainability and model registry<br><br>Azure ML provides: complete MLOps for training custom models with class imbalance handling (weighted loss, oversampling), GRAD-CAM for visual explainability (heat maps), model registry with versioning/lineage for FDA compliance, and responsible AI dashboard. Custom Vision (A) is for simpler scenarios without advanced explainability. Vision image analysis (C) uses prebuilt models without healthcare-specific training.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/machine-learning/concept-responsible-ai"">Responsible AI in Azure ML</a>","Model explainability for images: (1) GRAD-CAM: Generates heat map showing important regions, (2) LIME: Perturbs image regions to measure impact on predictions, (3) Integrated Gradients: Attributes prediction to input pixels. For healthcare AI: FDA requires model cards documenting: intended use, training data, performance metrics (sensitivity, specificity), limitations, and explainability. Azure ML Responsible AI dashboard provides: error analysis, fairness metrics, model explainability, counterfactual analysis. Class imbalance solutions: focal loss, oversampling minority classes, multi-stage training.",AI-102 ComputerVision ResponsibleAI
"A retail video analytics solution must track customer journey paths through a store from entrance to checkout, generate heat maps of high-traffic zones, measure dwell time at product displays, and count total occupancy. The system must preserve customer privacy by not storing identifiable images while processing 20 cameras in real-time.<br><br>A) Deploy Azure Vision Spatial Analysis with zone analytics and privacy mode enabled<br>B) Use Azure Video Indexer with face detection and tracking<br>C) Implement Azure AI Vision with custom person detection model","A) Deploy Azure Vision Spatial Analysis with zone analytics and privacy mode enabled<br><br>Spatial Analysis provides: people tracking across zones, dwell time measurement, heat map generation, and privacy-preserving mode (no image storage, anonymized detection). Deployed on IoT Edge for real-time processing. Video Indexer (B) stores video and identifies faces (violates privacy). Custom Vision model (C) requires building tracking and analytics logic from scratch.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/intro-to-spatial-analysis-public-preview"">Spatial Analysis operations</a>","Spatial Analysis operations: (1) PersonCount: Zone occupancy over time, (2) PersonCrossingLine: Count directional entries/exits, (3) PersonZoneDwellTime: Measure time spent in areas, (4) PersonDistance: Social distancing monitoring. Privacy features: No video/image storage, only metadata (coordinates, timestamps), anonymized IDs. Deployment: IoT Edge module on NVIDIA GPU hardware. Use cases: retail analytics (customer journey, conversion funnels), facility management (occupancy limits), safety monitoring (restricted areas). Output: JSON events with zone IDs, person IDs (non-identifiable), timestamps.",AI-102 ComputerVision VideoAnalytics
"A global video streaming platform must automatically generate accessible content by transcribing audio in 30 languages with accurate speaker labels, translating captions to 15 languages, and generating descriptive audio for visually impaired users. The solution needs custom pronunciation for brand names and technical terms with 95% transcription accuracy.<br><br>A) Use Azure Speech Service with custom speech model, speaker diarization, and neural TTS<br>B) Implement Azure Video Indexer with multi-language indexing<br>C) Deploy Azure Translator with document translation API","A) Use Azure Speech Service with custom speech model, speaker diarization, and neural TTS<br><br>Azure Speech provides: STT in 100+ languages with custom speech models (improve accuracy for domain vocabulary), speaker diarization (identify speakers), and neural TTS (generate descriptive audio with natural voices in 100+ languages/voices). Video Indexer (B) provides transcription but lacks custom pronunciation and TTS integration. Translator (C) only handles text translation, not speech or audio generation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/speech-service/custom-speech-overview"">Custom Speech overview</a>","Custom Speech training: (1) Plain text: Add domain vocabulary (brand names, jargon), (2) Audio + transcripts: Improve acoustic model for accents/environments, (3) Pronunciation: Define phonetic rules. Speaker diarization: Identifies who spoke when (""Speaker 1: [0:00-0:05]""). Neural TTS: 400+ voices across languages with SSML for pronunciation control. Workflow: Video → Speech STT (transcribe with diarization) → Translator (caption translation) → Speech TTS (descriptive audio generation). Use Speech SDK batch transcription for pre-recorded content (higher accuracy than real-time).",AI-102 NLP SpeechTranslation
"An enterprise chatbot must handle 50,000 concurrent conversations across Microsoft Teams, web chat, and mobile app with consistent conversation state, sentiment tracking, proactive outreach when sentiment drops negative, and handoff to human agents. The solution needs built-in authentication for accessing user-specific data from backend APIs.<br><br>A) Build bot with Azure Bot Framework SDK with Direct Line API and Azure AD authentication<br>B) Implement Azure OpenAI Assistants API with function calling<br>C) Use Azure AI Language CLU with custom webhooks","A) Build bot with Azure Bot Framework SDK with Direct Line API and Azure AD authentication<br><br>Bot Framework provides: multi-channel support (Teams, Web Chat, SMS, Slack), conversation state management (Cosmos DB/Blob Storage), Direct Line for custom clients, OAuth authentication, and adaptive cards. OpenAI Assistants (B) lack channel adapters and conversation management for Teams/multi-channel. CLU (C) is for intent/entity extraction, not bot orchestration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/bot-service/bot-service-overview"">Azure Bot Service overview</a>","Bot Framework architecture: (1) Bot Service: Manages channels, authentication, hosting, (2) Bot SDK: C#/Python/JS for dialog management and state, (3) Channels: Teams, Web Chat, Slack, SMS via adapters, (4) Storage: Conversation/user state in Cosmos DB or Blob. Authentication: OAuth 2.0 with Azure AD for SSO. Dialogs: Component-based conversation flows (waterfall, prompt, adaptive). For sentiment tracking: Call Azure AI Language sentiment API during turns, trigger handoff when negative. Use Application Insights for telemetry (conversation analytics, user drop-off).",AI-102 Conversational BotDevelopment
"A legal AI application must extract structured entities from contracts including: party names, dates, monetary amounts, obligations, termination clauses, and jurisdiction. The model needs to understand legal terminology, handle 200-page documents, identify entity relationships (which party has which obligation), and achieve 90% F1 score on legal entity extraction.<br><br>A) Train Azure AI Language custom named entity recognition with entity linking<br>B) Use Azure OpenAI GPT-4 with few-shot prompts for entity extraction<br>C) Implement Azure Document Intelligence with custom extraction model","A) Train Azure AI Language custom named entity recognition with entity linking<br><br>Custom NER enables: defining custom entity types (parties, obligations, clauses), training on labeled legal documents, extracting entities with confidence scores, and entity linking (resolving references across document). GPT-4 (B) lacks fine-tuning for consistent extraction at 90% F1 and hits token limits on 200-page contracts. Document Intelligence (C) is for form-based extraction, not entity-relationship extraction in unstructured text.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/custom-named-entity-recognition/overview"">Custom NER overview</a>","Custom NER development: (1) Schema design: Define entity types (Person, Obligation, Date, Amount, Jurisdiction), (2) Labeling: Annotate 200+ documents in Language Studio, (3) Training: Automatic split for train/test, (4) Evaluation: Precision, recall, F1 per entity type. For long documents: Use chunking strategy (process sections, deduplicate entities). Entity relationships: Custom NER extracts entities; use GPT-4 for relationship extraction (""Company A [party] must pay $10M [amount] by Dec 2024 [date]""). Alternative: Combine Custom NER (structured extraction) + GPT-4 (relationship reasoning + validation).",AI-102 NLP CustomNER
"An AI compliance monitoring system must detect personally identifiable information (PII) in 500,000 customer emails daily to ensure GDPR compliance. The solution needs to identify and redact 15 PII types (SSN, passport numbers, credit cards, email addresses, phone numbers, IP addresses), generate audit reports on PII occurrences, and handle custom entity types unique to the company (employee IDs, customer reference numbers).<br><br>A) Use Azure AI Language PII detection with custom entity recognition for company-specific patterns<br>B) Implement regex-based detection with Azure Functions<br>C) Deploy Azure Purview with data classification","A) Use Azure AI Language PII detection with custom entity recognition for company-specific patterns<br><br>Azure AI Language PII detection identifies: 30+ PII types including SSN, credit cards, phone numbers, emails, IPs with redaction support. Can combine with custom NER for company-specific entity types. Provides confidence scores and category labels for compliance reporting. Regex (B) is brittle and misses contextual PII. Azure Purview (C) is for data governance and metadata scanning, not real-time document PII redaction.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/language-service/personally-identifiable-information/overview"">PII detection overview</a>","PII categories detected: SSN, credit card, passport, driver license, bank account, email, phone, IP address, date of birth, age, physical/email addresses, authentication credentials. Redaction modes: (1) Replace with placeholder (""****""), (2) Replace with category [PERSON], (3) Custom mask. For custom entities: Train separate Custom NER model for employee IDs/customer refs, combine with PII detection. Compliance workflow: Detect PII → Log occurrence to audit trail → Redact from content → Store anonymized version. Use Azure Policy to enforce PII scanning on data stores.",AI-102 NLP PIIDetection
"A document processing pipeline must analyze business cards, extracting contact information (name, title, company, phone, email, address) from photos taken at conferences. The solution needs to handle 50 languages, various card layouts (vertical, horizontal, minimalist designs), and achieve 95% accuracy on structured data extraction with results returned in JSON format.<br><br>A) Use Azure Document Intelligence prebuilt business card model<br>B) Train Azure AI Custom Vision with OCR post-processing<br>C) Implement Azure Vision OCR with custom parsing logic","A) Use Azure Document Intelligence prebuilt business card model<br><br>Document Intelligence business card model is pre-trained on global business cards, extracts: name, job title, department, company, phone, fax, email, website, address with confidence scores, supports 50+ languages, handles varying layouts. Returns structured JSON. Custom Vision (B) is for image classification/detection, not structured data extraction. Vision OCR (C) requires manual parsing logic for each field type.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/document-intelligence/concept-business-card"">Business card model</a>","Document Intelligence prebuilt models: (1) Business card: Contact extraction, (2) Invoice: 30+ invoice fields, (3) Receipt: Purchase details, (4) ID document: Driver license/passport fields, (5) W-2: Tax form fields. Business card fields: ContactNames, JobTitles, Departments, Emails, Websites, Addresses (with sub-fields: street, city, state, postal code), MobilePhones, Faxes, CompanyNames, Websites. Use case: Event networking apps (scan cards → CRM), contact management. For custom card types with unique fields, train custom extraction model.",AI-102 ComputerVision BusinessCardOCR
"An autonomous vehicle simulation system must analyze traffic camera footage to identify: vehicle types, license plates, traffic signs, pedestrians, lane markings, and traffic light states in real-time. The solution needs object detection with bounding boxes, confidence scores, and must process 30 FPS from 10 cameras simultaneously.<br><br>A) Train Azure AI Custom Vision object detection model with domain optimization<br>B) Deploy Azure VM with GPU running custom YOLO model<br>C) Use Azure Vision image analysis with default object detection","A) Train Azure AI Custom Vision object detection model with domain optimization<br><br>Custom Vision object detection: Trains on labeled images with bounding boxes, detects multiple objects per image, provides domain optimization (General, Logo, Product, Compact for edge), returns confidence scores, exports to ONNX/TensorFlow for real-time inference. GPU VM (B) requires MLOps infrastructure management. Vision image analysis (C) detects common objects but lacks training for specific vehicle types, traffic signs, lane markings.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/custom-vision-service/get-started-build-detector"">Object detection with Custom Vision</a>","Object detection workflow: (1) Data collection: 30-50 images per object class, (2) Labeling: Draw bounding boxes in Custom Vision portal, (3) Training: Automatic model optimization, (4) Evaluation: mAP (mean Average Precision), per-class metrics, (5) Export: TensorFlow Lite for edge, ONNX for cross-platform. Domain optimization: General (versatile), Compact (mobile/IoT, smaller model), Products (retail items on shelves). For real-time: Export compact model → Deploy on IoT Edge/container with GPU → Process video frames. Advanced: Combine object detection (bounding boxes) + image classification (object properties).",AI-102 ComputerVision ObjectDetection
"A verification system must authenticate users via facial recognition at building entrances, supporting 10,000 employees with <2 second verification time, liveness detection to prevent photo spoofing, and privacy compliance requiring on-premises face data storage. The system needs to handle varying lighting conditions and allow temporary visitor passes.<br><br>A) Deploy Azure Face API identification with face lists and liveness detection on Azure Stack<br>B) Use Azure Face verification with custom face grouping algorithm<br>C) Implement third-party facial recognition library on Azure VMs","A) Deploy Azure Face API identification with face lists and liveness detection on Azure Stack<br><br>Azure Face API provides: person identification against face lists (10,000+ faces), liveness detection (prevent spoofing via video sequence analysis), sub-2s response times, Azure Stack deployment for on-premises data residency. Face verification (B) is 1:1 matching (less efficient for 10k employees). Third-party libraries (C) lack enterprise features (liveness, privacy controls, compliance certifications).<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/overview-identity"">Face API overview</a>","Face API capabilities: (1) Detection: Find faces in images with attributes (age, emotion, pose), (2) Verification: 1:1 matching (is this person X?), (3) Identification: 1:N search (who is this person from group?), (4) Grouping: Cluster similar faces, (5) Find Similar: Nearest neighbors in face list. Liveness detection: User performs random gestures (blink, turn head) captured in video to prove physical presence. Person management: Create PersonGroup → Add persons → Add face samples per person (3-5 angles) → Train model → Identify. Privacy: Limited Access policy requires approval, face data encrypted at rest, Azure Stack for on-premises control.",AI-102 ComputerVision FaceRecognition
"An e-commerce platform must provide visual search where customers upload product photos to find similar items in inventory (500,000 SKUs). The solution needs to match products by visual similarity (color, shape, pattern) rather than text tags, return top 20 similar products in <500ms, and support continuous inventory updates without retraining entire model.<br><br>A) Use Azure AI Vision image retrieval with vector search in Azure AI Search<br>B) Train Azure AI Custom Vision with similarity ranking<br>C) Implement Azure Cognitive Search with image tags and filters","A) Use Azure AI Vision image retrieval with vector search in Azure AI Search<br><br>Azure Vision Image Retrieval generates: image embeddings (vectors) representing visual features, enables similarity search via vector search in AI Search with sub-500ms latency, incremental updates (add new product embeddings without retraining). Custom Vision (B) is for classification/detection, not similarity ranking. Cognitive Search with tags (C) relies on text metadata, not visual similarity.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/computer-vision/how-to/image-retrieval"">Image retrieval overview</a>","Visual search architecture: (1) Offline: Generate embeddings for all inventory images using Vision Image Retrieval API (4096-dim vectors), index in Azure AI Search vector field, (2) Online: User uploads image → Generate query embedding → Vector search returns top K similar products by cosine similarity. Vector search algorithms: HNSW (fast, approximate) or Exhaustive KNN (exact, slower). Incremental updates: Add new products by generating embeddings and indexing without retraining. Use cases: Fashion (find similar outfits), furniture (visual style matching), parts identification (find replacement components).",AI-102 ComputerVision VisualSearch
"A brand monitoring AI must track logos of 50 competitor brands in social media images, advertisements, and videos to measure brand visibility and competitor presence. The solution needs to detect logos in complex scenes (crowds, overlapping objects, partial visibility), provide location coordinates, and process 100,000 images daily with 90% recall.<br><br>A) Train Azure AI Custom Vision object detection model with logo domain and data augmentation<br>B) Use Azure Video Indexer with custom brand model<br>C) Implement Azure Vision image analysis with custom logo detection","A) Train Azure AI Custom Vision object detection model with logo domain and data augmentation<br><br>Custom Vision object detection with Logo domain: Optimized for detecting logos in challenging conditions, returns bounding boxes with confidence scores, handles occlusion and scale variation, trains on labeled examples. Video Indexer brand model (B) is for video indexing (slower, not optimized for high-volume image batches). Vision image analysis (C) doesn't support custom logo training.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/custom-vision-service/getting-started-improving-your-classifier"">Improve Custom Vision model</a>","Custom Vision domain options: (1) General: Versatile object detection, (2) Logo: Optimized for brand/logo detection in diverse conditions, (3) Products: Items on shelves, (4) Compact domains: Mobile/IoT deployment. Data augmentation: Custom Vision automatically applies: rotation, scaling, flipping, brightness/contrast variation to training data (improves robustness). For 90% recall: Collect negative examples (scenes without logos), balance training data across 50 brands, use advanced training (longer training time, better accuracy). Deployment: Batch prediction API for high-volume processing (100k images), export to edge for real-time monitoring.",AI-102 ComputerVision BrandDetection
"A content moderation system must analyze user-generated images and text for harmful content including: violence, self-harm, hate symbols, sexual content, and profanity before publication. The solution needs severity levels (low/medium/high) for each category, custom blocklists for context-specific terms, and must comply with regional content laws requiring both automated detection and human review for borderline cases.<br><br>A) Use Azure Content Safety with custom categories, severity thresholds, and human review queue<br>B) Implement Azure AI Vision with adult content detection and Azure AI Language profanity filters<br>C) Deploy third-party content moderation API with custom rules","A) Use Azure Content Safety with custom categories, severity thresholds, and human review queue<br><br>Azure Content Safety provides: unified image and text moderation, 4 harm categories (violent, hate, sexual, self-harm) with severity levels 0-7, custom categories for domain-specific content, blocklists, and integrates with human review workflows. Option B requires separate services without unified severity scoring. Third-party APIs (C) lack Azure ecosystem integration and compliance certifications.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/content-safety/overview"">Content Safety overview</a>","Content Safety categories: (1) Violence: Graphic violence, weapons, (2) Hate: Discrimination based on identity, (3) Sexual: Sexually explicit content, (4) Self-harm: Suicide, self-injury content. Severity: 0-1 (safe) to 6-7 (high severity). Custom categories: Train on domain-specific samples (e.g., gambling content, medical misinformation). Prompt shields: Detect jailbreak attempts, user/document prompt injection attacks. Workflow: Content → Content Safety API → If severity > threshold, block publication → If borderline (medium severity), queue for human review → Log decisions for audit. Compliance: GDPR, regional content laws via configurable thresholds.",AI-102 ResponsibleAI ContentModeration
"A multilingual customer support system must route incoming support tickets written in 80+ languages to appropriate language-speaking agents, translate agent responses back to customer language, and maintain conversation context across language boundaries. The solution needs custom terminology for product names/features and must detect language in mixed-language tickets (e.g., English with Spanish phrases).<br><br>A) Use Azure Translator with custom dictionary, language detection, and document translation<br>B) Implement Azure OpenAI GPT-4 for translation with prompt engineering<br>C) Deploy Azure AI Language with translation skills in cognitive search","A) Use Azure Translator with custom dictionary, language detection, and document translation<br><br>Azure Translator provides: 100+ language pairs, automatic language detection including mixed-language content, custom dictionaries (preserve product terminology), conversation translation API (maintains context), and integrates with ticketing systems. GPT-4 (B) is slower/costlier for high-volume translation. AI Language translation skills (C) are for document enrichment in search pipelines, not real-time ticket translation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/translator/language-support"">Translator language support</a>","Language detection: Returns language code + confidence score, detects multiple languages in single text. Custom dictionary: Define term translations (""Azure Functions"" → ""Azure Functions"" [unchanged], ""account"" → ""cuenta"" [Spanish]). Document translation: Preserves formatting (HTML, Office, PDF) during translation. Conversation translation: Maintains speaker context across turns. Workflow: Incoming ticket → Detect language → Route to agent pool by language → Agent responds → Translate response to customer language → Send reply. For technical content: Use custom dictionary + custom translation models (domain adaptation) trained on support documentation.",AI-102 NLP TranslationAPI
"An AI application using Azure OpenAI must implement user-specific context awareness where the model remembers user preferences, past conversations, and access permissions across sessions. The solution needs to ground responses in company knowledge base (SharePoint), enforce row-level security (users only see data they have access to), and track token usage per user for chargeback.<br><br>A) Implement Azure OpenAI On Your Data with Azure AI Search, role-based access control, and custom dimensions<br>B) Use Azure OpenAI Assistants API with vector store and metadata filtering<br>C) Deploy custom RAG pipeline with Cosmos DB for conversation history","A) Implement Azure OpenAI On Your Data with Azure AI Search, role-based access control, and custom dimensions<br><br>Azure OpenAI On Your Data provides: native integration with Azure AI Search (indexes SharePoint), role-based access control (enforces user permissions on retrieved documents), grounding citations, and supports custom dimensions for usage tracking. Assistants API (B) lacks RLS enforcement at data level. Custom RAG (C) requires building authentication, RLS, and usage tracking from scratch.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/concepts/use-your-data"">Azure OpenAI On Your Data</a>","On Your Data architecture: (1) Data ingestion: Connects to Azure Storage/SharePoint → Chunks documents → Generates embeddings → Indexes in Azure AI Search, (2) Query flow: User question → Semantic/vector search retrieves relevant chunks (respecting user permissions) → GPT generates response with citations. Role-based security: Azure AI Search security trimming filters results based on user AAD identity before sending to OpenAI. Conversation history: Stored in Cosmos DB with user sessions. Custom dimensions: Tag requests with user/dept/project for usage allocation (Log Analytics queries). Alternative: For simpler scenarios without RLS, use Prompt Flow with Azure AI Search indexer.",AI-102 GenerativeAI RAGSecurity
"An Azure OpenAI deployment must implement rate limiting and throttling to prevent individual users from exhausting quota, implement cost controls capping spend at $5000/month, ensure fair access across 500 users, and provide transparency into per-user consumption with automatic notifications when users approach 80% of their allocation.<br><br>A) Implement Azure API Management with rate limiting policies, quota management, and Azure Monitor alerts<br>B) Use Azure OpenAI built-in rate limits and Azure Cost Management budgets<br>C) Deploy custom middleware with Redis-based token counting","A) Implement Azure API Management with rate limiting policies, quota management, and Azure Monitor alerts<br><br>Azure APIM provides: rate limiting per user/IP (requests per minute), quota policies (monthly token limits per subscription key), usage analytics per user, and triggers alerts at threshold. Built-in OpenAI limits (B) are service-level, not user-level. Custom middleware (C) requires infrastructure management and lacks enterprise policy features.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/api-management/api-management-howto-policies"">APIM policies</a>","APIM policies for Azure OpenAI: (1) Rate limit: `<rate-limit calls=""100"" renewal-period=""60"" />` (100 calls/min), (2) Quota: `<quota calls=""50000"" bandwidth=""40960"" renewal-period=""2629800"" />` (monthly limits), (3) Usage tracking: Extract token counts from OpenAI response headers, log to Application Insights with user dimensions. Cost control: Configure Azure Cost Management budget → Alert at 80% threshold → APIM policy blocks requests at 100% quota. Fairness: Assign subscription keys per user/team with individual quotas. Circuit breaker: When OpenAI returns 429 (rate limit), return cached responses or queue requests.",AI-102 PlanManage RateLimiting
"An AI-powered code generation tool using Azure OpenAI must implement function calling to enable the model to: query internal API documentation, search code repositories, execute safe read-only database queries, and retrieve user-specific project context. The solution needs to validate function inputs, handle errors gracefully, and prevent unauthorized data access with audit logging of all function executions.<br><br>A) Implement Azure OpenAI function calling with parameter validation, Azure AD authentication, and Application Insights tracking<br>B) Use Azure Logic Apps to orchestrate model calls and tool integrations<br>C) Deploy Azure Durable Functions with human-in-the-loop validation","A) Implement Azure OpenAI function calling with parameter validation, Azure AD authentication, and Application Insights tracking<br><br>Azure OpenAI function calling: Model decides when to call functions based on conversation, generates function parameters (JSON), application validates inputs, executes function with proper authentication, returns results to model. Logic Apps (B) lack automatic function selection by LLM. Durable Functions (C) are for workflow orchestration, not LLM-driven tool selection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/ai-services/openai/how-to/function-calling"">Function calling overview</a>","Function calling workflow: (1) Define functions: Provide JSON schema with name, description, parameters (types, required fields), (2) Initial call: Send user message + function definitions to model, (3) Model response: Returns function name + arguments if tools needed, (4) Execute function: Validate parameters → Call backend API with auth → Get results, (5) Send results to model: Model generates final response incorporating function results. Security: Validate function parameters (prevent injection attacks), authenticate API calls with managed identity, authorize user access to requested data. Error handling: If function fails, return error to model → model reformulates request or informs user. Use Application Insights to log: function calls, parameters, execution time, errors.",AI-102 GenerativeAI FunctionCalling
