Front,Back,Extra,Tags
"A legal assistant must answer only from approved policy documents and cite sources to reduce hallucinations. Which pattern should be used?<br><br>A) Retrieval Augmented Generation (RAG)<br>B) Increase temperature to 1.2<br>C) Remove system prompts","A) Retrieval Augmented Generation (RAG). RAG grounds generation in retrieved enterprise documents and enables citation workflows.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/retrieval-augmented-generation-overview"">RAG overview</a>","Higher temperature increases variability, often worsening factual consistency. Removing system guidance weakens governance.","AI-900 GenerativeAI RAG"
"A team chooses Azure OpenAI instead of public endpoints because they need enterprise controls such as private networking and compliance posture. Which choice best fits?<br><br>A) Azure OpenAI Service<br>B) Azure Functions only<br>C) Azure Monitor only","A) Azure OpenAI Service. It provides Azure-integrated security, governance, and enterprise deployment controls around OpenAI models.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/overview"">Azure OpenAI overview</a>","Functions and Monitor are supporting services, not managed access to GPT-class foundation models.","AI-900 GenerativeAI AzureOpenAI"
"A product owner wants to compare multiple foundation models from different providers before deployment in one place. Which capability is designed for this?<br><br>A) Azure AI Foundry model catalog<br>B) Azure DNS zones<br>C) Azure Blob lifecycle","A) Azure AI Foundry model catalog. It centralizes discoverability/evaluation/deployment options for foundation models.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/how-to/model-catalog-overview"">Model catalog overview</a>","DNS and lifecycle policies manage networking/storage, not model marketplace and evaluation workflows.","AI-900 GenerativeAI ModelCatalog"
"A team needs a visual way to orchestrate prompts, model calls, and Python nodes with traceability. Which Foundry feature is best?<br><br>A) Prompt flow<br>B) Azure Bastion<br>C) Azure Backup","A) Prompt flow. It supports multi-step LLM workflows with testing and observability for AI app development.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/how-to/prompt-flow"">Prompt flow overview</a>","Bastion/Backup are infrastructure services, not LLM workflow orchestration tooling.","AI-900 GenerativeAI Foundry"
"A team tunes temperature from 0.2 to 0.9 and sees more diverse but less deterministic responses. What parameter behavior does this confirm?<br><br>A) Temperature controls randomness/creativity tradeoff<br>B) Temperature controls endpoint authentication<br>C) Temperature controls vector index size","A) Temperature controls randomness/creativity tradeoff. Higher values sample more diverse token choices.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/completions"">Model parameters</a>","Authentication and index sizing are unrelated to token sampling behavior during generation.","AI-900 GenerativeAI PromptEngineering"
"A support bot must never expose secret keys if users attempt prompt injection. Which control is most direct in app architecture?<br><br>A) Keep secrets server-side and apply strict tool/function allowlists<br>B) Increase max_tokens<br>C) Use brighter UI colors","A) Keep secrets server-side and apply strict tool/function allowlists. Security boundaries must be enforced outside model text generation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/advanced-prompt-engineering"">Prompt security guidance</a>","Token limits and UI styling do not enforce secret-protection controls against malicious prompts.","AI-900 GenerativeAI Security"
"A team wants to reduce irrelevant long answers and force strict JSON schema output for downstream systems. Which approach is best?<br><br>A) Prompt engineering with explicit format constraints and examples<br>B) Always set highest temperature<br>C) Disable system messages","A) Prompt engineering with explicit format constraints and examples. Clear output contracts significantly improve structure adherence.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/prompt-engineering"">Prompt engineering concepts</a>","High temperature increases variation. Removing system instructions weakens consistency and policy alignment.","AI-900 GenerativeAI PromptEngineering"
"A finance chatbot provides outdated policy advice because model pretraining is old. Which pattern best keeps responses current without full retraining?<br><br>A) RAG over fresh indexed content<br>B) Increase response token limit<br>C) Use OCR only","A) RAG over fresh indexed content. Retrieval from current documents injects up-to-date facts at inference time.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/retrieval-augmented-generation-overview"">RAG architecture</a>","Token limits affect length, not freshness. OCR extracts text but does not add retrieval and grounding logic by itself.","AI-900 GenerativeAI RAG"
"A company wants to test prompt changes safely before broad release and compare groundedness/harm metrics. Which workflow is best?<br><br>A) Evaluate in controlled environment and deploy via staged rollout<br>B) Replace production prompt immediately for all users<br>C) Remove safety filters temporarily","A) Evaluate in controlled environment and deploy via staged rollout. This minimizes risk and supports measurable quality gates.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/concepts/evaluation-approach-gen-ai"">Generative AI evaluation approach</a>","Immediate full rollout raises blast radius. Disabling filters undermines responsible AI requirements.","AI-900 GenerativeAI Governance"
"A team needs embeddings to power semantic search over internal docs. Which model capability is required?<br><br>A) Text embedding model<br>B) Image captioning model only<br>C) Speech synthesis model","A) Text embedding model. Embeddings map text into vectors for similarity search and retrieval pipelines.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/models#embeddings"">Embeddings models</a>","Captioning/synthesis do not generate semantic vector representations for vector search indexing.","AI-900 GenerativeAI Embeddings"
"A model generates unsafe responses for some prompts. Which built-in Azure OpenAI mechanism should be checked first?<br><br>A) Content filters and configured severity thresholds<br>B) VM auto-shutdown settings<br>C) CDN caching","A) Content filters and configured severity thresholds. These controls govern harmful prompt/output detection policies.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/content-filter"">Content filter concepts</a>","Compute and CDN settings do not classify harmful content categories in model interactions.","AI-900 GenerativeAI ResponsibleAI"
"A CTO asks whether fine-tuning is always required to build a useful enterprise chatbot. Which answer is best?<br><br>A) No; prompt engineering plus RAG often works without fine-tuning<br>B) Yes; every chatbot must be fine-tuned first<br>C) No; because LLMs need no governance","A) No; prompt engineering plus RAG often works without fine-tuning. Many use cases can be delivered by grounding and orchestration first.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/architecture/ai-ml/guide/rag/rag-solution-design-and-evaluation-guide"">RAG solution design</a>","B overstates requirements and cost. C is incorrect because governance remains mandatory regardless of tuning strategy.","AI-900 GenerativeAI Strategy"
"A support assistant should escalate uncertain answers to a human agent. Which design is most appropriate?<br><br>A) Confidence/grounding checks with fallback routing<br>B) Disable conversation history<br>C) Always answer with maximum creativity","A) Confidence/grounding checks with fallback routing. Human-in-the-loop reduces risk when confidence is low or context is weak.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/advanced-prompt-engineering"">Prompt and reliability guidance</a>","Disabling history can reduce context. High creativity can increase hallucination risk in support scenarios.","AI-900 GenerativeAI Reliability"
"A team wants to expose company APIs to a chat model for deterministic actions like ticket creation. Which capability pattern is relevant?<br><br>A) Tool/function calling with constrained schemas<br>B) OCR layout extraction<br>C) Speech diarization","A) Tool/function calling with constrained schemas. It lets the model select predefined operations while systems execute safely.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/function-calling"">Function calling</a>","OCR and diarization are unrelated modalities and do not provide transactional API orchestration.","AI-900 GenerativeAI Integration"
"A team evaluates two LLM prompts: one verbose, one concise with explicit role/constraints/examples. Which usually gives more reliable output?<br><br>A) The concise but explicit structured prompt<br>B) The longest prompt regardless of clarity<br>C) A prompt with no task instructions","A) The concise but explicit structured prompt. Clarity, constraints, and examples matter more than raw length.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/prompt-engineering"">Prompt engineering best practices</a>","Long prompts can add noise and token cost. Missing instructions increases ambiguity and unstable outputs.","AI-900 GenerativeAI PromptEngineering"
"A company needs to block copyrighted text reproduction in generated outputs where possible. Which safety capability is relevant?<br><br>A) Protected material detection and policy controls<br>B) Increase top_p only<br>C) Use OCR on prompts","A) Protected material detection and policy controls. These controls help identify and govern risky copyrighted output patterns.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/content-filter-protected-material"">Protected material detection</a>","Sampling parameters do not enforce copyright checks. OCR is not a copyright-output safeguard by itself.","AI-900 GenerativeAI ResponsibleAI"
"A product team must compare model choices for cost, latency, and quality on the same task before production. Which practice is best?<br><br>A) Structured model benchmarking/evaluation across candidate models<br>B) Choose the largest model by default<br>C) Ignore latency and cost metrics","A) Structured model benchmarking/evaluation across candidate models. Tradeoff-based evaluation prevents overpaying for unnecessary model capacity.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/how-to/evaluate-generative-ai-app"">Evaluate generative AI apps</a>","Largest models can be expensive and slower. Ignoring non-quality metrics leads to impractical production architectures.","AI-900 GenerativeAI Evaluation"
"A developer asks when to use embeddings plus search versus direct chat completion only. Which statement is most accurate?<br><br>A) Use embeddings/search when retrieval over external knowledge is required<br>B) Use direct chat only for all enterprise knowledge scenarios<br>C) Use embeddings only for image generation","A) Use embeddings/search when retrieval over external knowledge is required. Vector retrieval is central to grounding external corpora.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/vector-search-overview"">Vector search overview</a>","Direct chat without retrieval often hallucinates or misses proprietary context. Embeddings are not limited to image generation.","AI-900 GenerativeAI Embeddings"
"A customer support bot must maintain conversational context across turns while respecting token limits. Which approach is best?<br><br>A) Keep rolling conversation history with summarization/windowing<br>B) Send only last user turn every time<br>C) Retrain the model per conversation","A) Keep rolling conversation history with summarization/windowing. This balances context retention with context-window constraints.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/chatgpt"">Chat completions guidance</a>","Single-turn requests lose continuity. Retraining per user session is infeasible and unnecessary.","AI-900 GenerativeAI Conversation"
"A compliance officer asks how to reduce jailbreak risk in a public chatbot. Which mitigation is strongest?<br><br>A) Defense-in-depth with system instructions, input filtering, and tool restrictions<br>B) Increase temperature to make answers varied<br>C) Disable logging","A) Defense-in-depth with system instructions, input filtering, and tool restrictions. Multi-layer controls are required against prompt attacks.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/content-filter-prompt-shields"">Prompt shields and protections</a>","Temperature is not a jailbreak defense. Disabling logs reduces forensic visibility and governance quality.","AI-900 GenerativeAI Security"
"A startup needs to generate marketing images from textual prompts within Azure governance boundaries. Which service is most appropriate?<br><br>A) Azure OpenAI image generation models<br>B) Azure SQL elastic pool<br>C) Azure AI Speech synthesis","A) Azure OpenAI image generation models. They support prompt-based image creation under Azure controls.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/overview"">Azure OpenAI overview</a>","SQL and speech synthesis do not generate images from prompts.","AI-900 GenerativeAI AzureOpenAI"
"A team needs to orchestrate retrieval, prompt templating, and model response scoring in one reproducible workflow. Which Foundry capability best matches?<br><br>A) Prompt flow with evaluation steps<br>B) Azure Backup vault<br>C) Azure Front Door rules only","A) Prompt flow with evaluation steps. It supports modular LLM pipelines and repeatable test/evaluation runs.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/how-to/prompt-flow"">Prompt flow</a>","Backup and Front Door are infrastructure services, not AI workflow orchestration and scoring frameworks.","AI-900 GenerativeAI Foundry"
"A legal-genAI app must provide traceable citations for each answer sentence. Which architectural choice is most aligned?<br><br>A) RAG with source-passage return and citation formatting<br>B) Pure free-form generation with no retrieval<br>C) OCR-only pipeline","A) RAG with source-passage return and citation formatting. Retrieval provenance enables traceability and auditability.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/retrieval-augmented-generation-overview"">RAG with Azure AI Search</a>","Free-form generation lacks provenance guarantees. OCR alone does not perform semantic retrieval and citation linking.","AI-900 GenerativeAI RAG"
"A platform team needs one exam-like distinction: Azure AI Foundry vs Azure OpenAI Service. Which is most accurate?<br><br>A) Foundry is an app-development environment; Azure OpenAI is model API service access<br>B) Foundry is only storage; OpenAI is only networking<br>C) They are identical products","A) Foundry is an app-development environment; Azure OpenAI is model API service access. They are complementary, not identical.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-studio/what-is-ai-studio"">What is Azure AI Foundry</a>","Foundry spans broader lifecycle tooling. Azure OpenAI specifically exposes OpenAI models within Azure controls.","AI-900 GenerativeAI Foundry"
"A company wants to route user prompts through policy checks before model execution and block high-risk categories. Which step is essential?<br><br>A) Pre-inference input moderation pipeline<br>B) Increase model context window only<br>C) Disable role messages","A) Pre-inference input moderation pipeline. Screening prompts before inference helps prevent disallowed request handling.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/content-filter"">Content filter architecture</a>","Context window size does not enforce policy. Removing role messages weakens guardrails.","AI-900 GenerativeAI ResponsibleAI"
"A question-answering app must reduce repetitive outputs while preserving factuality. Which parameter can help repetition control?<br><br>A) Frequency penalty<br>B) VM disk size<br>C) OCR confidence threshold","A) Frequency penalty. It can discourage repeated tokens/phrases during generation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/completions"">Generation parameters</a>","Disk size and OCR confidence are unrelated to token-level repetition behavior in text generation.","AI-900 GenerativeAI Parameters"
"A retailer wants to enrich product listings by extracting keywords from descriptions, tagging images, and transcribing customer call snippets. Which workload mapping is correct?<br><br>A) NLP for text keywords, vision for images, speech-to-text for calls<br>B) Vision for all three tasks<br>C) Speech for image tagging and OCR","A) NLP for text keywords, vision for images, speech-to-text for calls. Each task maps to its native AI modality.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/what-are-ai-services"">Azure AI services overview</a>","Using one modality for all tasks is a common design mistake. Correct workload mapping improves accuracy and cost efficiency.","AI-900 AIWorkloads WorkloadMapping"
"A hospital chatbot must mask personal identifiers before storing conversation logs and enforce least-privilege data access. Which principle is most directly addressed?<br><br>A) Privacy and security<br>B) Inclusiveness<br>C) Transparency","A) Privacy and security. It focuses on protecting sensitive data and controlling access throughout the AI lifecycle.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Responsible AI principles</a>","Transparency explains behavior, and inclusiveness improves accessibility. Data protection controls map to privacy and security.","AI-900 AIWorkloads ResponsibleAI"
"A lender uses an AI score for pre-approval and must document who approves model updates and who owns customer remediation actions. Which principle is this?<br><br>A) Accountability<br>B) Fairness<br>C) Reliability and safety","A) Accountability. It defines ownership for model governance, operational decisions, and corrective actions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Responsible AI principles</a>","Fairness governs outcomes across groups, and reliability covers stable behavior. Governance ownership is accountability.","AI-900 AIWorkloads ResponsibleAI"
"A municipal service app must support voice and text interactions for users with diverse accessibility needs and varied interaction styles. Which principle is best aligned?<br><br>A) Inclusiveness<br>B) Privacy and security<br>C) Accountability","A) Inclusiveness. It emphasizes designing AI systems that are usable by people with a wide range of abilities and contexts.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Responsible AI principles</a>","Privacy/security protects data, while accountability addresses governance ownership. Inclusiveness is about broad accessibility by design.","AI-900 AIWorkloads ResponsibleAI"
"A legal discovery solution must parse scanned contracts into searchable entities and then support semantic retrieval over extracted text. Which architecture is best?<br><br>A) Document extraction pipeline plus Azure AI Search indexing<br>B) Face detection plus OCR only<br>C) Speech translation plus clustering","A) Document extraction pipeline plus Azure AI Search indexing. This combines document understanding with retrieval for knowledge mining.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/search-what-is-azure-search"">Azure AI Search overview</a>","Face and speech services do not provide contract-centric retrieval architecture. Search indexing is required for semantic discovery workflows.","AI-900 AIWorkloads KnowledgeMining"
"A public agency requires all citizens to know when a decision is AI-assisted and to view key factors behind decisions. Which principle is central?<br><br>A) Transparency<br>B) Fairness<br>C) Inclusiveness","A) Transparency. It requires communicating AI use and making system behavior understandable to stakeholders.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Responsible AI principles</a>","Fairness addresses equitable outcomes and inclusiveness addresses usability. Disclosure and explainability are transparency goals.","AI-900 AIWorkloads ResponsibleAI"
"A model performs unusually well in validation because duplicate customer records accidentally appear in both training and validation sets. What issue is most likely?<br><br>A) Data leakage between splits<br>B) Underfitting<br>C) Class imbalance only","A) Data leakage between splits. Overlap between training and validation data can inflate apparent performance and hide generalization risk.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-train-machine-learning-model"">Training and validation concepts</a>","Underfitting lowers both train and validation performance. Class imbalance can affect metrics, but split leakage directly explains suspicious validation gains.","AI-900 MachineLearning CoreConcepts"
"A fraud team lowers the decision threshold and catches more fraud but also blocks more legitimate purchases. Which metric tendency is most likely?<br><br>A) Recall increases while precision decreases<br>B) Precision and recall both always increase<br>C) Recall decreases while precision increases","A) Recall increases while precision decreases. Lower thresholds classify more cases as positive, catching more true positives and more false positives.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-understand-automated-ml-metrics"">Classification metrics</a>","Precision-recall tradeoff is common in imbalanced risk models. You tune threshold based on business cost of false positives vs false negatives.","AI-900 MachineLearning Metrics"
"A team compares deep learning options for image recognition and asks which architecture is traditionally strongest for spatial feature extraction in vision tasks. Which answer is best?<br><br>A) Convolutional neural networks (CNNs)<br>B) ARIMA models<br>C) K-means clustering","A) Convolutional neural networks (CNNs). CNNs are designed to learn spatial hierarchies and local patterns in images.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-deep-learning-vs-machine-learning"">Deep learning concepts</a>","ARIMA is forecasting-oriented and K-means is unsupervised clustering. CNNs are the canonical baseline for many vision workloads.","AI-900 MachineLearning DeepLearning"
"A security system must verify whether two face images belong to the same person before granting building access. Which service is most appropriate?<br><br>A) Azure AI Face<br>B) Azure AI Translator<br>C) Azure AI Search","A) Azure AI Face. It provides specialized face analysis and matching capabilities for face comparison scenarios.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/overview-identity"">Face capabilities overview</a>","Translator and Search are not facial biometric services. Face-focused APIs are designed for this use case.","AI-900 ComputerVision Face"
"An accounts payable workflow must extract vendor name, invoice number, totals, and line-item tables from PDFs. Which option best fits?<br><br>A) Azure AI Document Intelligence<br>B) OCR read-only output with manual parsing<br>C) Speech-to-text","A) Azure AI Document Intelligence. It extracts structured fields and tabular data from business documents.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/document-intelligence/overview"">Document Intelligence overview</a>","Read-only OCR provides text but not robust structured extraction. Speech services do not parse document layouts.","AI-900 ComputerVision DocumentProcessing"
"A transport authority needs both road-scene classification (normal/congested) and per-vehicle counts by location. Which architecture is correct?<br><br>A) Combine image classification with object detection<br>B) OCR only<br>C) Sentiment analysis only","A) Combine image classification with object detection. Classification handles scene-level state, while detection provides object-level counts and locations.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/computer-vision/overview"">Computer vision workloads</a>","OCR and sentiment do not localize vehicles in images. Multi-task vision pipelines are common in traffic analytics.","AI-900 ComputerVision Architecture"
"A retailer trains a custom image classifier with very few examples per class and poor lighting variety. Accuracy is unstable in production. What is the best explanation?<br><br>A) Insufficient representative labeled data for custom vision<br>B) Labels are optional in supervised classification<br>C) Lighting diversity is irrelevant","A) Insufficient representative labeled data for custom vision. Model generalization depends on data quality, quantity, and diversity.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/custom-vision-service/overview"">Custom Vision overview</a>","Supervised classification requires labels, and lighting variation matters significantly for robust visual performance.","AI-900 ComputerVision CustomVision"
"A service desk bot must route requests based on user goals like ResetPassword and CancelOrder, not just extract keywords. Which NLP capability is most suitable?<br><br>A) Conversational Language Understanding (intent recognition)<br>B) Key phrase extraction only<br>C) OCR","A) Conversational Language Understanding (intent recognition). Intent models are designed for goal-based routing in conversational systems.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/conversational-language-understanding/overview"">CLU overview</a>","Key phrases identify topics but do not reliably infer actionable intent. OCR is not a conversational NLP router.","AI-900 NLP IntentEntity"
"A travel app must convert live spoken French into spoken English responses in near real time. Which capability is required?<br><br>A) Speech translation<br>B) Sentiment analysis<br>C) Face detection","A) Speech translation. It combines speech recognition and translation for spoken multilingual interactions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/speech-service/speech-translation"">Speech translation overview</a>","Sentiment analysis does not perform bilingual speech conversion. Face detection is unrelated to audio translation.","AI-900 NLP Speech"
"A quality team wants to detect sentiment shifts within one long review to separate product dissatisfaction from support dissatisfaction. Which feature is best?<br><br>A) Sentence-level sentiment analysis<br>B) Language detection only<br>C) Key phrase extraction only","A) Sentence-level sentiment analysis. It reveals polarity at finer granularity than document-level scoring.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview"">Sentiment and opinion mining</a>","Language detection identifies language, and key phrases identify themes. Neither alone gives sentence-by-sentence sentiment polarity.","AI-900 NLP Sentiment"
"A compliance team must detect names, account IDs, and addresses in chat transcripts before archival. Which capability is most direct?<br><br>A) Named Entity Recognition and PII detection<br>B) OCR layout extraction<br>C) Text-to-speech","A) Named Entity Recognition and PII detection. These identify sensitive entities in text for masking and governance workflows.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/language-service/personally-identifiable-information/overview"">PII detection overview</a>","OCR is for document/image text extraction, while text-to-speech generates audio. Entity/PII analysis is the appropriate text-governance control.","AI-900 NLP EntityRecognition"
