Front,Back,Extra,Tags
"When should a developer open a draft pull request?<br><br>A) When they want the pull request to bypass all required status checks and merge instantly without any review<br>B) When work is still in progress and they want feedback but signal that it is not yet ready to merge<br>C) When they need to permanently archive an abandoned branch so that it can never be reopened or merged later","B) When work is still in progress and they want feedback but signal that it is not yet ready to merge<br><br>Draft PRs mark work as not ready to merge; they cannot be merged until marked ready for review.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/about-pull-requests#draft-pull-requests"">About pull requests - GitHub Docs</a>","Drafts still run CI and allow comments but block merging and (optionally) code owner requests until you click 'Ready for review'.","GH-900 CollaborationFeatures PullRequests"
"During a pull request review, which three outcomes can a reviewer submit?<br><br>A) Approve, request changes, or comment<br>B) Merge immediately, delete the source branch, or permanently lock the entire conversation from further replies<br>C) Assign a milestone, add a label, or convert the pull request back into a plain issue for later triage","A) Approve, request changes, or comment<br><br>A review can approve the changes, request changes (blocking), or leave general comments.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/about-pull-request-reviews"">About pull request reviews - GitHub Docs</a>","'Request changes' can block merging when required. Comment leaves feedback without an explicit approval or block. These are review verdicts, not merge actions.","GH-900 CollaborationFeatures CodeReview"
"A repository requires at least two approving reviews before merging. Which mechanism enforces this?<br><br>A) A repository label named 'needs-review' that maintainers must manually remove before the merge button becomes active<br>B) A milestone due date that automatically prevents merging until the configured target release date has passed<br>C) A branch protection rule that requires a set number of approving pull request reviews before merging","C) A branch protection rule that requires a set number of approving pull request reviews before merging<br><br>Branch protection rules can require approvals, status checks, and other conditions before a merge is allowed.<br><br>Reference: <a href=""https://docs.github.com/en/repositories/configuring-branches-and-merges-in-your-repository/managing-protected-branches/about-protected-branches"">About protected branches - GitHub Docs</a>","Branch protection can also require passing checks, code owner review, and up-to-date branches. Labels and milestones do not enforce merge rules.","GH-900 CollaborationFeatures BranchProtection"
"How do GitHub Discussions differ from issues?<br><br>A) Discussions run automated CI pipelines, whereas issues are limited to storing static text and screenshots only<br>B) Discussions provide a forum for open-ended conversation and Q&A, while issues track actionable work items<br>C) Discussions are private to repository administrators, while issues are always visible to the entire public internet","B) Discussions provide a forum for open-ended conversation and Q&A, while issues track actionable work items<br><br>Discussions suit community questions, ideas, and announcements; issues track concrete, trackable tasks.<br><br>Reference: <a href=""https://docs.github.com/en/discussions/collaborating-with-your-community-using-discussions/about-discussions"">About discussions - GitHub Docs</a>","Discussions support Q&A with marked answers, categories, and upvotes. Convert a discussion to an issue when it becomes actionable work.","GH-900 CollaborationFeatures Discussions"
"A developer writes 'Closes #42' in a pull request description. What happens when the PR merges into the default branch?<br><br>A) Issue #42 is automatically closed and linked to the pull request that resolved it<br>B) The text is treated as a plain string, and issue #42 must still be closed manually by a maintainer afterward<br>C) A brand-new issue numbered 42 is created and immediately assigned to whoever authored the pull request","A) Issue #42 is automatically closed and linked to the pull request that resolved it<br><br>Keywords like 'closes', 'fixes', or 'resolves' followed by an issue reference auto-close the issue on merge.<br><br>Reference: <a href=""https://docs.github.com/en/issues/tracking-your-work-with-issues/linking-a-pull-request-to-an-issue"">Linking a pull request to an issue - GitHub Docs</a>","This only closes the issue when merged into the default branch. Supported keywords include close, closes, closed, fix, fixes, fixed, resolve, resolves, resolved.","GH-900 CollaborationFeatures Linking"
"What is the effect of typing @username in an issue or pull request comment?<br><br>A) It permanently assigns that user as the sole person responsible for resolving the issue or pull request<br>B) It mentions and notifies that user, drawing their attention to the comment or thread<br>C) It grants that user temporary write access to the repository so they can push commits to the branch","B) It mentions and notifies that user, drawing their attention to the comment or thread<br><br>@mentions notify the referenced user (or team) so they are alerted to the conversation.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/writing-on-github/getting-started-with-writing-and-formatting-on-github/basic-writing-and-formatting-syntax#mentioning-people-and-teams"">Basic writing and formatting syntax - GitHub Docs</a>","You can @mention teams too. Mentioning notifies but does not assign or grant access; those are separate actions.","GH-900 CollaborationFeatures Mentions"
"Typing #123 in an issue comment creates what?<br><br>A) A cross-reference link to issue or pull request number 123 in the same repository<br>B) A new label named 123 that is instantly applied to the current issue for later filtering<br>C) A commit whose message is the number 123, recorded against the repository's default branch","A) A cross-reference link to issue or pull request number 123 in the same repository<br><br>The #number syntax auto-links to the referenced issue or PR, building a web of related work.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/writing-on-github/working-with-advanced-formatting/autolinked-references-and-urls"">Autolinked references and URLs - GitHub Docs</a>","Cross-references appear as timeline events on the referenced item, helping trace relationships between issues and pull requests.","GH-900 CollaborationFeatures Linking"
"How do task lists in a Markdown issue body help track progress?<br><br>A) They render interactive checkboxes whose completion percentage is shown on the issue and in project views<br>B) They automatically assign each checkbox item to a different collaborator based on repository write permissions<br>C) They convert each unchecked item into a separate new issue as soon as the issue body is first saved","A) They render interactive checkboxes whose completion percentage is shown on the issue and in project views<br><br>Task list items with - [ ] and - [x] render as clickable checkboxes and show completion progress.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/writing-on-github/working-with-advanced-formatting/about-task-lists"">About task lists - GitHub Docs</a>","Checking a box updates the issue in real time. Task lists are a lightweight way to break work into trackable sub-steps within one issue.","GH-900 CollaborationFeatures TaskLists"
"A user wants to control which repository events send them updates. Which feature governs this?<br><br>A) Repository forks, which create independent copies but do not influence which events send the user updates<br>B) Notification subscriptions and watch settings, which determine which repository events generate updates for the user<br>C) Pull request reviews, which record approvals or change requests but do not manage a user's update preferences","B) Notification subscriptions and watch settings, which determine which repository events generate updates for the user<br><br>Watching and subscription settings control which events (issues, PRs, releases) trigger notifications.<br><br>Reference: <a href=""https://docs.github.com/en/account-and-profile/managing-subscriptions-and-notifications-on-github/setting-up-notifications/about-notifications"">About notifications - GitHub Docs</a>","You can watch all activity, participating-and-mentions only, or custom event types. Notifications arrive in the inbox and optionally by email.","GH-900 CollaborationFeatures Notifications"
"A maintainer frequently types the same response to duplicate issues. Which feature speeds this up?<br><br>A) Saved replies, which store reusable comment text that can be inserted into issue and pull request responses<br>B) Milestones, which group related issues toward a release but do not store any reusable response text<br>C) Branch protection, which enforces review rules on merges and is unrelated to composing repeated comments","A) Saved replies, which store reusable comment text that can be inserted into issue and pull request responses<br><br>Saved replies let you store and quickly insert commonly used responses in issues and PRs.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/writing-on-github/working-with-saved-replies/about-saved-replies"">About saved replies - GitHub Docs</a>","Saved replies are account-level, so they work across all your repositories. They cut repetitive typing for triage and support.","GH-900 CollaborationFeatures SavedReplies"
"With a CODEOWNERS file configured, what happens when a pull request modifies an owned path?<br><br>A) The pull request is blocked from opening entirely until every listed code owner has already left an approving review<br>B) The listed code owners are automatically requested as reviewers for that pull request<br>C) The pull request is merged automatically as soon as continuous integration checks finish, skipping human review","B) The listed code owners are automatically requested as reviewers for that pull request<br><br>When a PR touches an owned path, GitHub automatically requests review from the matching code owners.<br><br>Reference: <a href=""https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners"">About code owners - GitHub Docs</a>","With branch protection, code owner approval can be made required. By itself, CODEOWNERS requests reviewers but does not block opening or auto-merge.","GH-900 CollaborationFeatures CodeReview"
"A contributor forked a repository, made changes, and now wants them considered for the original project. What do they do?<br><br>A) Open a pull request from their fork's branch to the original repository's branch for the maintainers to review<br>B) Send the maintainers a downloadable ZIP archive of their fork so the maintainers can copy the files in manually<br>C) Push their fork's branch directly onto the original repository's default branch using their existing read access","A) Open a pull request from their fork's branch to the original repository's branch for the maintainers to review<br><br>Cross-fork pull requests let contributors propose changes from their fork to the upstream repository.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/creating-a-pull-request-from-a-fork"">Creating a pull request from a fork - GitHub Docs</a>","Read access does not permit pushing to the upstream default branch. The fork-and-PR model is how external contributors participate in open source.","GH-900 CollaborationFeatures Forking"
"What is a GitHub repository wiki intended for?<br><br>A) Running scheduled automation jobs that build, test, and deploy the project on a recurring nightly basis<br>B) Hosting long-form documentation such as guides and references in editable, version-controlled pages<br>C) Storing encrypted secrets and API keys that continuous integration workflows read during a build","B) Hosting long-form documentation such as guides and references in editable, version-controlled pages<br><br>Wikis provide collaborative, versioned documentation pages separate from the main codebase.<br><br>Reference: <a href=""https://docs.github.com/en/communities/documenting-your-project-with-wikis/about-wikis"">About wikis - GitHub Docs</a>","Wikis are themselves Git repositories. For docs versioned with code, many teams prefer a /docs folder or GitHub Pages instead.","GH-900 CollaborationFeatures Wikis"
"A reviewer wants to see the exact line-by-line differences between two branches before opening a pull request. Which feature helps?<br><br>A) The compare view, which shows the commits and diff between two branches, tags, or commits<br>B) The Insights traffic graph, which reports clones and visitors but does not display code differences between branches<br>C) The releases page, which lists published versions and notes rather than a line-by-line comparison of branches","A) The compare view, which shows the commits and diff between two branches, tags, or commits<br><br>The compare view displays commits and a unified diff between any two refs, useful before creating a PR.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/committing-changes-to-your-project/viewing-and-comparing-commits/comparing-commits"">Comparing commits - GitHub Docs</a>","You can even compare across forks. Opening a PR is essentially formalizing a compare view for review and merge.","GH-900 CollaborationFeatures CodeReview"
"What is the purpose of emoji reactions on issues, pull requests, and comments?<br><br>A) They let users quickly express agreement or sentiment without adding another full comment to the thread<br>B) They automatically escalate the item to repository administrators once a threshold number of reactions is reached<br>C) They lock the comment so that no further edits or replies can be added by anyone in the conversation","A) They let users quickly express agreement or sentiment without adding another full comment to the thread<br><br>Reactions provide lightweight feedback (like thumbs up) and reduce '+1' comment noise.<br><br>Reference: <a href=""https://docs.github.com/en/rest/reactions"">Reactions - GitHub Docs</a>","Reactions can help gauge community interest in feature requests without cluttering the discussion with duplicate comments.","GH-900 CollaborationFeatures Reactions"
"When merging a pull request, which merge method combines all of the branch's commits into a single new commit on the base branch?<br><br>A) The squash and merge option, which condenses all commits from the pull request into one commit on the base branch<br>B) The rebase and merge option, which replays each individual commit from the branch onto the tip of the base branch<br>C) The create a merge commit option, which preserves every branch commit and adds one extra merge commit joining them","A) The squash and merge option, which condenses all commits from the pull request into one commit on the base branch<br><br>Squash and merge collapses all PR commits into one, producing a clean, linear base history.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/incorporating-changes-from-a-pull-request/about-pull-request-merges"">About pull request merges - GitHub Docs</a>","Merge commit preserves full history with a merge node; rebase replays commits without a merge commit; squash yields one tidy commit. Choose per team convention.","GH-900 CollaborationFeatures Merging"
"A maintainer wants two or three key issues to appear at the top of the repository's issue list. Which feature accomplishes this?<br><br>A) Pinning the issues, which displays a limited number of selected issues at the top of the issues list<br>B) Adding a 'pinned' label, which changes the color of the selected issues but does not reorder the issues list<br>C) Assigning the issues to a milestone, which groups them by release but does not move them to the top of the list","A) Pinning the issues, which displays a limited number of selected issues at the top of the issues list<br><br>Pinned issues surface important items (like FAQs or roadmaps) at the top of the issues tab.<br><br>Reference: <a href=""https://docs.github.com/en/issues/tracking-your-work-with-issues/pinning-an-issue-to-your-repository"">Pinning an issue - GitHub Docs</a>","You can pin up to three issues per repository. Labels categorize and milestones group by goal, but neither reorders the list to the top.","GH-900 CollaborationFeatures Issues"
"How do issue templates improve bug reporting in a repository?<br><br>A) They automatically resolve reported bugs by generating a code fix and opening a pull request for the maintainer<br>B) They prompt reporters with a predefined structure so submitted issues include the information maintainers need<br>C) They restrict issue creation to repository administrators so that only trusted maintainers can file new reports","B) They prompt reporters with a predefined structure so submitted issues include the information maintainers need<br><br>Issue templates and forms standardize submissions, guiding reporters to include necessary details.<br><br>Reference: <a href=""https://docs.github.com/en/communities/using-templates-to-encourage-useful-issues-and-pull-requests/about-issue-and-pull-request-templates"">About issue and pull request templates - GitHub Docs</a>","Templates live in .github/ISSUE_TEMPLATE. Issue forms use YAML to create structured, validated fields. They improve quality but do not restrict who can file.","GH-900 CollaborationFeatures Templates"
"During a review, a reviewer proposes an exact code change that the author can apply with one click. Which feature is this?<br><br>A) A suggested change, which lets reviewers propose specific edits that the author can commit directly from the review<br>B) A required status check, which blocks merging until an automated test workflow reports a passing result<br>C) A saved reply, which inserts reusable comment text but cannot apply an actual code edit to the file","A) A suggested change, which lets reviewers propose specific edits that the author can commit directly from the review<br><br>Suggested changes let reviewers write exact edits in a suggestion block that the author commits with one click.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/incorporating-feedback-in-your-pull-request"">Incorporating feedback in your pull request - GitHub Docs</a>","Suggestions speed small fixes like typos. Multiple suggestions can be batched into a single commit. Status checks and saved replies do not edit code.","GH-900 CollaborationFeatures CodeReview"
"After a review thread's feedback is addressed, what does marking the conversation as resolved do?<br><br>A) It permanently deletes the comment thread and all of its replies from the pull request's history<br>B) It collapses the thread and marks it as handled, helping reviewers track which feedback remains open<br>C) It immediately merges the pull request into the base branch regardless of other pending review threads","B) It collapses the thread and marks it as handled, helping reviewers track which feedback remains open<br><br>Resolving a conversation collapses it and signals that the feedback has been addressed, keeping reviews organized.<br><br>Reference: <a href=""https://docs.github.com/en/pull-requests/collaborating-with-pull-requests/reviewing-changes-in-pull-requests/commenting-on-a-pull-request"">Commenting on a pull request - GitHub Docs</a>","Branch protection can require all conversations resolved before merging. Resolving preserves the thread (it is not deleted) and does not merge the PR.","GH-900 CollaborationFeatures CodeReview"
"What is GitHub Actions?<br><br>A) A built-in code editor that runs entirely in the browser for making quick edits to repository files online<br>B) A CI/CD and automation platform that runs workflows triggered by events in a repository<br>C) A vulnerability scanner that reviews dependencies for known security advisories and raises alerts about them","B) A CI/CD and automation platform that runs workflows triggered by events in a repository<br><br>GitHub Actions automates build, test, and deployment workflows in response to repository events.<br><br>Reference: <a href=""https://docs.github.com/en/actions/learn-github-actions/understanding-github-actions"">Understanding GitHub Actions - GitHub Docs</a>","Actions powers CI/CD and general automation (labeling, releases, notifications). Dependency scanning is Dependabot; the browser editor is github.dev.","GH-900 ModernDevelopment GitHubActions"
"Where must a GitHub Actions workflow file be stored to be recognized by a repository?<br><br>A) In the .github/workflows directory, using a YAML file that defines the workflow's triggers and jobs<br>B) In the repository root as a file named actions.json, which GitHub parses at the start of every push event<br>C) Inside the repository wiki as a Markdown page that GitHub converts into an executable workflow automatically","A) In the .github/workflows directory, using a YAML file that defines the workflow's triggers and jobs<br><br>Workflow definitions are YAML files placed in .github/workflows within the repository.<br><br>Reference: <a href=""https://docs.github.com/en/actions/using-workflows/about-workflows"">About workflows - GitHub Docs</a>","You can have multiple workflow files, each triggered by different events. YAML defines on (triggers), jobs, and steps.","GH-900 ModernDevelopment GitHubActions"
"In a GitHub Actions workflow, what does the 'on' key define?<br><br>A) The specific virtual machine operating system image that each job in the workflow will execute its steps on<br>B) The list of repository collaborators who are permitted to manually trigger and re-run the workflow's jobs<br>C) The events that trigger the workflow to run, such as push, pull_request, or a schedule","C) The events that trigger the workflow to run, such as push, pull_request, or a schedule<br><br>The 'on' key specifies which events start the workflow, like push, pull_request, or scheduled cron.<br><br>Reference: <a href=""https://docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"">Events that trigger workflows - GitHub Docs</a>","The runner OS is set with runs-on, not on. Workflows can respond to many event types, including manual workflow_dispatch.","GH-900 ModernDevelopment GitHubActions"
"What is the difference between GitHub-hosted and self-hosted runners in GitHub Actions?<br><br>A) GitHub-hosted runners are maintained by GitHub on fresh virtual machines, while self-hosted runners run on infrastructure you manage<br>B) GitHub-hosted runners can only run public repositories, while self-hosted runners are the sole option available for any private repository<br>C) GitHub-hosted runners execute jobs sequentially forever, while self-hosted runners are the only runners capable of running jobs in parallel","A) GitHub-hosted runners are maintained by GitHub on fresh virtual machines, while self-hosted runners run on infrastructure you manage<br><br>GitHub provides managed, ephemeral runners; self-hosted runners let you use custom hardware or environments you control.<br><br>Reference: <a href=""https://docs.github.com/en/actions/using-github-hosted-runners/about-github-hosted-runners"">About GitHub-hosted runners - GitHub Docs</a>","Self-hosted runners suit special hardware, private networks, or specific software. Both support private repos and parallel jobs.","GH-900 ModernDevelopment GitHubActions"
"In GitHub Actions, how are jobs, steps, and actions related?<br><br>A) A step contains multiple jobs, and each job wraps a single action that runs when the whole workflow is triggered<br>B) A workflow contains jobs, each job contains steps, and a step can run a command or use a reusable action<br>C) An action contains jobs, and each job is a single command line that runs directly on the default branch of the repository","B) A workflow contains jobs, each job contains steps, and a step can run a command or use a reusable action<br><br>Workflows hold jobs; jobs hold ordered steps; steps run shell commands or call reusable actions.<br><br>Reference: <a href=""https://docs.github.com/en/actions/learn-github-actions/understanding-github-actions"">Understanding GitHub Actions - GitHub Docs</a>","Jobs run in parallel by default and can declare dependencies with 'needs'. Actions are reusable units shared via the Marketplace.","GH-900 ModernDevelopment GitHubActions"
"What is GitHub Copilot?<br><br>A) A dependency management service that upgrades outdated libraries and opens pull requests for the new versions automatically<br>B) A code review bot that enforces branch protection rules and blocks pull requests that fail required status checks<br>C) An AI pair programmer that suggests code and entire functions in the editor as you type","C) An AI pair programmer that suggests code and entire functions in the editor as you type<br><br>GitHub Copilot is an AI coding assistant that provides context-aware suggestions inside supported editors.<br><br>Reference: <a href=""https://docs.github.com/en/copilot/about-github-copilot/what-is-github-copilot"">What is GitHub Copilot - GitHub Docs</a>","Copilot suggests code, answers questions via chat, and helps write tests and docs. Dependency updates are Dependabot; review enforcement is branch protection.","GH-900 ModernDevelopment Copilot"
"What does GitHub Codespaces provide?<br><br>A) A cloud-hosted, configurable development environment that runs in the browser or an editor, backed by a container<br>B) A static website hosting service that publishes HTML directly from a branch or the /docs folder of a repository<br>C) A package registry that stores and distributes container images and language packages for a repository's builds","A) A cloud-hosted, configurable development environment that runs in the browser or an editor, backed by a container<br><br>Codespaces spins up ready-to-code cloud dev environments defined by a dev container configuration.<br><br>Reference: <a href=""https://docs.github.com/en/codespaces/overview"">GitHub Codespaces overview - GitHub Docs</a>","Codespaces removes 'works on my machine' setup by standardizing environments. Static hosting is Pages; package hosting is Packages.","GH-900 ModernDevelopment Codespaces"
"What can a user do with the GitHub Mobile app?<br><br>A) Compile and run full production builds of any repository directly on the phone without any cloud infrastructure<br>B) Triage notifications, review and comment on pull requests, and manage issues from a phone or tablet<br>C) Replace the entire GitHub web interface, including every organization-level billing and enterprise policy setting","B) Triage notifications, review and comment on pull requests, and manage issues from a phone or tablet<br><br>GitHub Mobile lets you manage notifications, issues, and pull requests on the go.<br><br>Reference: <a href=""https://docs.github.com/en/get-started/using-github/github-mobile"">GitHub Mobile - GitHub Docs</a>","Mobile is great for staying responsive to reviews and notifications. It complements, but does not fully replace, the web and desktop experiences.","GH-900 ModernDevelopment GitHubMobile"
"What is the GitHub Marketplace primarily used for?<br><br>A) Selling physical developer hardware and merchandise that GitHub ships directly to purchasing accounts worldwide<br>B) Hosting the source code of every public repository so that it can be searched and cloned in one central place<br>C) Discovering and installing apps and actions that extend and integrate with GitHub workflows","C) Discovering and installing apps and actions that extend and integrate with GitHub workflows<br><br>The Marketplace offers GitHub Apps and Actions that add functionality and integrations to your workflows.<br><br>Reference: <a href=""https://docs.github.com/en/apps/github-marketplace/github-marketplace-overview/about-github-marketplace-for-apps"">About GitHub Marketplace - GitHub Docs</a>","Marketplace items include CI tools, code quality apps, and reusable actions. Some are free; others are paid. It extends GitHub, not hosts all code.","GH-900 ModernDevelopment Marketplace"
"How does GitHub Actions typically enable continuous integration for a project?<br><br>A) By automatically building and testing code on each push or pull request and reporting the results as status checks<br>B) By preventing developers from ever pushing to any branch until an administrator manually reviews and approves the change<br>C) By encrypting all repository source code at rest so that only authenticated continuous integration servers can read it","A) By automatically building and testing code on each push or pull request and reporting the results as status checks<br><br>CI workflows run builds and tests on events and surface pass/fail results as status checks on pull requests.<br><br>Reference: <a href=""https://docs.github.com/en/actions/automating-builds-and-tests/about-continuous-integration"">About continuous integration - GitHub Docs</a>","Required status checks can block merges until CI passes. CI gives fast feedback so problems are caught before merging.","GH-900 ModernDevelopment CICD"
"What is the GitHub CLI (gh)?<br><br>A) A browser extension that overlays additional buttons on the GitHub website to speed up navigation between pages<br>B) A command-line tool that lets you work with issues, pull requests, and other GitHub features from the terminal<br>C) A replacement for Git itself that stores commit history in a proprietary format incompatible with standard Git clients","B) A command-line tool that lets you work with issues, pull requests, and other GitHub features from the terminal<br><br>The GitHub CLI brings GitHub workflows (issues, PRs, releases, Actions) to the command line.<br><br>Reference: <a href=""https://docs.github.com/en/github-cli/github-cli/about-github-cli"">About GitHub CLI - GitHub Docs</a>","gh complements Git, not replaces it. For example, 'gh pr create' opens a pull request without leaving the terminal.","GH-900 ModernDevelopment GitHubCLI"
"What does Dependabot version updates do for a repository?<br><br>A) It automatically opens pull requests to keep a project's dependencies up to date with newer versions<br>B) It scans committed code for hardcoded secrets such as API keys and revokes them with the provider automatically<br>C) It runs the project's unit test suite on every push and blocks merging when any of the tests fail","A) It automatically opens pull requests to keep a project's dependencies up to date with newer versions<br><br>Dependabot version updates monitor dependencies and open PRs to upgrade them on a schedule.<br><br>Reference: <a href=""https://docs.github.com/en/code-security/dependabot/dependabot-version-updates/about-dependabot-version-updates"">About Dependabot version updates - GitHub Docs</a>","Dependabot security updates specifically target vulnerable versions. Secret scanning handles leaked credentials; CI runs tests.","GH-900 ModernDevelopment Dependabot"
"How should sensitive values like API keys be provided to a GitHub Actions workflow?<br><br>A) By hardcoding them directly into the workflow YAML file so that every job step can read them without extra setup<br>B) By committing them to a plaintext file in the repository root and reading that file at the start of each job<br>C) By storing them as encrypted repository or organization secrets and referencing them in the workflow","C) By storing them as encrypted repository or organization secrets and referencing them in the workflow<br><br>Encrypted secrets keep credentials out of source code and are injected into workflows at runtime.<br><br>Reference: <a href=""https://docs.github.com/en/actions/security-guides/using-secrets-in-github-actions"">Using secrets in GitHub Actions - GitHub Docs</a>","Secrets are masked in logs. Never commit credentials to the repo; secret scanning exists precisely because this is a common, dangerous mistake.","GH-900 ModernDevelopment GitHubActions"
"What is the purpose of a dev container (devcontainer.json) configuration used by Codespaces?<br><br>A) It records which collaborators are allowed to open a Codespace for the repository and how long each may run<br>B) It defines the tools, extensions, and settings so every Codespace for the repository starts from a consistent environment<br>C) It lists the repository's runtime dependencies for Dependabot so that outdated packages can be flagged for updates","B) It defines the tools, extensions, and settings so every Codespace for the repository starts from a consistent environment<br><br>The dev container config specifies the image, tools, and settings so environments are reproducible.<br><br>Reference: <a href=""https://docs.github.com/en/codespaces/setting-up-your-project-for-codespaces/adding-a-dev-container-configuration/introduction-to-dev-containers"">Introduction to dev containers - GitHub Docs</a>","Dev containers standardize onboarding so contributors get identical, ready-to-code setups. Dependency tracking is a separate concern handled by Dependabot.","GH-900 ModernDevelopment Codespaces"
"What is a webhook in the context of GitHub integrations?<br><br>A) An HTTP callback that GitHub sends to an external service when a subscribed repository event occurs<br>B) A protected branch setting that requires all pull requests to pass automated tests before they can be merged<br>C) A special comment syntax that links an issue to a pull request and closes the issue when the PR merges","A) An HTTP callback that GitHub sends to an external service when a subscribed repository event occurs<br><br>Webhooks deliver event payloads to a configured URL, enabling real-time integrations with external systems.<br><br>Reference: <a href=""https://docs.github.com/en/webhooks/about-webhooks"">About webhooks - GitHub Docs</a>","Webhooks power chat notifications, CI triggers, and custom automation. They push data out to your endpoint when events happen.","GH-900 ModernDevelopment Integrations"
"What are GitHub Projects (the current Projects experience) designed to do?<br><br>A) Provide a flexible, spreadsheet-and-board planning tool that organizes issues and pull requests into customizable views<br>B) Host the project's compiled binaries and release assets so that end users can download specific versions of the software<br>C) Automatically generate the project's source code from a natural-language description of the desired application","A) Provide a flexible, spreadsheet-and-board planning tool that organizes issues and pull requests into customizable views<br><br>Projects is an adaptable planning tool that connects issues and PRs into tables, boards, and roadmaps.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/learning-about-projects/about-projects"">About Projects - GitHub Docs</a>","Projects can live at the user or organization level and span multiple repositories. It plans work; releases distribute binaries.","GH-900 ProjectManagement Projects"
"In GitHub Projects, what is the difference between the board layout and the table layout for the same items?<br><br>A) The board layout permanently deletes closed items, while the table layout is the only layout that retains completed work<br>B) The board shows items as cards in columns for a kanban-style flow, while the table shows them as sortable, filterable rows<br>C) The board can only display issues, while the table is the sole layout capable of displaying pull requests in a project","B) The board shows items as cards in columns for a kanban-style flow, while the table shows them as sortable, filterable rows<br><br>Board layout gives a kanban view; table layout gives a spreadsheet-like grid. Both show the same underlying items.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/customizing-views-in-your-project/changing-the-layout-of-a-view"">Changing the layout of a view - GitHub Docs</a>","Layouts are just different views of one dataset; switching does not delete anything. Both handle issues and PRs.","GH-900 ProjectManagement Projects"
"How do custom fields enhance a GitHub Project?<br><br>A) They restrict which repositories can be linked to the project so that only approved teams may add their issues<br>B) They let you add metadata such as priority, status, iteration, or effort to items for richer tracking and filtering<br>C) They automatically write the project's status update text and email it to every stakeholder at the end of each week","B) They let you add metadata such as priority, status, iteration, or effort to items for richer tracking and filtering<br><br>Custom fields (text, number, date, single-select, iteration) add structured data used to group, sort, and filter.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/understanding-fields/about-custom-fields"">About custom fields - GitHub Docs</a>","Single-select and iteration fields are especially useful for status columns and sprint planning. Fields drive views, grouping, and insights.","GH-900 ProjectManagement Projects"
"A team wants to visualize project items on a timeline against date fields to plan across weeks. Which Projects view fits best?<br><br>A) The roadmap layout, which plots items on a timeline using their date or iteration fields for planning across time<br>B) The board layout, which arranges items into kanban columns but does not place them on a calendar timeline<br>C) The table layout, which lists items as rows and columns but does not render a horizontal timeline of dates","A) The roadmap layout, which plots items on a timeline using their date or iteration fields for planning across time<br><br>The roadmap layout visualizes items along a timeline based on date and iteration fields.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/customizing-views-in-your-project/customizing-the-roadmap-layout"">Customizing the roadmap layout - GitHub Docs</a>","Roadmap is ideal for long-range planning and dependencies over time. Board and table lack the timeline visualization.","GH-900 ProjectManagement Projects"
"How can a GitHub Project reduce manual effort when an issue is closed?<br><br>A) By using built-in workflows that automatically update an item's status, for example moving closed issues to Done<br>B) By requiring a maintainer to manually drag each closed issue into the Done column before it disappears from the board<br>C) By deleting the closed issue from the repository entirely so it no longer appears in any project or search result","A) By using built-in workflows that automatically update an item's status, for example moving closed issues to Done<br><br>Projects include built-in automation workflows that set status when items are added, closed, or merged.<br><br>Reference: <a href=""https://docs.github.com/en/issues/planning-and-tracking-with-projects/automating-your-project/using-the-built-in-automations"">Using the built-in automations - GitHub Docs</a>","Automations reduce manual board maintenance. Closing an issue does not delete it; automation simply updates its project status.","GH-900 ProjectManagement Automation"
"How do milestones complement GitHub Projects for release tracking?<br><br>A) Milestones replace projects entirely by providing the same customizable board and table views with automation<br>B) Milestones group issues and pull requests toward a dated goal and show a completion percentage for that goal<br>C) Milestones store encrypted deployment credentials that project automation workflows use to publish a release","B) Milestones group issues and pull requests toward a dated goal and show a completion percentage for that goal<br><br>Milestones aggregate issues/PRs toward a target with a due date and progress bar, useful alongside Projects.<br><br>Reference: <a href=""https://docs.github.com/en/issues/using-labels-and-milestones-to-track-work/about-milestones"">About milestones - GitHub Docs</a>","Milestones are repo-scoped goals; Projects are flexible cross-repo planning boards. Teams often use both together.","GH-900 ProjectManagement Milestones"
